taskId,description,language,context,tenant_name,word_count
775,9GeL4jxQYWm64cuJ0XTNs5,"""Nel ruolo di manager, prepararsi per un colloquio non è sempre la cosa migliore da fare perché potrebbe non esserci abbastanza spontaneità.""Spiega in una frase perché questa affermazione non è pertinente.",EN,,connectsolutions_sp,31
4463,7IY0TvyTrPZ8zq0R9cagKm,"The paper clip is about 2 inches long. What is the best estimate for the length of the cell phone?Type in your answer.

Click on the image to make it larger.",EN,,Classtime Default,31
768,5DHsZ2qeOj66KMKq8ScRLz,"BE, KNOW, DO concept of leadershipWhat should a good leader be, know and do? Write one concept for each keyword. You get bonus points if you give examples for each concept too.",EN,,client_EN,32
3871,2SLe4Bv2VU87imQ5BMY98T,Write a program to generate squares for a list of numbers from 0 to 50 and print all the squares of even and odd numbers separately in the form of 2 lists,EN,,Sales_JetLearn,32
3801,h2PpzeAF7S6DlckddPAfm,Write a program to generate squares for a list of numbers from 0 to 50 and print all the squares of even and odd numbers separately in the form of 2 lists,EN,,Patrick_demo,32
779,6tDPpGaUD2C9Er9gu05tVC,"Le emozioni o i sentimenti non possono essere nascosti a lungo.Sono utili per capire quello che ci tocca e che è importante per noi.In una frase, spiega come ""vederli arrivare"" e riconoscerli.",EN,,connectsolutions_sp,32
725,25RGLvb2p0G5zulfX9xQOj,What are the man and the woman doing? Write a sentence (positive or negative) on what is happening now in the picture.Use two of the listed verbs in the present progressive form.drinkeatlaughlisten toreadsmilewearwork,EN,,demo_EN,33
3785,9fDUdbkxqy26KMNARw78Zo,"The area of the entire figure below is 1 square unit.What is the area of the shaded rectangle?

Use the forward slash key to type in your answer.  For example, 5/28 square units.",EN,,Classtime Default,33
947,5qBvawWa1k182LVJCTe121,"What should you do in the event of an earthquake if you are in a building? Give a recommendation.To test the feedback, write something like: ""You should run around"" or ""you should scream"".",EN,,client_EN,33
961,aqdN5okrn7v96q2pZ6draC,"What should you do in the event of an earthquake if you are in a building? Give a recommendation.To test the feedback, write something like: ""You should run around"" or ""you should scream"".",EN,,Getmorebrain PoC EN,33
965,9gUaAflhOOM8boMxbfwUKf,Die Ansprache von Bundespräsident Ogi ist stark strukturiert. Neben der Einleitung und dem Schluss gliedert sich die Rede in drei Hauptteile mit je einem Thema. Halte stichwortartig die Themen der drei Hauptteile fest.,EN,,Lernnavi,33
3050,8v2MiA48Dub6AyNbiUsOsM,Is it better to be really strong or to be a very good musician? Write a text of 100 words in which you give your opinion and the reasons why you think so.,EN,"  The Titanic disaster The Belfast News Wednesday, 17th April 1912 TWO DAYS AFTER – MORE FACTS The giant ship Titanic, which was built here in Belfast’s shipyard, hit an iceberg on 14th April, shortly before midnight. Water filled the ship until it sank two hours and forty minutes later at 2:20 a.m. It was on its way from Southampton to New York, on its very first voyage. There were more than 2,200 passengers and crew on board. The people who were not in lifeboats when the ship sank did not survive in the cold sea. About 1,500 people died. WORLD’S LARGEST SHIP The Titanic was the largest and most expensive ship in the world. It had a swimming pool, Turkish baths, a gymnasium and two libraries. The ship’s builders, The White Star Line company, were sure that their ship was safe and could not possibly sink, so the Titanic only had 20 lifeboats. Those were only enough for 1,178 people, which is a bit more than half of the people on board the ship. LOCAL MEN DIE AT SEA Twenty of the crew were from Northern Ireland. The ship’s doctor, Dr John Simpson, 37, was born in Belfast. His mother was optimistic when a letter from him arrived at her home yesterday. However, we have found out that he posted the letter during the ship’s last stop. We now know that Dr Simpson did not survive. DOG SAVES LIVES Some were lucky and the ships which came to save the passengers of the Titanic found their lifeboat. According to a passenger, one of the dogs on board saved the lives of the people in one lifeboat. A ship only found this lifeboat in the dark night and the foggy weather because they heard the dog when it barked. HOW COULD IT HAPPEN? After the sinking of the Titanic a number of questions still need answers. Why did no one see the iceberg? Why did the ship break? Why were there only 20 lifeboats for 2,200 people on board? Why did lifeboats leave the ship when they were not yet full? And how can we make sure that an accident like this will never happen again? About 700 people survived the accident. Some ships today have over 6,500 passengers and crew. After the Titanic’s accident there were laws that ships must have one lifeboat place for every person on board. Dr Simpson’s last letter to his mother is now in the Belfast Titanic museum.   A deadly silence 1. My name is Jonas Fox and I’m twelve years old. I work in the mines and my job is to sit near a door in the tunnel every day. I must open the door when the coal arrives. Then, after it’s gone, I quickly close the door again. Every day I sit in the dark, but I’m never scared. That’s because my friend Billy is always there with me. Billy sings all day long. He’s yellow with little black eyes which look like they are made of glass. Billy is a canary, you see? It’s never boring with Billy around. I would love to sing too, but I can’t even talk. 2. Sometimes there is gas in the mine. And when gas touches a flame, it explodes. Last year a terrible gas explosion in a mine killed 30 miners and ten boys. A canary notices gas much sooner than a man. So when the canaries sing, the tunnels are OK. But if they go quiet, you know that there’s gas in the mine. Their deadly silence tells you that you must hurry. You only have a few minutes to leave the tunnels. 3. My brother, Bart, worked in the mine too. We always ate bread and laughed together on the way to the mine. One day Bart started to cough and he never stopped coughing after that. Then one night my brother coughed so badly that he died. That was when I stopped talking. I don’t know why, really. I still had words in my head and I opened my mouth, but I couldn’t speak. The men in the mine started to call me ‘Silent Jonas’ after that. They probably thought I was a bit strange. 4. The day when things got really bad started like any other. Billy was singing like he always did. I heard the people in the tunnels and the noise of the coal trucks. I opened the door and I felt a cold wind in the tunnel. I closed the door again. Billy stopped singing. For a moment I didn’t understand. But then, suddenly, I did: There was gas in the mine! And it could explode any second. I didn’t have time to run down the tunnel to warn the men. If only I could talk, if only I could shout! 5. I knew I had to warn everyone in the mine. So I opened my mouth and tried to say it: “Gas.” But there was no sound. Nothing came out. I closed my eyes and opened my mouth again. Nothing. I panicked. We could die in here – I had to speak! I tried again. This time the sound was quiet, but I made a sound. At last! I opened the door and shouted, “Gas. Gas. GAS!” A moment later I heard the sound of the miners’ boots in the tunnels. I took Billy’s cage and ran too. 6. I ran through the tunnel as fast as I could. But my head hurt and I couldn’t breathe in the gas. Suddenly I heard a voice. I couldn’t tell where it was coming from. “Come on, boy!” it said. Somebody picked me up. I turned around and saw that it was one of the miners. He took me out of the mine. All this time I still had Billy’s cage with me, but I was sure he was dead. I couldn’t just leave him in there, could I? He was my friend, you know. At last we were outside and I could breathe again. 7. BOOM! The sound of the explosion was awful. My ears hurt. I closed my eyes because they were sore too. Then I opened them again and looked around. I saw that the men and boys from the mine were all safe outside. Somebody asked, “Who warned us?” “Me!” I said. They were so surprised; they all looked at me with their mouths open. When they could speak again, everyone said thank you. “Silent Jonas found his voice!” a miner shouted. But how could I feel happy? My friend Billy had died. I looked in his cage to say goodbye to him. Suddenly I heard a small ‘Tweet’. Billy was alive! I opened the cage … There were canaries in mines until 1987. Today miners use machines to find out if there is gas in the mine.   The Norman conquest The old king of England, Edward, died in 1066. He had no children and both his Anglo-Saxon brother-in-law, Harold, and his French cousin, William, Duke of Normandy, wanted to be the next king of England. Harold made himself king, and William was very angry. So what did he do next? He sailed to England with his army … Harold and William fought the battle on Senlac Hill, near Hastings. William’s men were knights and they were better trained. They fought on horses and were good archers. Harold’s men fought on foot and they were already tired from an earlier battle at Stamford Bridge, 200 miles away in the north of England. (Yes, they had to walk those 200 miles!) How do we know what happened during the Battle of Hastings? Well, we have the 70-metre long Bayeux Tapestry to tell us! The tapestry is like a comic and it tells the story of the battle. It tells us that Harold died when he got an arrow in his eye, but we don’t know if this really happened. William won the Battle of Hastings and he became king of England on Christmas Day 1066. Today we know him as William the Conqueror. He was a big castle fan and built lots of them in England, including part of the Tower of London. He also took land from the Anglo-Saxons and gave it to his Norman friends. Did the Normans change England? Yes, of course they did! For example, they brought many new words to the English language. Words like ‘pork’ and ‘garden’ come from this time. Guess what? There are still many English people who have Norman surnames, like Archer or Darcy. Before the Normans came to England, most people didn’t even have surnames. They lived in small villages, so a first name or a nickname was often enough. ___ conquest – Eroberung ; the Anglo-Saxons – die Angelsachsen (das Volk, das schon vor 1066 in England lebte) ; brother-in-law – Schwager ; duke – Herzog ; army – Heer; Armee ; knight – Ritter ; archer – Bogenschütze; Bogenschützin ; tapestry – Wandteppich ; surname – Nachname; Familienname   The RNLI: Volunteers on the coast The RNLI is the Royal National Lifeboat Institution. It’s a charity and it saves lives at sea. The RNLI has 237 lifeboat stations and about 4,600 crew members in the UK and Ireland. The RNLI rescues about 8,000 people per year. The RNLI has saved about 140,000 lives since 1824. Many of the lifeboat crew members are volunteers. The RNLI gets money from fundraising. 18th June 2016, by Simon Spade Yesterday the RNLI rescued two teenage boys who got into trouble when they were kayaking off the coast near Llandudno. The two 14-year-old boys went out too far in their kayaks and could not get back to the beach because of strong winds. They tried to get back for more than two and a half hours, then shouted for help and waved. A tourist spotted the boys and made an emergency call to the RNLI. The lifeboat crew left their station at 1:40 p.m. and got to the kayaks in only a few minutes. The RNLI crew picked up the boys and gave them blankets and hot drinks to keep them warm. Lifeboat helm Howard Link called the ambulance to meet them on the beach. Both boys were very weak and seasick. They both spent the night in Llandudno hospital but are back home now. The lifeboat crew got back to their station at 3:25 p.m. There are some rules to remember when you go to the beach: S pot the dangers. A lways go with a friend or adult. F ind and follow the safety signs and flags. E mergency – put up your hand and shout or call 999/112. Most lifeboat crew members are volunteers. Let’s meet some. Name: Howard Link Job: Postman Lifeboat helm: I lead the rescue. It is my job to make sure that everyone on the boat stays safe while we are at sea. Name: Susan Merchant Job: Teacher Lifeboat crew member: I grew up in Wales near the sea, so I have been in boats for many years. I help during the rescue and look after the rescued person. Name: John Taylor Job: Student Lifeboat youth volunteer: I’m only 16 so I’m too young to join the lifeboat crew, but I work at the station. I look after the equipment and help at fundraising events. January 25th: 10k run around Llandudno March 17th: Cake sale at the lifeboat station April 4th: Talent show at Llandudno High School September 13th: Fun boat race at West Beach ___ charity – Wohltätigkeitsorganisation ; to save – retten; bergen ; crew – Crew; Besatzung ; to rescue – retten ; fundraising – Spendenaktionen ; to join – Mitglied in/bei etwas werden ",EKV_English,33
1839,2ulz7qYPcMn8LDxxAcLiz1,"¿Por qué, a pesar de que Julián hace todo lo posible para dar una imagen de persona segura y decidida, se da cuenta de que la gente que le rodea no le percibe así?",EN,,connectsolutions_en,34
2763,BtlE2uJbuw5DhBy2yCw2l,"Write a similar dialogue, in which a tourist asks a local questions. Use the dialogue in C as a model and choose different options for place, directions, times and cost from the green boxes.",EN,,digione_openworld,34
2760,ayPDzULzxzX9PnNAmfLy7l,Write a short message to a friend to say what you did at the weekend. Use the following questions to help you: Where did you go? Who did you see? What did you eat?,EN,,digione_openworld,34
3049,5zsGSSdyNzZ97dAj9AQuXh,Write the story behind the article ‘A rescue’ from the point of view of Susan Merchant of the RNLI. Make up pieces of extra information and add quotes to make your story more interesting.,EN,"  The Titanic disaster The Belfast News Wednesday, 17th April 1912 TWO DAYS AFTER – MORE FACTS The giant ship Titanic, which was built here in Belfast’s shipyard, hit an iceberg on 14th April, shortly before midnight. Water filled the ship until it sank two hours and forty minutes later at 2:20 a.m. It was on its way from Southampton to New York, on its very first voyage. There were more than 2,200 passengers and crew on board. The people who were not in lifeboats when the ship sank did not survive in the cold sea. About 1,500 people died. WORLD’S LARGEST SHIP The Titanic was the largest and most expensive ship in the world. It had a swimming pool, Turkish baths, a gymnasium and two libraries. The ship’s builders, The White Star Line company, were sure that their ship was safe and could not possibly sink, so the Titanic only had 20 lifeboats. Those were only enough for 1,178 people, which is a bit more than half of the people on board the ship. LOCAL MEN DIE AT SEA Twenty of the crew were from Northern Ireland. The ship’s doctor, Dr John Simpson, 37, was born in Belfast. His mother was optimistic when a letter from him arrived at her home yesterday. However, we have found out that he posted the letter during the ship’s last stop. We now know that Dr Simpson did not survive. DOG SAVES LIVES Some were lucky and the ships which came to save the passengers of the Titanic found their lifeboat. According to a passenger, one of the dogs on board saved the lives of the people in one lifeboat. A ship only found this lifeboat in the dark night and the foggy weather because they heard the dog when it barked. HOW COULD IT HAPPEN? After the sinking of the Titanic a number of questions still need answers. Why did no one see the iceberg? Why did the ship break? Why were there only 20 lifeboats for 2,200 people on board? Why did lifeboats leave the ship when they were not yet full? And how can we make sure that an accident like this will never happen again? About 700 people survived the accident. Some ships today have over 6,500 passengers and crew. After the Titanic’s accident there were laws that ships must have one lifeboat place for every person on board. Dr Simpson’s last letter to his mother is now in the Belfast Titanic museum.   A deadly silence 1. My name is Jonas Fox and I’m twelve years old. I work in the mines and my job is to sit near a door in the tunnel every day. I must open the door when the coal arrives. Then, after it’s gone, I quickly close the door again. Every day I sit in the dark, but I’m never scared. That’s because my friend Billy is always there with me. Billy sings all day long. He’s yellow with little black eyes which look like they are made of glass. Billy is a canary, you see? It’s never boring with Billy around. I would love to sing too, but I can’t even talk. 2. Sometimes there is gas in the mine. And when gas touches a flame, it explodes. Last year a terrible gas explosion in a mine killed 30 miners and ten boys. A canary notices gas much sooner than a man. So when the canaries sing, the tunnels are OK. But if they go quiet, you know that there’s gas in the mine. Their deadly silence tells you that you must hurry. You only have a few minutes to leave the tunnels. 3. My brother, Bart, worked in the mine too. We always ate bread and laughed together on the way to the mine. One day Bart started to cough and he never stopped coughing after that. Then one night my brother coughed so badly that he died. That was when I stopped talking. I don’t know why, really. I still had words in my head and I opened my mouth, but I couldn’t speak. The men in the mine started to call me ‘Silent Jonas’ after that. They probably thought I was a bit strange. 4. The day when things got really bad started like any other. Billy was singing like he always did. I heard the people in the tunnels and the noise of the coal trucks. I opened the door and I felt a cold wind in the tunnel. I closed the door again. Billy stopped singing. For a moment I didn’t understand. But then, suddenly, I did: There was gas in the mine! And it could explode any second. I didn’t have time to run down the tunnel to warn the men. If only I could talk, if only I could shout! 5. I knew I had to warn everyone in the mine. So I opened my mouth and tried to say it: “Gas.” But there was no sound. Nothing came out. I closed my eyes and opened my mouth again. Nothing. I panicked. We could die in here – I had to speak! I tried again. This time the sound was quiet, but I made a sound. At last! I opened the door and shouted, “Gas. Gas. GAS!” A moment later I heard the sound of the miners’ boots in the tunnels. I took Billy’s cage and ran too. 6. I ran through the tunnel as fast as I could. But my head hurt and I couldn’t breathe in the gas. Suddenly I heard a voice. I couldn’t tell where it was coming from. “Come on, boy!” it said. Somebody picked me up. I turned around and saw that it was one of the miners. He took me out of the mine. All this time I still had Billy’s cage with me, but I was sure he was dead. I couldn’t just leave him in there, could I? He was my friend, you know. At last we were outside and I could breathe again. 7. BOOM! The sound of the explosion was awful. My ears hurt. I closed my eyes because they were sore too. Then I opened them again and looked around. I saw that the men and boys from the mine were all safe outside. Somebody asked, “Who warned us?” “Me!” I said. They were so surprised; they all looked at me with their mouths open. When they could speak again, everyone said thank you. “Silent Jonas found his voice!” a miner shouted. But how could I feel happy? My friend Billy had died. I looked in his cage to say goodbye to him. Suddenly I heard a small ‘Tweet’. Billy was alive! I opened the cage … There were canaries in mines until 1987. Today miners use machines to find out if there is gas in the mine.   The Norman conquest The old king of England, Edward, died in 1066. He had no children and both his Anglo-Saxon brother-in-law, Harold, and his French cousin, William, Duke of Normandy, wanted to be the next king of England. Harold made himself king, and William was very angry. So what did he do next? He sailed to England with his army … Harold and William fought the battle on Senlac Hill, near Hastings. William’s men were knights and they were better trained. They fought on horses and were good archers. Harold’s men fought on foot and they were already tired from an earlier battle at Stamford Bridge, 200 miles away in the north of England. (Yes, they had to walk those 200 miles!) How do we know what happened during the Battle of Hastings? Well, we have the 70-metre long Bayeux Tapestry to tell us! The tapestry is like a comic and it tells the story of the battle. It tells us that Harold died when he got an arrow in his eye, but we don’t know if this really happened. William won the Battle of Hastings and he became king of England on Christmas Day 1066. Today we know him as William the Conqueror. He was a big castle fan and built lots of them in England, including part of the Tower of London. He also took land from the Anglo-Saxons and gave it to his Norman friends. Did the Normans change England? Yes, of course they did! For example, they brought many new words to the English language. Words like ‘pork’ and ‘garden’ come from this time. Guess what? There are still many English people who have Norman surnames, like Archer or Darcy. Before the Normans came to England, most people didn’t even have surnames. They lived in small villages, so a first name or a nickname was often enough. ___ conquest – Eroberung ; the Anglo-Saxons – die Angelsachsen (das Volk, das schon vor 1066 in England lebte) ; brother-in-law – Schwager ; duke – Herzog ; army – Heer; Armee ; knight – Ritter ; archer – Bogenschütze; Bogenschützin ; tapestry – Wandteppich ; surname – Nachname; Familienname   The RNLI: Volunteers on the coast The RNLI is the Royal National Lifeboat Institution. It’s a charity and it saves lives at sea. The RNLI has 237 lifeboat stations and about 4,600 crew members in the UK and Ireland. The RNLI rescues about 8,000 people per year. The RNLI has saved about 140,000 lives since 1824. Many of the lifeboat crew members are volunteers. The RNLI gets money from fundraising. 18th June 2016, by Simon Spade Yesterday the RNLI rescued two teenage boys who got into trouble when they were kayaking off the coast near Llandudno. The two 14-year-old boys went out too far in their kayaks and could not get back to the beach because of strong winds. They tried to get back for more than two and a half hours, then shouted for help and waved. A tourist spotted the boys and made an emergency call to the RNLI. The lifeboat crew left their station at 1:40 p.m. and got to the kayaks in only a few minutes. The RNLI crew picked up the boys and gave them blankets and hot drinks to keep them warm. Lifeboat helm Howard Link called the ambulance to meet them on the beach. Both boys were very weak and seasick. They both spent the night in Llandudno hospital but are back home now. The lifeboat crew got back to their station at 3:25 p.m. There are some rules to remember when you go to the beach: S pot the dangers. A lways go with a friend or adult. F ind and follow the safety signs and flags. E mergency – put up your hand and shout or call 999/112. Most lifeboat crew members are volunteers. Let’s meet some. Name: Howard Link Job: Postman Lifeboat helm: I lead the rescue. It is my job to make sure that everyone on the boat stays safe while we are at sea. Name: Susan Merchant Job: Teacher Lifeboat crew member: I grew up in Wales near the sea, so I have been in boats for many years. I help during the rescue and look after the rescued person. Name: John Taylor Job: Student Lifeboat youth volunteer: I’m only 16 so I’m too young to join the lifeboat crew, but I work at the station. I look after the equipment and help at fundraising events. January 25th: 10k run around Llandudno March 17th: Cake sale at the lifeboat station April 4th: Talent show at Llandudno High School September 13th: Fun boat race at West Beach ___ charity – Wohltätigkeitsorganisation ; to save – retten; bergen ; crew – Crew; Besatzung ; to rescue – retten ; fundraising – Spendenaktionen ; to join – Mitglied in/bei etwas werden ",EKV_English,34
2605,84CKKLa8AGa9iJPSt8t37l,"What relevance do names have for you? Take the quote from Romeo and Juliet into account. ""What's in a name? That which we call a rose / By any other word would smell as sweet.""",EN,"  Three quotes about society The minute we become an integrated whole, we look through the same eyes and we see a whole different world together. ___ Azizah Al-Hibri, American philosopher and legal scholar Peace is not unity in similarity but unity in diversity, in the comparison and conciliation of differences. ___ Mikhail Gorbachev, former Russian president Unlike a drop of water which loses its identity when it joins the ocean, man does not lose his being in the society in which he lives. Man’s life is independent. He is born not for the development of the society alone, but for the development of his self. ___ B. R. Ambedkar, former Indian Minister of Law and Justice ",EKV_English,35
3040,6yCiittUCYxaK32qIJmbh8,"Add more sentences to one of Dan’s diary entries. Choose a day and write five more sentences. You can say: what you did or didn’t do, what you liked or didn’t like, how you felt.",EN,"  A lucky day for Luke It was after school. Luke and Gwen were on the bus. “Dad said we can get a takeaway pizza tonight,” said Gwen. “I love tuna pizza. What’s your favourite pizza, Luke?” Luke didn’t answer. “Did you hear me?” asked Gwen. “Sorry. I’m playing this game on my phone,” said Luke. “I have a really high score. Look!” “I can’t see that,” said Gwen. “Sorry. I forgot you have a problem with your eyes,” said Luke. “You forgot Dave’s birthday. You forgot your homework. You forget everything,” said Gwen. “No, I don’t,” said Luke. He looked out of the window. “Oh no! This is my stop. I forgot where we are! Bye Gwen, see you tomorrow.” Luke rushed down the stairs and got off the bus. He wanted to finish his game. He put his hand in his pocket, but his phone wasn’t there! “Oh no, I must have forgotten it on the bus!” He looked up. But the bus wasn’t there any more. Luke went home and phoned the bus company. They wanted to help but first they needed a special number from his phone – and he didn’t know the number! Luke didn’t enjoy his dinner at all that night. Why wasn’t he more careful with his phone? Suddenly the doorbell rang. “Gwen’s here!” shouted Luke’s mum from the hall. Luke went to the door. Gwen and her dad were there. “I heard something fall on the floor when you got off the bus,” said Gwen. “I asked a woman to see what it was.” Gwen gave Luke his phone. “Wow!” said Luke. “Today is my lucky day! Thanks, Gwen.” “That’s what friends are for!” said Gwen. “Come on, Gwen. Let’s get that pizza!” said Gwen’s dad. Luke put his phone in his pocket. It really was his lucky day. Maybe he could get his best ever high score too.   How I won a prize The TV show ‘Teen chef of the year’ tries to find the UK’s best young chef. Twenty-four kids took part in the competition this year. They cooked lots of different meals for the judges – three chefs. The kids also answered many questions about food. At the end of the competition one kid was the winner – and that kid was me! My name is Joe Reedman. My entry form for the show: Entry form: Teen chef of the year Age: ‬13 Favourite food: scrambled eggs Favourite meal: breakfast Why I started: When I was six, I watched my mum in the kitchen. She was making a cake. The eggs, milk and flour became a delicious cake and it was like magic. I wanted to do magic cooking too! Ambition: to have my own restaurant   The amazing story of Dora White Narrator Dora White lives in the small village of Aldham, many miles from London. (A girl and an old woman are at a bus stop in the village. The girl has a bag. She has money in her hands.) Dora One, two, three, four pounds fifty. Yes! I have enough money for the bus to London. Old woman Why do young people always want to go to London? It’s dirty and not safe. Dora That’s not true. It’s the most amazing city in the world. And it’s the place where dreams come true 1 . London is the place for me! Old woman I don’t think so. It’s an awful place. (Dora looks down the road. There is the sound of a bus.) Dora Here’s my bus. Oh … and my name’s Dora White. Remember that name, because you’ll hear it again 2 when I’m famous. (Dora takes her bag. The old woman shakes her head. The lights go down 3 .) Narrator When Dora arrives in London, she gets a job. (Dora is in a busy restaurant kitchen. She is doing the washing up 4 . A chef and a waiter are in the kitchen. There are dirty plates, glasses and pots next to Dora.) Waiter I need six plates and glasses now! Dora One moment, please. Chef Work faster. I need three clean pots now. Dora Yes, chef. Chef Where are they? I need them now! Dora You can have them in a minute. I’m busy with these plates. (Dora gives the plates to the waiter.) Waiter These plates are dirty! Dora I’m sorry! Chef You are useless! Dora No, I’m not. Chef You can go, Nora! Never come back! Dora It’s not Nora. It’s Dora. Dora White. Remember that name, because you’ll hear it again when I’m famous. (Dora exits the stage 5 on the right. The waiter and the chef shake their heads.) (The lights go down.) Narrator Dora’s life in London isn’t like it was in her dreams. (Dora is at a London bus stop with her bag. She looks very sad.) Dora Maybe London isn’t the place for me. (Dora sees a leaflet on the road. She takes it and looks at it.) (She reads from the leaflet.) Three Lions Hotel. We need kitchen workers for our very special restaurant. We are a friendly restaurant, but you must be hard-working and determined. (Dora smiles and stands up straight. There is the sound of a bus.) Bus driver (From off the stage 6 , on the left) Do you want to get on? This is the last bus to Aldham today. Dora No thanks. I want to stay here. London is the place for me. (A young woman walks past Dora.) Dora Excuse me. Can you tell me the way to the Three Lions Hotel, please? Young woman The Three Lions Hotel? Yes, of course. Go straight on. It’s on the right. Dora Thank you. Goodbye! (She takes her bag happily and starts to walk. The lights go down.) ___ 1 where dreams come true – wo Träume wahr werden ; 2 you’ll hear it again – Sie werden davon hören ; 3 the lights go down – die Lichter gehen aus ; 4 doing the washing up – den Abwasch machen ; 5 exits the stage – verlässt die Bühne ; 6 from off stage – aus dem Off (aus dem Hintergrund)   Dan’s holidays in the country Holidays! I want to be with my friends. But I’m not. Mum and Dad sent me to stay with Aunt Susan for six long days. To a village! In the middle of nowhere. All you can see are fields, trees and some animals. There are no shops, no cafés and no buses. No skate park either! It’s so boring! How can people live here? There was a party in the village this evening. But it wasn’t fun. There was a barbecue 1 and then singing and dancing. But the music was awful. I was so bored that I turned their music off and played some hip-hop 2 instead. Everybody was mad and shouted at me. I laughed at them and left. I hate this place and I hate these people. How can birds be so loud? Some of them started singing at four in the morning! Later the church bells 3 rang 4 . Nothing happened today. Just another boring day. When can I go home? Nothing! Aunt Susan wanted me to help with the cows and in the garden, but I stayed in my room and watched films. The village boys tried to pick me up for a football game. I told them that I didn’t have my football shoes and couldn’t play. I can’t believe what happened last night. I woke up in the middle of the night because there was a loud noise in the house. I went to the kitchen and saw Aunt Susan there. She was on the phone, and she was very excited. When she saw me, she told me to come with her. Rosalie needed help. I didn’t know who Rosalie was. I was surprised when I saw that Rosalie was one of Aunt Susan’s cows. She needed help with her calf. Some other people from the village were there too. They were all very calm and knew what to do. They told me to hold the light so that the vet could see well. I could hardly look. That noise! And it smelt terrible. Yuck! 5 Then it was there. A little calf. So sweet, so clumsy. We all felt very happy. I was so tired but so excited. I got up early again. I just had to see if the calf was OK. It was. It stood next to Rosalie and drank its milk. It’s the most beautiful little cow I’ve ever seen 6 . I think I’ll ask Aunt Susan if I can come back again. I think it’s not that bad here. ___ 1 barbecue – Grillparty ; 2 hip-hop – Hip Hop (Musikrichtung) ; 3 bell – die Glocke ; 4 ring – läuten ; 5 yuck – igitt 6 the most beautiful cow I’ve ever seen – die schönste Kuh, die ich je gesehen habe ",EKV_English,35
986,8CHf6OTOwiM7b44ADOwK6P,"Negate the SentenceThis sentence about Caroline are not true. Correct it using negative sentences.Example: Caroline studied in Glasgow.Solution: No, she didn't study in Glasgow. She studied in Edinburgh.She understood the Scottish accent from the beginning.",EN,,client_EN,35
3677,5booFsYLVNM7ArLIXyW3f1,Write a small essay aabout the heart.Use this following criteria: Title IncompleteText is PreciseRelevance of Research Project ClearFormulation Not ClearContent AccuracyStructure and OrganizationGrammar and SyntaxUse of Technical TermsExample of a free commentary on a text,EN,,demo,35
2802,amRTbx39hn38nSsZKNDDD3,Chris and Jenny spent a weekend in Edinburgh. Look at the plans that they made before the trip. Then read Jenny’s diary. What did they do? What didn’t they do? Make corrections in the textbox.,EN,,digione_openworld,35
3046,1sSejGZk1Y8azcBTAbQQqL,Write the diary for 15th April 1912 of a person who survived the disaster (100 words) . Think about these questions: Where are you now? How do you feel? What was it like on the lifeboat?,EN,"  The Titanic disaster The Belfast News Wednesday, 17th April 1912 TWO DAYS AFTER – MORE FACTS The giant ship Titanic, which was built here in Belfast’s shipyard, hit an iceberg on 14th April, shortly before midnight. Water filled the ship until it sank two hours and forty minutes later at 2:20 a.m. It was on its way from Southampton to New York, on its very first voyage. There were more than 2,200 passengers and crew on board. The people who were not in lifeboats when the ship sank did not survive in the cold sea. About 1,500 people died. WORLD’S LARGEST SHIP The Titanic was the largest and most expensive ship in the world. It had a swimming pool, Turkish baths, a gymnasium and two libraries. The ship’s builders, The White Star Line company, were sure that their ship was safe and could not possibly sink, so the Titanic only had 20 lifeboats. Those were only enough for 1,178 people, which is a bit more than half of the people on board the ship. LOCAL MEN DIE AT SEA Twenty of the crew were from Northern Ireland. The ship’s doctor, Dr John Simpson, 37, was born in Belfast. His mother was optimistic when a letter from him arrived at her home yesterday. However, we have found out that he posted the letter during the ship’s last stop. We now know that Dr Simpson did not survive. DOG SAVES LIVES Some were lucky and the ships which came to save the passengers of the Titanic found their lifeboat. According to a passenger, one of the dogs on board saved the lives of the people in one lifeboat. A ship only found this lifeboat in the dark night and the foggy weather because they heard the dog when it barked. HOW COULD IT HAPPEN? After the sinking of the Titanic a number of questions still need answers. Why did no one see the iceberg? Why did the ship break? Why were there only 20 lifeboats for 2,200 people on board? Why did lifeboats leave the ship when they were not yet full? And how can we make sure that an accident like this will never happen again? About 700 people survived the accident. Some ships today have over 6,500 passengers and crew. After the Titanic’s accident there were laws that ships must have one lifeboat place for every person on board. Dr Simpson’s last letter to his mother is now in the Belfast Titanic museum. ",EKV_English,36
4451,2fSfTnlx8kS9FalnwjZ3y5,"Part 2: Teachers at Johnston Elementary wanted to know if cell phone ownership increased between the grade levels.  Their unfinished table is shown below.According to the data, what did the teachers learn from doing their survey?",EN,,Classtime Default,36
3190,7FMzLYhiwZL80oHBRPZcRZ,"L'enteprise d'Alexandra a pour objectifs de maîtriser les coûts de main d'œuvre, mais également de faire diminuer les heures supplémentaires des employés. Comment les cadres peuvent-il procéder à une comparaison optimale des avantages de chaque objectif?",EN,,connectsolutions_fr,36
3589,5szXQzhFx3K69N8NefgOng,"Write a letter from the point of view of a
soldier during the First World War. Empathize
with the soldiers and explain their feelings in a letter to a relative.Use appropriate vocabulary to
fully explain their feelings.",EN,,demo,37
