index,taskId,language,description,context,topic_id,word_count
207,1340,9c8a3xo9UGZ7PKmJmJFaYL,EN,"Translate ""Tom mag weder Bier noch Wein."" to English.",,,9
208,1341,aW1X8eF8Xc87NArOOacU1Z,EN,"Translate ""Ich habe dieses Bild selbst gezeichnet."" to English.",,,9
209,1342,57HbgDSRNfm7aMimynDjFs,EN,"Translate ""Picasso hat dieses Bild 1950 gemalt."" to English.",,,9
210,1345,9hpF7fq8VsRaIahCjZDutX,EN,"Translate ""Er kann ein bisschen Chinesisch sprechen."" to English.",,,9
211,1346,aZ0bPchsurN7BGMNi5gC6Z,EN,"Translate ""Ich spreche ein bisschen Spanisch."" to English.",,,8
212,1347,9OCJ1Pk9vS19Kw8LzZA8jA,EN,"Translate ""Mein Vater ist ein bisschen altmodisch."" to English.",,,9
213,1348,8tKN0lsv1XV5YaZTNGk8kR,EN,"Translate ""Tom muss ein bisschen abnehmen."" to English.",,,8
214,1349,7ArKqX8jjzO7hXtMs8Q5TY,EN,"Translate ""Ein trockenes Blatt fiel zu Boden."" to English.",,,9
215,1350,nQ6lkx675g8hcZkmHyAJr,EN,"Translate ""Ich bleibe morgen zu Hause."" to English.",,,8
216,1351,6J72GjMnZm284Wrho68olC,EN,"Translate ""Ich habe vor, im Hotel zu bleiben."" to English.",,,10
217,1352,6OVjeJ2R7FB5PwBDpbFBKv,EN,"Translate ""Ihr braucht nicht zu bleiben."" to English.",,,8
218,1353,4l8QYdC51jr5Y6EjwmV7Ri,EN,"Translate ""Wie lange wirst du bleiben?"" to English.",,,8
219,1354,3ylP5r0lSbU6MK776zXLNn,EN,"Translate ""Hast du einen Bleistift?"" to English.",,,7
220,1355,6Ih76XgOQ9a99DbEa2NCsR,EN,"Translate ""Ich habe meinen Bleistift vergessen."" to English.",,,8
221,1356,9kVchsY8I5s8lNxWnkXIC9,EN,"Translate ""Wie lang ist dieser Bleistift?"" to English.",,,8
222,1357,41cyUBNuI865BKtwcvzxUH,EN,"Translate ""Da steht eine Blume auf dem Tisch."" to English.",,,10
223,1358,6prtNHu0zSs6Ngj3mA3R19,EN,"Translate ""Gefällt dir diese Blume?"" to English.",,,7
224,1359,4KvtWWdJmOj93Qd0fECz2x,EN,"Translate ""Das Blut war hellrot."" to English.",,,7
225,1364,2KO9ICLsLJT6Eqglg3Y4zi,EN,How should one behave in a building during an earthquake?,,,10
226,1365,4DKHXxkvaF762VkVZhc7kq,EN,What General Name Is Also Given To Natural Satellites?,,,9
227,1371,4B8o2bX7SnWaIJ1sT9rgxU,EN,Can you translate the following sentence? Er lebt in einem grossen Haus.,,,12
228,1377,4VGrQMsi4Lf6HJR9cpYwXt,EN,"Translate ""He loves me"" to german:",,,6
229,1381,7Vr7wY5XITpalEJbJqyMKD,EN,Translate the following sentence to English: Der Junge isst einen Apfel.,,,11
230,1382,1oofeqGDvMD9NxDJTxbdLP,EN,Translate the following sentence to English: Der Junge isst einen Apfel.,,,11
231,1383,2a02FWbN3fo6HVXX7RXAax,EN,Übersetze folgenden Satz in Englisch: Der Bitmark Hackathon ist einfach genial.,,,11
232,1384,870VWoRALxZahUqPFQEgSJ,EN,"Translate ""Ich habe durst."" to english.",,,6
233,1387,8DGf8udouc8aLKZudMyk1F,EN,Translate the following sentence to English: Der Junge isst einen Apfel.,,,11
234,1388,3CLiDdktFuUaxVJHPcB0Wf,EN,Translate the following sentence to English: Der Junge isst einen Apfel.,,,11
235,1389,3Vwo0y1qB4w8SD4EVuEp2s,EN,Translate the following sentence to English: Der Junge isst einen Apfel.,,,11
236,1390,9rCKEPSSaOp7G7DlM1pJJX,EN,Schreibe was du hörst auf Englisch.,,,6
237,1391,7n1zXhsIUrp9zbrQsaWSTb,EN,"Übersetzen Sie den Satz: ""Er hat ein Abendessen bestellt.""",,,9
238,1392,2rATYMv4oi86OVHf70vB81,EN,Schreibe was du hörst auf Englisch.,,,6
239,1394,18nxa5Mkihza9KiLzl60Lj,EN,"Übersetzen Sie den Satz: ""Der Autor hat einen schönen Stil.""",,,10
240,1395,2BcrQMrzGkP7BqrNIaHvmR,EN,Schreibe was du hörst auf Englisch.,,,6
241,1396,7tGByzBuieXa5neEFykxw9,EN,Schreibe was du hörst auf Englisch.,,,6
242,1397,1z4E89TgHSz9UGddtnQxBs,EN,Schreibe was du hörst auf Englisch.,,,6
243,1398,2eEIscvJrK48V6xWfPg0lI,EN,"Übersetzen Sie den Satz: ""Das ist ein ziemlich riskanter Beruf.""",,,10
244,1399,3xR2maFYzzK92jtQFpftV9,EN,Schreibe was du hörst auf Englisch.,,,6
245,1400,50ukobAkVAD6skno4tMJ48,EN,"Übersetzen Sie den Satz: ""Ist dein Büro hier in der Nähe?""",,,11
246,1401,8jzjALdq9Pk7Pjc1yRfqgc,EN,Schreibe was du hörst auf Englisch.,,,6
247,1402,6C3hIShVtFc5y9q53aK8HB,EN,Schreibe was du hörst auf Englisch.,,,6
248,1403,5l7rPyzlok49AGNoIzQLTc,EN,Schreibe was du hörst auf Englisch.,,,6
249,1404,9QJBSYMcO6R8FBEtCaDoPi,EN,"Übersetzen Sie den Satz: ""Der Kapitän kontrolliert das ganze Schiff.""",,,10
250,1405,5qMAkLb47xJ8LmJqOqfkQl,EN,Schreibe was du hörst auf Englisch.,,,6
251,1406,3Ni8KNyirNHa6J5UY0fwDj,EN,"Übersetzen Sie den Satz: ""Er ging zum Zahnarzt.""",,,8
252,1408,9qdlTZc3IOH5OhXWdy5DVp,EN,"Übersetzen Sie den Satz: ""Das wird sich nicht ändern.""",,,9
253,1409,5peSXa7DKne6fGU2Go6xuQ,EN,Schreibe was du hörst auf Englisch.,,,6
254,1410,9qAdYATcooU9jAKRthtRnL,EN,"Übersetzen Sie den Satz: ""Die Grenzen meiner Sprache bedeuten die Grenzen meiner Welt.""",,,13
255,1411,8gMM2RMhYDq7fGOLvf43Qf,EN,Schreibe was du hörst auf Englisch.,,,6
256,1413,3v4yM9Ls5rH9cV7qFLr3OW,EN,Schreibe was du hörst auf Englisch.,,,6
257,1414,6hZWVvDdlsw8IRkKNcLf7W,EN,"Übersetzen Sie den Satz: ""Ich bleibe morgen zu Hause.""",,,9
258,1415,1DPXFYgk223a3wx9vuFh1E,EN,Schreibe was du hörst auf Englisch.,,,6
259,1416,4mBFymZpomf9VGsE7A37VX,EN,"Übersetzen Sie den Satz: ""Ich kann nicht an alles denken.""",,,10
260,1417,xgLGuVI9ke88RDCSGYqri,EN,Schreibe was du hörst auf Englisch.,,,6
261,1418,7GQAFt6TAcHaTpOMPoN511,EN,"Übersetzen Sie den Satz: ""Seine Eltern erwarten zu viel von ihm.""",,,11
262,1419,2Pp6X7DHo2w7GTXy5deqIj,EN,Schreibe was du hörst auf Englisch.,,,6
263,1420,2qVe1xOLm7r7u20NFxyIig,EN,"Übersetzen Sie den Satz: ""Nicht alle Vögel können fliegen.""",,,9
264,1421,36VyTcSJqNwaNV3GowI3KY,EN,Schreibe was du hörst auf Englisch.,,,6
265,1422,6Dtyx35vs7L8Rhv0QRWeqw,EN,"Übersetzen Sie den Satz: ""Die Christen glauben an Jesus Christus.""",,,10
266,1423,8kTAnxIcDaw70lG8CmjxlJ,EN,Schreibe was du hörst auf Englisch.,,,6
267,1424,6bTyn069lmn7Wk4GuqrIXr,EN,"Übersetzen Sie den Satz: ""Die Karotten kosten drei Dollar.""",,,9
268,1425,3ia9DbCueeG7sJ2R5PH8GA,EN,Schreibe was du hörst auf Englisch.,,,6
269,1426,8LRv23QYIil6uRa6NnjHDI,EN,"Übersetzen Sie den Satz: ""Fische leben im Meer.""",,,8
270,1427,8U6CTZh4FP46cWirE6JYbw,EN,Schreibe was du hörst auf Englisch.,,,6
271,1428,aGCau04yq9vaI295VcWVWy,EN,"Übersetzen Sie den Satz: ""Die Regel gilt nur für Ausländer.""",,,10
272,1429,auVRwPrkr4r7hFv6VJWL3i,EN,Schreibe was du hörst auf Englisch.,,,6
273,1430,2r5bZQDgLje8dFi9VGz3HA,EN,"Übersetzen Sie den Satz: ""Er ist größer als sein Bruder.""",,,10
274,1431,5kXqjCoQ8Cf6N6w8Sz6H2c,EN,Schreibe was du hörst auf Englisch.,,,6
275,1432,9Pgg0EH9cqJ91Gz3x1OpSp,EN,"Übersetzen Sie den Satz: ""Die Jugendlichen sprechen fast kein Russisch mehr.""",,,11
276,1433,3vZkbLAnQyE7xmvm7flAaL,EN,Schreibe was du hörst auf Englisch.,,,6
277,1434,2N0TX5Davwu64oQBpueJLi,EN,"Übersetzen Sie den Satz: ""Ich muss keine Brille mehr tragen.""",,,10
278,1435,5OaLH2akFXm7BfHnNyE5Dh,EN,Schreibe was du hörst auf Englisch.,,,6
279,1436,1Rap5L1Fksq8PngQ349sEn,EN,"Übersetzen Sie den Satz: ""Ich verdiene doppelt so viel wie du.""",,,11
280,1437,3frlfiu2omu9MDbWflCF7u,EN,Schreibe was du hörst auf Englisch.,,,6
281,1438,aqeEnb0njSqahJfm6okTXL,EN,"Übersetzen Sie den Satz: ""Ich kann verstehen, warum Sie Tom nicht mögen.""",,,12
282,1439,4C2lLdteqFlaR6AlQrVavF,EN,Schreibe was du hörst auf Englisch.,,,6
283,1440,9zLvNMpU03F9jO6pQcQrwC,EN,"Übersetzen Sie den Satz: ""Blumen wachsen in warmen Ländern.""",,,9
284,1442,3I8zTxp4joS9OJAdYGNAWm,EN,"Übersetzen Sie den Satz: ""Sie wollen bei der Metro arbeiten?""",,,10
285,1443,2UydCH4H06a2By3OAF9uZ,EN,Schreibe was du hörst auf Englisch.,,,6
286,1444,16xcc0TbvVB9omhygR1xCj,EN,"Übersetzen Sie den Satz: ""Kann ich mit Karte zahlen?""",,,9
287,1445,35ZDBxjESUe6G2cNVXYRmt,EN,Schreibe was du hörst auf Englisch.,,,6
288,1446,aY8cxgbXpXy7WoQdHMstpj,EN,"Übersetzen Sie den Satz: ""Ich hatte nichts zum Abendessen.""",,,9
289,1447,5mrUmSZ1oMv6mwy55PijC3,EN,Schreibe was du hörst auf Englisch.,,,6
290,1448,5Zxs9pMMC7a7Y8WXNzpmrl,EN,"Übersetzen Sie den Satz: ""Ich will kein Abendessen.""",,,8
291,1449,5tZjmhEUhf5814zD2yF0Qv,EN,Schreibe was du hörst auf Englisch.,,,6
292,1450,41ByccZilFQ5YkiANrER8q,EN,"Übersetzen Sie den Satz: ""Tom macht gerade Abendessen.""",,,8
293,1451,9SdUCxmLVa08aoZl7GYxab,EN,Schreibe was du hörst auf Englisch.,,,6
294,1452,1cNIJ2zqUmEanTrcoMfXnz,EN,Schreibe was du hörst auf Englisch.,,,6
295,1453,2MFDue9qIWG7VryMKoM6Sy,EN,"Übersetzen Sie den Satz: ""Ich kann keinen Alkohol trinken.""",,,9
296,1454,9aou4DbXhgR9EIapsw3UH2,EN,Schreibe was du hörst auf Englisch.,,,6
297,1455,7b6EMME5VxiaCEFifjPcs1,EN,Schreibe was du hörst auf Englisch.,,,6
298,1457,a27DhsJobHN7B2Weokm9OF,EN,Schreibe was du hörst auf Englisch.,,,6
299,1458,7bpj0A6OQX08cG63HKRukv,EN,"Übersetzen Sie den Satz: ""Ich esse gerade einen Apfel.""",,,9
300,1459,7XMHvB04uiy5L90zxyfjoJ,EN,Schreibe was du hörst auf Englisch.,,,6
301,1460,7hVkkQbu91q9vZtnreIHxB,EN,"Übersetzen Sie den Satz: ""Unter dem Schreibtisch liegt ein Apfel.""",,,10
302,1461,63uygWbwGTL6DN0sDKyPPl,EN,Schreibe was du hörst auf Englisch.,,,6
303,1462,9L2DPQihowm6jTMzjBi8PG,EN,"Übersetzen Sie den Satz: ""Wie schmeckt der Apfel?""",,,8
304,1463,6J0dM4IDurz8VMOHbXtZwl,EN,Schreibe was du hörst auf Englisch.,,,6
305,1464,5yuZLytnry1a4sB8y2Aw1q,EN,"Übersetzen Sie den Satz: ""Ich esse eine Banane.""",,,8
306,1466,1DzH233jIxu73FV9oh5Plo,EN,"Übersetzen Sie den Satz: ""Tom isst eine Banane.""",,,8
307,1467,2H2XH1bXuKpaoEGKIMbV80,EN,Schreibe was du hörst auf Englisch.,,,6
308,1468,4c0NyyWA9M371lNjiJ8lxO,EN,"Übersetzen Sie den Satz: ""Ich stehe unter dem Baum.""",,,9
309,1469,aujtOP7Uy4c7rptw5R9kjM,EN,Schreibe was du hörst auf Englisch.,,,6
310,1470,576yT4CMT9x9BAqqjHLAq7,EN,"Übersetzen Sie den Satz: ""Tom pflanzte einen Baum.""",,,8
311,1471,8MZSZthHxvj9xDZF8uDo0q,EN,Schreibe was du hörst auf Englisch.,,,6
312,1473,40GBNa5KiTs7guxsazeQqP,EN,Schreibe was du hörst auf Englisch.,,,6
313,1474,6QwPzeZOCVV7PUThUnuWub,EN,"Übersetzen Sie den Satz: ""Sie mag Bier lieber als Wein.""",,,10
314,1475,3BryO9JGr7dab6wjrRzPoU,EN,Schreibe was du hörst auf Englisch.,,,6
315,1476,60GW9j7TQHZ6CJK2xDmBmL,EN,"Übersetzen Sie den Satz: ""Französisches Brot schmeckt gut.""",,,8
316,1477,39ptbblkEGX75GKgEo1QgM,EN,Schreibe was du hörst auf Englisch.,,,6
317,1478,FHSOGiJQOq8VbBNfCmetN,EN,"Übersetzen Sie den Satz: ""Ich muss noch Brot kaufen.""",,,9
318,1479,8fkpNr7DXvC5XJLbdTEGo8,EN,Schreibe was du hörst auf Englisch.,,,6
319,1480,3qjQXviUSlo9MQel0h0Zhx,EN,"Übersetzen Sie den Satz: ""Wer hat das Brot gegessen?""",,,9
320,1481,6XnDcg23g2F5MDL24seRwW,EN,Schreibe was du hörst auf Englisch.,,,6
321,1482,6wc73J555iU6PIBnO6BLRy,EN,"Übersetzen Sie den Satz: ""Sie macht Diät, um abzunehmen.""",,,9
322,1483,490Kfcp7jndaqgEl8GtJOR,EN,Schreibe was du hörst auf Englisch.,,,6
323,1484,1O8yCNmy16xnBE4BWT66,EN,"Übersetzen Sie den Satz: ""Sie müssen eine Diät halten.""",,,9
324,1485,2xlWYpCQJIi69NhIgTCIqN,EN,Schreibe was du hörst auf Englisch.,,,6
325,1486,5XvF8lxKprK7aGFvYvFmBP,EN,"Übersetzen Sie den Satz: ""Wer ist auf Diät?""",,,8
326,1487,1uHV2ppc1H3a2jSMLa3R07,EN,Schreibe was du hörst auf Englisch.,,,6
327,1489,1xIoApFdfqI6cKWQu8Ej08,EN,Schreibe was du hörst auf Englisch.,,,6
328,1490,2SmU2SslVD89pUWjETbJyg,EN,"Übersetzen Sie den Satz: ""Er isst ein Ei.""",,,8
329,1491,azILttSEneA9tNHFl5x8Uq,EN,Schreibe was du hörst auf Englisch.,,,6
330,1492,3khI7qFdxni8Pdsc2aZoSJ,EN,"Übersetzen Sie den Satz: ""Ich esse jeden Tag zum Frühstück ein gekochtes Ei.""",,,13
331,1493,3ASN93VBjEJ8eV8FchwuIs,EN,Schreibe was du hörst auf Englisch.,,,6
332,1494,41jdal63ST36LQ5ylStDZy,EN,"Übersetzen Sie den Satz: ""Tom kocht ein Ei.""",,,8
333,1495,9CnIoJmoQm48s3eLzhsCiJ,EN,Schreibe was du hörst auf Englisch.,,,6
334,1496,aP1ajNPEucl90GxMnthhJC,EN,"Übersetzen Sie den Satz: ""Was war zuerst da, das Huhn oder das Ei?""",,,13
335,1498,9a9NKzaSYyf9TVHso09nri,EN,"Übersetzen Sie den Satz: ""Ich will kein Fleisch.""",,,8
336,1499,8BrSML1KQOl7Cmm4tEA2lk,EN,Schreibe was du hörst auf Englisch.,,,6
337,1501,axf1bKHmgsK654AolAtC1u,EN,Schreibe was du hörst auf Englisch.,,,6
338,1502,4dff78bzt8R60FxdO5Y6Nh,EN,"Übersetzen Sie den Satz: ""Tom isst kein rotes Fleisch.""",,,9
339,1504,42yfv1ipMPO9oDfqnGs5gK,EN,"Übersetzen Sie den Satz: ""Tom mag sowohl Fleisch als auch Fisch.""",,,11
340,1505,301OdQXw3QM8bDQzabxVZd,EN,Schreibe was du hörst auf Englisch.,,,6
341,1506,7LMRzk2AIQb6ZR4NGNrZrB,EN,"Übersetzen Sie den Satz: ""Was hast du zum Frühstück gegessen?""",,,10
342,1507,4uB4p9WfU2uasodupEw911,EN,Schreibe was du hörst auf Englisch.,,,6
343,1508,5wYovvDQuhZ9vFb4XoThlg,EN,"Übersetzen Sie den Satz: ""Warum essen Sie kein Gemüse?""",,,9
344,1509,8PiCJbkImIU5AnaE83WtoX,EN,Schreibe was du hörst auf Englisch.,,,6
345,1510,41AgfBmfEeC685D4yspT0m,EN,"Übersetzen Sie den Satz: ""Ich trinke gerne Kaffee ohne Zucker.""",,,10
346,1511,5otocHjLUt89C4hui9XegN,EN,Schreibe was du hörst auf Englisch.,,,6
347,1512,6HQoASZy6b7dsHrvQFsDr,EN,"Übersetzen Sie den Satz: ""Meine Liebe, biete doch den Gästen Kaffee an!""",,,12
348,1513,lsvSc3C9fs80qQTuE4lSl,EN,Schreibe was du hörst auf Englisch.,,,6
349,1514,7gIDvWH588l7B38aBJlYnd,EN,"Übersetzen Sie den Satz: ""Trinkst du einen Kaffee?""",,,8
350,1515,aIKfeUQZ4o9ahqdXxYvpB6,EN,Schreibe was du hörst auf Englisch.,,,6
351,1516,aFXIk2YdxOp9FOZIPShiQ5,EN,"Übersetzen Sie den Satz: ""Sie ist kein guter Koch.""",,,9
352,1517,3ZZgURLFeNJ6rDozMRMx64,EN,Schreibe was du hörst auf Englisch.,,,6
353,1518,97mJJZCTHy59NwNc25aUAq,EN,"Übersetzen Sie den Satz: ""Ich habe Kochen gelernt.""",,,8
354,1519,vyGccffQ1l6T7byfiuJUX,EN,Schreibe was du hörst auf Englisch.,,,6
355,1520,3QPOeR2NFwZ8UF1aZNCIy7,EN,"Übersetzen Sie den Satz: ""Ich kann überhaupt nicht kochen.""",,,9
356,1521,4IZbcbzrUd35xn5FfRQG8B,EN,Schreibe was du hörst auf Englisch.,,,6
357,1523,8mfzFS7Fyoc7cVBTmXh2mw,EN,Schreibe was du hörst auf Englisch.,,,6
358,1524,6kEkIX5CHwtaH7hylPWMs6,EN,"Übersetzen Sie den Satz: ""Tom kann nicht kochen.""",,,8
359,1525,4rhRjbIvmmA7z8kW0HrINo,EN,Schreibe was du hörst auf Englisch.,,,6
360,1526,15lJTTd7ChCah9fCEQs7Sk,EN,"Übersetzen Sie den Satz: ""Tom lehrte mich kochen.""",,,8
361,1527,5xTDdFYpkASa2z2SK5WrfK,EN,Schreibe was du hörst auf Englisch.,,,6
362,1528,9FDg6wxMjmc8PvFBSDy9R9,EN,"Übersetzen Sie den Satz: ""Zwiebeln kochen schneller als Kartoffeln.""",,,9
363,1529,7CLG11re88haYXDZMTBEdz,EN,Schreibe was du hörst auf Englisch.,,,6
364,1530,1KRjV62IvV69ORMG1QwKXJ,EN,"Übersetzen Sie den Satz: ""Tom legte den Löffel weg und nahm eine Gabel.""",,,13
365,1531,6bW3VPh6me0ahQNLC8jHCs,EN,Schreibe was du hörst auf Englisch.,,,6
366,1533,8etB4ZErzA7E22cSVnRH9,EN,Schreibe was du hörst auf Englisch.,,,6
367,1534,7YWFOkFGe3G7NaKfLe5K55,EN,"Übersetzen Sie den Satz: ""Ich habe das Fahrrad mit Öl geschmiert.""",,,11
368,1536,37JMdmzgZj78jEV7EiqelI,EN,"Übersetzen Sie den Satz: ""Ich bin von der Arbeit sehr müde.""",,,11
369,1537,J4RGLz3ARU8riA09XGn6b,EN,Schreibe was du hörst auf Englisch.,,,6
370,1538,4niyzvsJYS1aWXXNQKhEXR,EN,"Übersetzen Sie den Satz: ""Ich muss die Arbeit bis vier Uhr abgeschlossen haben.""",,,13
371,1539,7I5MDbeK2yO5DWMsI6WH7i,EN,Schreibe was du hörst auf Englisch.,,,6
372,1540,3Fe4q9U76A56oJZi5zqnHP,EN,"Übersetzen Sie den Satz: ""Ich setze meine Arbeit fort.""",,,9
373,1542,1k7nmPYraCw79cUhaks5V3,EN,"Übersetzen Sie den Satz: ""Tom fährt mit dem Auto zur Arbeit.""",,,11
374,1543,aukVKseucld9Q7aYmFbRJz,EN,Schreibe was du hörst auf Englisch.,,,6
375,1544,7tLStIOvbJw7YOU0ZFxDV3,EN,"Übersetzen Sie den Satz: ""Unsere Arbeit hört nie auf.""",,,9
376,1545,5FDQ2Tvo3oq613AaeV9Qoi,EN,Schreibe was du hörst auf Englisch.,,,6
377,1548,mV4QADocTt9f3Yg8nGkkT,EN,"Übersetzen Sie den Satz: ""Ein Mensch muss arbeiten.""",,,8
378,1549,7xI7TVabRhk7fPM0VvqkIy,EN,Schreibe was du hörst auf Englisch.,,,6
379,1550,1InasFAGZAVaPpFoR3WU6f,EN,"Übersetzen Sie den Satz: ""Er will nicht in einer Fabrik arbeiten.""",,,11
380,1552,4atw6Z3rODd96OZ0emzhds,EN,"Übersetzen Sie den Satz: ""Ich gab vor zu arbeiten.""",,,9
381,1553,a0lWi3fv26l86ruT62DrKo,EN,Schreibe was du hörst auf Englisch.,,,6
382,1554,9Eo96xKGbKb8b8q3uQroYL,EN,"Übersetzen Sie den Satz: ""Ich war am Arbeiten.""",,,8
383,1555,89t415dvXIR9VoPvmxpfuZ,EN,Schreibe was du hörst auf Englisch.,,,6
384,1556,8ENWTrHFVin6BsnWiNx1Uy,EN,"Übersetzen Sie den Satz: ""Wo ist der Arzt?""",,,8
385,1557,6FADgat8zlj7sf0LXShynl,EN,Schreibe was du hörst auf Englisch.,,,6
386,1558,1U3PcacMcyR6yz8iQUhEKX,EN,"Übersetzen Sie den Satz: ""Ich konnte die Aufgabe leicht lösen.""",,,10
387,1559,YWzHek8cjq9y1nEAUyVIu,EN,Schreibe was du hörst auf Englisch.,,,6
388,1560,1ZeDiqkNkYA8cJ70FVlH7G,EN,"Übersetzen Sie den Satz: ""Ich bin zur Bank gegangen.""",,,9
389,1561,4vI2ZlFuGSF94BhW6EaFob,EN,Schreibe was du hörst auf Englisch.,,,6
390,1562,2wKTIhP5qRf9SLmmcggFe4,EN,"Übersetzen Sie den Satz: ""Sie arbeitet in einer Bank.""",,,9
391,1563,2eg0vqMrmxT6E1fYevATJ5,EN,Schreibe was du hörst auf Englisch.,,,6
392,1564,3NzjJ1Ureq68iBW2VbQTIA,EN,"Übersetzen Sie den Satz: ""Wir bauen Reis an.""",,,8
393,1565,29bJPJXGpkP7uacsKdHWhJ,EN,Schreibe was du hörst auf Englisch.,,,6
394,1566,KHyQDuF2fn5VUppQfejlR,EN,"Übersetzen Sie den Satz: ""Wir werden eine Mauer bauen.""",,,9
395,1567,6FdUmuzT2Vt8BleAU48whA,EN,Schreibe was du hörst auf Englisch.,,,6
396,1568,6zdKh9B1HQX7usSq95bwBL,EN,"Übersetzen Sie den Satz: ""Was sind Sie von Beruf?""",,,9
397,1569,8yyPBaHaArU7o1v442a3AP,EN,Schreibe was du hörst auf Englisch.,,,6
398,1570,631RzraO4JS8OkU4w0LI2z,EN,"Übersetzen Sie den Satz: ""Meine Mutter arbeitet in einem großen Büro.""",,,11
399,1571,15xqvqostzM7lsRgLmQ9h6,EN,Schreibe was du hörst auf Englisch.,,,6
400,1572,ZvAcym7xaN98kSaEHIJo8,EN,"Übersetzen Sie den Satz: ""Sie arbeitet als Sekretärin in einem Büro.""",,,11
401,1574,9GeG42FG4zA9ZBvEFCgOXt,EN,"Übersetzen Sie den Satz: ""Was macht sie denn jetzt in seinem Büro?""",,,12
402,1575,anjpDjXODkJ6eJjD3EY5UN,EN,Schreibe was du hörst auf Englisch.,,,6
403,1576,1RfHgflxIm07xPAlYCzZp8,EN,"Übersetzen Sie den Satz: ""Tom weiß nicht, wie man einen Computer bedient.""",,,12
404,1577,7xCf8zdL45c9fipgKbtBDA,EN,Schreibe was du hörst auf Englisch.,,,6
405,1578,4LPmO49Lg2y6BDpqBTzXiC,EN,"Übersetzen Sie den Satz: ""Die Erfahrung ist eine gute Lehrmeisterin.""",,,10
406,1579,6qTayVH1NbkaIlWvdya1yW,EN,Schreibe was du hörst auf Englisch.,,,6
407,1580,qhhGMybR3Q88W49h49GcH,EN,"Übersetzen Sie den Satz: ""Erfahrung ist der beste Lehrer.""",,,9
408,1581,aGIpH414qGX6h1NVUVLS99,EN,Schreibe was du hörst auf Englisch.,,,6
409,1582,7VTCPEeBUKD6bYzU2It4PD,EN,"Übersetzen Sie den Satz: ""Ich habe mehr Erfahrung als Tom.""",,,10
410,1583,6erNypDLgQa8hPjSVMPSlJ,EN,Schreibe was du hörst auf Englisch.,,,6
411,1586,2K2JIfi0HCz8qOlwHxq3UL,EN,"Übersetzen Sie den Satz: ""Dein Erfolg ist die Frucht deiner harten Arbeit.""",,,12
412,1587,7Gzm18BJMmO75MZFPHUlFE,EN,Schreibe was du hörst auf Englisch.,,,6
413,1588,66xM6rGM7TF7nQiGx93RXp,EN,"Übersetzen Sie den Satz: ""Sie beneidet mich um meinen Erfolg.""",,,10
414,1589,9Q6B5alJXpiagLKyUgeXwY,EN,Schreibe was du hörst auf Englisch.,,,6
415,1590,557e3FGh2pD5RMGRSOGRpJ,EN,"Übersetzen Sie den Satz: ""Sein Gehalt ist doppelt so hoch wie vor sieben Jahren.""",,,14
416,1591,7gmmr007ZSEaLGGuf1IdBo,EN,Schreibe was du hörst auf Englisch.,,,6
417,1592,4saJwiBNU6q9yn6dgd9y9I,EN,"Übersetzen Sie den Satz: ""Er beschwert sich ständig über seinen niedrigen Lohn.""",,,12
418,1593,3Z1BwNBE2zN90epISYUhz5,EN,Schreibe was du hörst auf Englisch.,,,6
419,1594,3XbMKf1WFVlaM9KdJ5ZmaK,EN,"Übersetzen Sie den Satz: ""George ist der Kapitän unserer Mannschaft.""",,,10
420,1595,yiGCKiEL2N8GwzXrKgHoz,EN,Schreibe was du hörst auf Englisch.,,,6
421,1596,4HIuh80HceV8IQe6rM2iQm,EN,"Übersetzen Sie den Satz: ""Wir haben die Qualität verbessert.""",,,9
422,1597,48NGfdcWPlz6WT2PLSEbF4,EN,Schreibe was du hörst auf Englisch.,,,6
423,1598,NJNzzKHkwv91C9PnozWo1,EN,"Übersetzen Sie den Satz: ""Tom hat schon eine Arbeit gefunden.""",,,10
424,1599,5D82phxLTyoa7RpAb9fdLB,EN,Schreibe was du hörst auf Englisch.,,,6
425,1600,2Ksz1zmcCJV7p2Bs8RJubu,EN,"Übersetzen Sie den Satz: ""Sie hat die Stelle abgelehnt.""",,,9
426,1601,8HwxxHzGwtx64r32OdfJox,EN,Schreibe was du hörst auf Englisch.,,,6
