aspectId,description,type,groupId,categoryId
7377,181820,,MISCONCEPTION,133137.0,
7378,181821,,CONCEPT,133137.0,
7379,181822,The answer consists of meaningless words like eojrherjvnje or jjjjjjjjjjjj.,MISCONCEPTION,133139.0,13.0
7380,181823,The answer is about something entirely else than the given task and example solution.,MISCONCEPTION,133139.0,13.0
7381,181824,The answer contains curse words or mean or obscene language.,MISCONCEPTION,133139.0,13.0
7382,181825,The answer is an exact copy of the task description.,MISCONCEPTION,133139.0,13.0
7383,181826,Die/Der Lernende kann das Verb passend zum Subjekt angleichen.,CONCEPT,133140.0,678.0
7384,181827,Die/Der Lernende kann das Verb nicht passend zum Subjekt angleichen.,MISCONCEPTION,133140.0,678.0
7385,181828,The learner talked about the topic given in the task description.,CONCEPT,133141.0,8.0
7386,181829,The learner did not talk about the topic given in the task description.,MISCONCEPTION,133141.0,8.0
7387,181831,,CONCEPT,,
7388,181832,,MISCONCEPTION,,
7389,181840,Die/der Lernende kann mit der entsprechenden Präposition vor einem Genitivobjekt ergänzen.,CONCEPT,163099.0,18.0
7390,181841,Die/der Lernende kann nicht mit der entsprechenden Präposition vor einem Genitivobjekt ergänzen.,MISCONCEPTION,163099.0,18.0
7391,181842,Die/der Lernende kann mit einem Possessivartikel im Genitiv ergänzen.,CONCEPT,133198.0,18.0
7392,181843,Die/der Lernende kann nicht mit einem Possessivartikel im Genitiv ergänzen.,MISCONCEPTION,133198.0,18.0
7393,181844,Die/der Lernende kann mit einem Artikel im Genitiv ergänzen.,CONCEPT,163091.0,18.0
7394,181845,Die/der Lernende kann nicht mit einem Artikel im Genitiv ergänzen.,MISCONCEPTION,163091.0,18.0
7395,181846,Die/der Lernende kann mit einem Nomen im Genitiv ergänzen.,CONCEPT,133200.0,18.0
7396,181847,Die/der Lernende kann nicht mit einem Nomen im Genitiv ergänzen.,MISCONCEPTION,133200.0,18.0
7397,181848,Die/der Lernende kann mit einem Namen im Genitiv ergänzen.,CONCEPT,133201.0,18.0
7398,181849,Die/der Lernende kann nicht mit einem Namen im Genitiv ergänzen.,MISCONCEPTION,133201.0,18.0
7399,181850,Die/der Lernende kann die n-Deklination bei Nomen anwenden.,CONCEPT,133202.0,18.0
7400,181851,Die/der Lernende kann die n-Deklination bei Nomen nicht anwenden.,MISCONCEPTION,133202.0,18.0
7401,181856,Die/der Lernende kann das Relativpronomen entsprechend deklinieren.,CONCEPT,133205.0,18.0
7402,181857,Die/der Lernende kann das Relativpronomen nicht entsprechend deklinieren.,MISCONCEPTION,133205.0,18.0
7403,182239,,MISCONCEPTION,,
7404,182240,,MISCONCEPTION,,
7405,182458,Das Verb im Indikativ im Hauptsatz ist an das Subjekt angeglichen.,CONCEPT,133776.0,16.0
7406,182459,Das Verb im Indikativ im Hauptsatz ist nicht an das Subjekt angeglichen.,MISCONCEPTION,133776.0,16.0
7407,183674,Accuracy and effectiveness in performing tasks or activities.,CONCEPT,,
7408,183736,,MISCONCEPTION,83781.0,
7409,183755,Die Antwort wurde nicht im erwarteten Format gegeben: Ein Wort.,MISCONCEPTION,135148.0,3.0
7410,183756,Die Antwort hat keinen Inhalt.,MISCONCEPTION,135148.0,3.0
7411,183757,Die/Der Lernende kann den Satz im Konjunktiv II ergänzen.,CONCEPT,135149.0,12.0
7412,183758,Die/Der Lernende kann den Satz im Konjunktiv II nicht ergänzen.,MISCONCEPTION,135149.0,12.0
7413,183759,Die/Der Lernende kann das Hilfsverb „werden“ ins Präsens setzen.,CONCEPT,135150.0,10.0
7414,183760,Die/Der Lernende kann das Hilfsverb „werden“ nicht ins Präsens setzen.,MISCONCEPTION,135150.0,10.0
7415,183765,Tempus werden,MISCONCEPTION,135150.0,10.0
7416,183766,Tempus werden,CONCEPT,135150.0,10.0
7417,183776,Die/Der Lernende kann das Verb passend zum Subjekt angleichen.,CONCEPT,135183.0,16.0
7418,183777,Die/Der Lernende kann das Verb nicht passend zum Subjekt angleichen.,MISCONCEPTION,135183.0,16.0
7419,183778,Die/Der Lernende kann das Partizip II regelmässiger Verben bilden.,CONCEPT,135184.0,10.0
7420,183779,Die/Der Lernende kann das Partizip II regelmässiger Verben nicht bilden.,MISCONCEPTION,135184.0,10.0
7421,183780,Die Antwort enthält nicht das vorgegebene Verb.,MISCONCEPTION,135185.0,14.0
7422,183781,Die Antwort wurde nicht mit dem Verb „haben“ gebildet.,MISCONCEPTION,135185.0,14.0
7423,183782,Die Antwort enthält kein Verb.,MISCONCEPTION,135185.0,14.0
7424,183783,Die Antwort wurde nicht mit dem Verb „sein“ gebildet.,MISCONCEPTION,135185.0,14.0
7425,183784,Der Satz wurde nicht mit dem Verb „werden“ gebildet.,MISCONCEPTION,135185.0,14.0
7426,183785,Der Satz wurde nicht mit dem Verb „werden“ im Konjunktiv 2 gebildet.,MISCONCEPTION,135185.0,14.0
7427,183786,Die Antwort ist eine Kopie der Aufgabenstellung.,MISCONCEPTION,135188.0,13.0
7428,183787,Die Antwort enthält eine sinnlose Reihenfolge von Zeichen.,MISCONCEPTION,135188.0,13.0
7429,183788,Die Antwort enthält Fluchwörter (obszöne Sprache).,MISCONCEPTION,135188.0,13.0
7430,183789,Der Inhalt der Antwort entspricht nicht dem Kontext.,MISCONCEPTION,135188.0,13.0
7431,183792,Die Antwort ist kein korrekt strukturierter Aussagesatz.,MISCONCEPTION,135189.0,15.0
7432,183794,Die/Der Lernende hat einen Fehler bei der Kommasetzung gemacht.,MISCONCEPTION,135190.0,7.0
7433,183795,Die/Der Lernende hat den Satzanfang nicht großgeschrieben.,MISCONCEPTION,135190.0,7.0
7434,183796,Die/Der Lernende hat am Ende des Satzes einen Fehler mit dem Satzzeichen gemacht.,MISCONCEPTION,135190.0,7.0
7435,183801,Die/Der Lernende hat einen Fehler bei der Groß-/Kleinschreibung gemacht.,MISCONCEPTION,135198.0,7.0
7436,183802,Die/Der Lernende hat einen Rechtschreibfehler gemacht.,MISCONCEPTION,135198.0,7.0
7437,183803,Die/Der Lernende kann Modalverben ins Präsens setzen.,CONCEPT,135199.0,10.0
7438,183804,Die/Der Lernende kann Modalverben nicht ins Präsens setzen.,MISCONCEPTION,135199.0,10.0
7439,183805,Die/Der Lernende kann das Objekt des Aktivsatzes in den Nominativ eines Passivsatzes umformen.,CONCEPT,135200.0,11.0
7440,183806,Die/Der Lernende kann das Objekt des Aktivsatzes nicht in den Nominativ eines Passivsatzes umformen.,MISCONCEPTION,135200.0,11.0
7441,183807,Die/Der Lernende kann das Hilfsverb „werden“ in den Infinitiv setzen.,CONCEPT,135201.0,10.0
7442,183808,Die/Der Lernende kann das Hilfsverb „werden“ nicht in den Infinitiv setzen.,MISCONCEPTION,135201.0,10.0
7443,183815,Die/Der Lernende kann die Verwendung von Magneten im eigenen Haushalt notieren.,CONCEPT,135208.0,5.0
7444,183816,Die/Der Lernende kann nicht die Verwendung von Magneten im eigenen Haushalt notieren.,MISCONCEPTION,135208.0,5.0
7445,183820,,CONCEPT,,
7446,183821,Die/Der Lernende kann die Anziehung eines Eisengegenstands durch beide Pole eines Magnets mit Hilfe der Vorstellung von Elementarmagneten erklären.,CONCEPT,135219.0,5.0
7447,183822,Die/Der Lernende kann die Anziehung eines Eisengegenstands durch beide Pole eines Magnets mit Hilfe der Vorstellung von Elementarmagneten NICHT erklären.,MISCONCEPTION,135219.0,5.0
7448,183840,"Die/der Lernende versteht, warum sich eine Münze bewegt und die andere nicht.",CONCEPT,135246.0,5.0
7449,183841,"Die/der Lernende versteht NICHT, warum sich eine Münze bewegt und die andere nicht.",MISCONCEPTION,135246.0,5.0
7450,183852,"Die/der Lernende hat korrekt argumentiert, dass nicht alle Gegenstände aus Metall magnetisch sind. Nur Eisen, Nickel und Cobalt ist magnetisch.",CONCEPT,135258.0,5.0
7451,183853,"Die/der Lernende hat nicht korrekt argumentiert, dass nur Eisen, Nickel und Cobalt magnetisch ist.",MISCONCEPTION,135258.0,5.0
7452,183856,Die/Der Lernende kann drei mögliche Ursachen für eine defekte elektrische Taschenlampe nennen.,CONCEPT,135264.0,5.0
7453,183860,Die/Der Lernende kann NICHT drei mögliche Ursachen für eine defekte elektrische Taschenlampe nennen.,MISCONCEPTION,135264.0,
7454,183875,Die/Der Lernende kann Regeln für den sicheren Umgang mit elektrischem Strom formulieren.,CONCEPT,135273.0,5.0
7455,183876,Die/Der Lernende kann Regeln für den sicheren Umgang mit elektrischem Strom NICHT formulieren.,MISCONCEPTION,135273.0,5.0
7456,183882,Die/Der Lernende kann die Gefahr von Drachen in der Nähe von Hochspannungsleitungen erklären.,CONCEPT,135278.0,5.0
7457,183883,Die/Der Lernende kann die Gefahr von Drachen in der Nähe von Hochspannungsleitungen NICHT erklären.,MISCONCEPTION,135278.0,5.0
7458,183894,Die/der Lernende kann nicht mit einer passenden Präposition ergänzen.,MISCONCEPTION,83781.0,14.0
7459,183914,,MISCONCEPTION,,
7460,183915,,MISCONCEPTION,,
7461,183916,,CONCEPT,,
7462,183917,,MISCONCEPTION,,
7463,183918,,MISCONCEPTION,,
7464,183919,,MISCONCEPTION,,
7465,183920,,MISCONCEPTION,,
7466,183921,,MISCONCEPTION,,
7467,183922,,MISCONCEPTION,,
7468,183923,,MISCONCEPTION,,
7469,183924,,MISCONCEPTION,,
7470,183925,,MISCONCEPTION,,
7471,183926,,MISCONCEPTION,,
7472,183927,,MISCONCEPTION,,
7473,183928,,MISCONCEPTION,,
7474,183929,,MISCONCEPTION,,
7475,183930,,MISCONCEPTION,,
7476,183931,,MISCONCEPTION,,
7477,183932,,MISCONCEPTION,,
7478,183933,,MISCONCEPTION,,
7479,183936,,CONCEPT,,
7480,183962,Die/Der Lernende kann den geschlossenen Stromkreis in der Straßenbahn identifizieren.,CONCEPT,135409.0,5.0
7481,183963,Die/Der Lernende kann den geschlossenen Stromkreis in der Straßenbahn NICHT identifizieren.,MISCONCEPTION,135409.0,5.0
7482,183966,Die/Der Lernende kann die fehlende Leitung im Stromkreis der Straßenbahn erläutern.,CONCEPT,135414.0,5.0
7483,183967,Die/Der Lernende kann die fehlende Leitung im Stromkreis der Straßenbahn NICHT erläutern.,MISCONCEPTION,135414.0,5.0
7484,183970,"Die/Der Lernende erklärt, warum die Kabel an elektrischen Geräten im Haushalt mit Kunststoff ummantelt sind.",CONCEPT,135419.0,5.0
7485,183971,"Die/Der Lernende erklärt NICHT, warum die Kabel an elektrischen Geräten im Haushalt mit Kunststoff ummantelt sind.",MISCONCEPTION,135419.0,5.0
7486,183974,"Die/Der Lernende kann erklären, warum Überlandleitungen nicht mit Kunststoff ummantelt sind.",CONCEPT,135424.0,5.0
7487,183975,"Die/Der Lernende kann NICHT erklären, warum Überlandleitungen nicht mit Kunststoff ummantelt sind.",MISCONCEPTION,135424.0,5.0
7488,183978,,MISCONCEPTION,,
7489,183979,,MISCONCEPTION,,
7490,183984,"Die/Der Lernende kann begründen, warum es gefährlich ist, mit verschwitzten oder nassen Händen mit elektrischen Geräten zu hantieren.",CONCEPT,135430.0,5.0
7491,183985,"Die/Der Lernende kann NICHT begründen, warum es gefährlich ist, mit verschwitzten oder nassen Händen mit elektrischen Geräten zu hantieren.",MISCONCEPTION,135430.0,
7492,183988,"Der/Die Lernende erklärt korrekt, warum elektrische Geräte im Haushalt parallel geschaltet sind.",CONCEPT,135435.0,5.0
7493,183989,"Der/Die Lernende erklärt NICHT korrekt, warum elektrische Geräte im Haushalt parallel geschaltet sind.",MISCONCEPTION,135435.0,5.0
7494,183992,Der/Die Lernende identifiziert korrekt die Position der UND-Schaltungen in der Waschmaschine und Mikrowelle.,CONCEPT,135440.0,5.0
7495,183993,Der/Die Lernende identifiziert NICHT korrekt die Position der UND-Schaltungen in der Waschmaschine und Mikrowelle.,MISCONCEPTION,135440.0,5.0
7496,183996,Die/Der Lernende kann das Beispiel richtig auf eine UND- oder ODER-Schaltung beziehen,CONCEPT,135445.0,5.0
7497,183997,Die/Der Lernende kann das Beispiel NICHT richtig auf eine UND- oder ODER-Schaltung beziehen,MISCONCEPTION,135445.0,5.0
7498,184000,"Die/Der Lernende kann korrekt drei Geräte benennen, die unterschiedliche Wirkungen des elektrischen Stromes nutzen.",CONCEPT,135458.0,5.0
7499,184001,"Die/Der Lernende kann NICHT korrekt drei Geräte benennen, die unterschiedliche Wirkungen des elektrischen Stromes nutzen.",MISCONCEPTION,135458.0,5.0
7500,184004,Die/der Lernende hat das Funktionsprinzip des Föhns korrekt erklärt,CONCEPT,135463.0,5.0
7501,184005,Die/der Lernende hat das Funktionsprinzip des Föhns NICHT korrekt erklärt,MISCONCEPTION,135463.0,5.0
7502,184009,"Die/der Lernende hat erläutert, ob es gewollt ist, dass bei den genannten Geräten mehrere Wirkungen gleichzeitig auftreten",CONCEPT,135468.0,5.0
7503,184010,"Die/der Lernende hat NICHT erläutert, ob es gewollt ist, dass bei den genannten Geräten mehrere Wirkungen gleichzeitig auftreten",MISCONCEPTION,135468.0,5.0
7504,184011,Die/der Lernende kann ein Experiment zur Untersuchung von Elektromagnetismus planen und beschreiben.,CONCEPT,135470.0,5.0
7505,184012,Die/der Lernende kann NICHT ein Experiment zur Untersuchung von Elektromagnetismus planen und beschreiben.,MISCONCEPTION,135470.0,5.0
7506,184029,"Die/der Lernende versteht und kann erklären, warum eine Mondfinsternis nur bei Vollmond auftreten kann.",CONCEPT,135499.0,5.0
7507,184030,"Die/der Lernende versteht NICHT und kann NICHT erklären, warum eine Mondfinsternis nur bei Vollmond auftreten kann.",MISCONCEPTION,135499.0,5.0
7508,184037,"Die/Der Lernende kann erklären, warum es eine Sonnenfinsternis nur bei Neumond geben kann.",CONCEPT,135511.0,5.0
7509,184039,"Die/Der Lernende kann NICHT erklären, warum es eine Sonnenfinsternis nur bei Neumond geben kann.",MISCONCEPTION,135511.0,5.0
7510,184052,Die/Der Lernende kann den Zusammenhang zwischen der ringförmigen Sonnenfinsternis und dem variierenden Abstand zum Mond erklären.,CONCEPT,135533.0,5.0
7511,184066,Die/Der Lernende kann NICHT den Zusammenhang zwischen der ringförmigen Sonnenfinsternis und dem variierenden Abstand zum Mond erklären.,MISCONCEPTION,135533.0,5.0
7512,184069,,MISCONCEPTION,,
7513,184079,,MISCONCEPTION,,
7514,184104,"Die/Der Lernende hat recherchiert, warum der Mond während einer totalen Mondfinsternis rot erscheint.",CONCEPT,135554.0,5.0
7515,184109,"Die/Der Lernende hat NICHT recherchiert, warum der Mond während einer totalen Mondfinsternis rot erscheint.",MISCONCEPTION,135554.0,5.0
7516,184116,"Die/Der Lernende kann den korrekten Zielpunkt auf den drei markierten Punkten angeben, um den Fisch in der Mitte des Bildes zu treffen.",CONCEPT,135559.0,5.0
7517,184121,"Die/Der Lernende kann NICHT den korrekten Zielpunkt auf den drei markierten Punkten angeben, um den Fisch in der Mitte des Bildes zu treffen.",MISCONCEPTION,135559.0,5.0
7518,184133,Die/Der Lernende kann den Lichtweg entsprechend dem Beispiel skizzieren.,CONCEPT,135866.0,5.0
7519,184134,Die/Der Lernende kann NICHT den Lichtweg entsprechend dem Beispiel skizzieren.,MISCONCEPTION,135866.0,5.0
7520,184148,"Der/Die Lernende kann weitere Elektrogeräte im Haushalt nennen, die eine UND-Schaltung haben.",CONCEPT,135576.0,5.0
7521,184149,"Der/Die Lernende kann NICHT weitere Elektrogeräte im Haushalt nennen, die eine UND-Schaltung haben.",MISCONCEPTION,135576.0,5.0
7522,184150,Die/Der Lernende kann eine Reihenfolge der Wichtigkeit für die Regeln des sicheren Umgangs mit elektrischem Strom erstellen.,CONCEPT,135577.0,5.0
7523,184151,Die/Der Lernende kann NICHT eine Reihenfolge der Wichtigkeit für die Regeln des sicheren Umgangs mit elektrischem Strom erstellen.,MISCONCEPTION,135577.0,5.0
7524,184152,Die/Der Lernende kann die unterschiedlichen Wirkungen des elektrischen Stromes in Bezug auf die genannten Geräte erklären.,CONCEPT,135578.0,5.0
7525,184153,Die/Der Lernende kann NICHT die unterschiedlichen Wirkungen des elektrischen Stromes in Bezug auf die genannten Geräte erklären.,MISCONCEPTION,135578.0,5.0
7526,184180,Die Antwort wurde nicht im erwarteten Format gegeben: Ein Satz.,MISCONCEPTION,135148.0,3.0
7527,184215,,CONCEPT,,
7528,184216,,MISCONCEPTION,,
7529,184217,,MISCONCEPTION,,
7530,184218,Die/Der Lernende kann den Inhalt nicht vollständig wiedergeben.,MISCONCEPTION,135638.0,8.0
7531,184222,,MISCONCEPTION,,
7532,184223,,MISCONCEPTION,,
7533,184224,,MISCONCEPTION,,
7534,184225,,MISCONCEPTION,,
7535,184231,,MISCONCEPTION,,
7536,184234,,MISCONCEPTION,,
7537,184248,,CONCEPT,,
7538,184252,,CONCEPT,,
7539,184253,,MISCONCEPTION,,
7540,184255,Die/der Lernende kann Adjektive im Positiv anwenden.,CONCEPT,135779.0,11.0
7541,184256,Die/der Lernende kann Adjektive nicht im Positiv anwenden.,MISCONCEPTION,135779.0,11.0
7542,184257,Die/der Lernende kann Adjektive im Komparativ anwenden.,CONCEPT,135780.0,11.0
7543,184258,Die/der Lernende kann Adjektive nicht im Komparativ anwenden.,MISCONCEPTION,135780.0,11.0
7544,184259,Die/der Lernende kann Adjektive im Superlativ anwenden.,CONCEPT,135781.0,11.0
7545,184260,Die/der Lernende kann Adjektive nicht im Superlativ anwenden.,MISCONCEPTION,135781.0,11.0
7546,184261,Die/Der Lernende kann das Partizip I bilden.,CONCEPT,135782.0,11.0
7547,184262,Die/Der Lernende kann das Partizip I nicht bilden.,MISCONCEPTION,135782.0,11.0
7548,184263,Die/Der Lernende kann das Partizip I deklinieren.,CONCEPT,135783.0,18.0
7549,184264,Die/Der Lernende kann das Partizip I nicht deklinieren.,MISCONCEPTION,135783.0,18.0
7550,184265,Die/der Lernende kann das Pronomen in den verlangten Kasus setzen.,CONCEPT,135784.0,18.0
7551,184266,Die/der Lernende kann das Pronomen nicht in den verlangten Kasus setzen.,MISCONCEPTION,135784.0,18.0
7552,184333,,MISCONCEPTION,,
7553,184374,"Die/Der Lernende versteht, dass Magnete aus geordneten Elementarmagneten bestehen.",CONCEPT,135865.0,8.0
7554,184375,"Die/Der Lernende versteht nicht, dass Magnete aus geordneten Elementarmagneten bestehen.",MISCONCEPTION,135865.0,8.0
7555,184376,"Die/Der Lernende versteht, dass Zerteilungen des Magneten die grundlegende magnetische Eigenschaft nicht beeinflussen.",CONCEPT,135867.0,8.0
7556,184377,"Die/Der Lernende versteht nicht, dass Zerteilungen des Magneten die grundlegende magnetische Eigenschaft nicht beeinflussen.",MISCONCEPTION,135867.0,8.0
7557,184378,"Die/Der Lernende versteht, dass ein Magnet mit nur einem Nordpol oder nur einem Südpol nicht existieren kann, da die magnetische Polarität immer in Paaren auftritt.",CONCEPT,135868.0,8.0
7558,184379,"Die/Der Lernende versteht nicht, dass ein Magnet mit nur einem Nordpol oder nur einem Südpol nicht existieren kann, da die magnetische Polarität immer in Paaren auftritt.",MISCONCEPTION,135868.0,8.0
7559,184384,Die/Der Lernende gibt keine leere Antwort ab.,CONCEPT,76340.0,3.0
7560,184389,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,CONCEPT,76253.0,7.0
7561,184390,Die/Der Lernende gibt eine zum Thema relevante Antwort.,CONCEPT,135879.0,3.0
7562,184392,Die/Der Lernende gibt eine Antwort aus ganzen Wörtern ab.,CONCEPT,135881.0,3.0
7563,184394,Die/Der Lernende verwendet angemessene Sprache.,CONCEPT,135883.0,3.0
7564,184395,Die/Der Lernende begründet in der Antwort.,CONCEPT,135885.0,3.0
7565,184396,Der/Die Lernende begründet nicht in der Antwort.,MISCONCEPTION,135885.0,3.0
7566,184429,Die/Der Lernende erklärt in der Antwort.,CONCEPT,135947.0,3.0
7567,184430,Die/Der Lernende erklärt nicht in der Antwort.,MISCONCEPTION,135947.0,3.0
7568,184431,"Die/Der Lernende versteht, dass ein magnetisiertes Material aus vielen kleinen Einheiten besteht, die als Elementarmagnete bezeichnet werden.",CONCEPT,135948.0,8.0
7569,184432,"Die/Der Lernende versteht nicht, dass ein magnetisiertes Material aus vielen kleinen Einheiten besteht, die als Elementarmagnete bezeichnet werden.",MISCONCEPTION,135948.0,8.0
7570,184433,"Die/Der Lernende versteht, dass die Ausrichtung der Elementarmagnete in einem Material entscheidend für dessen magnetische Eigenschaften ist.",CONCEPT,135949.0,8.0
7571,184434,"Die/Der Lernende versteht nicht, dass die Ausrichtung der Elementarmagnete in einem Material entscheidend für dessen magnetische Eigenschaften ist.",MISCONCEPTION,135949.0,8.0
7572,184435,"Die/Der Lernende versteht, dass physische Einwirkungen wie Schläge die magnetischen Eigenschaften eines Materials verändern können.",CONCEPT,135950.0,8.0
7573,184436,"Die/Der Lernende versteht nicht, dass physische Einwirkungen wie Schläge die magnetischen Eigenschaften eines Materials verändern können.",MISCONCEPTION,135950.0,8.0
7574,184531,Die/Der Lernende erläutert in der Antwort.,CONCEPT,136040.0,3.0
7575,184532,Die/Der Lernende erläutert nicht in der Antwort.,MISCONCEPTION,136040.0,3.0
7576,184533,"Die/Der Lernende versteht, dass Magnetpole entgegengesetzter Polarität eine Anziehungskraft aufeinander ausüben: Ein Südpol zieht einen Nordpol an und umgekehrt.",CONCEPT,136041.0,8.0
7577,184534,"Die/Der Lernende versteht nicht, dass Magnetpole entgegengesetzter Polarität eine Anziehungskraft aufeinander ausüben: Ein Südpol zieht einen Nordpol an und umgekehrt.",MISCONCEPTION,136041.0,8.0
7578,184535,"Die/Der Lernende versteht, dass die Anziehung zwischen einem Eisenstück und einem Magneten auf der Ausrichtung der Elementarmagnete im Eisen beruht.",CONCEPT,136042.0,8.0
7579,184536,"Die/Der Lernende versteht nicht, dass die Anziehung zwischen einem Eisenstück und einem Magneten auf der Ausrichtung der Elementarmagnete im Eisen beruht.",MISCONCEPTION,136042.0,8.0
7580,184537,Die/Der Lernende notiert die Antwort.,CONCEPT,136043.0,3.0
7581,184538,Die/Der Lernende notiert die Antwort nicht.,MISCONCEPTION,136043.0,3.0
7582,184539,"Die/Der Lernende versteht, dass Magnete in verschiedenen Objekten, wie Spielzeugen und Alltagsgegenständen, eingesetzt werden.",CONCEPT,136046.0,8.0
7583,184540,"Die/Der Lernende versteht nicht, dass Magnete in verschiedenen Objekten, wie Spielzeugen und Alltagsgegenständen, eingesetzt werden.",MISCONCEPTION,136046.0,8.0
7584,184543,"Die/Der Lernende versteht, dass Magnete Gegenstände, die Eisen, Kobalt oder Nickel enthalten, anziehen können.",CONCEPT,136048.0,8.0
7585,184544,"Die/Der Lernende versteht nicht, dass Magnete Gegenstände, die Eisen, Kobalt oder Nickel enthalten, anziehen können.",MISCONCEPTION,136048.0,8.0
7586,184545,"Die/Der Lernende versteht, dass die Eigenschaften von Münzen von den Materialien abhängen.",CONCEPT,136049.0,8.0
7587,184546,"Die/Der Lernende versteht nicht, dass die Eigenschaften von Münzen von den Materialien abhängen.",MISCONCEPTION,136049.0,8.0
7588,184547,"Die/Der Lernende versteht, dass die 5-Cent-Münze wahrscheinlich Eisen, Kobalt oder Nickel enthält, während die 10-Cent-Münze aus anderen, nicht magnetischen Materialien besteht.",CONCEPT,136050.0,8.0
7589,184548,"Die/Der Lernende versteht nicht, dass die 5-Cent-Münze wahrscheinlich Eisen, Kobalt oder Nickel enthält, oder dass die 10-Cent-Münze aus anderen, nicht magnetischen Materialien besteht.",MISCONCEPTION,136050.0,8.0
7590,184549,Die/Der Lernende beurteilt in der Antwort.,CONCEPT,136052.0,3.0
7591,184550,Die/Der Lernende beurteilt nicht in der Antwort.,MISCONCEPTION,136052.0,3.0
7592,184551,Die/Der Lernende nennt drei Ursachen in der Antwort.,CONCEPT,136054.0,3.0
7593,184552,Die/Der Lernende nennt keine drei Ursachen in der Antwort.,MISCONCEPTION,136054.0,3.0
7594,184553,Die/Der Lernende stellt in der Antwort eine Hypothese auf.,CONCEPT,136059.0,3.0
7595,184554,Die/Der Lernende stellt in der Antwort keine Hypothese auf.,MISCONCEPTION,136059.0,3.0
7596,184855,"Die/Der Lernende versteht, dass Magnete nicht alle Metalle anziehen.",CONCEPT,136305.0,8.0
7597,184856,"Die/Der Lernende versteht nicht, dass Magnete einige Metalle nicht anziehen.",MISCONCEPTION,136305.0,8.0
7598,184919,"Die/Der Lernende versteht, dass der Kontakt mit elektrischen Systemen einen geschlossenen Stromkreis bilden kann.",CONCEPT,136341.0,8.0
7599,184920,"Die/Der Lernende versteht nicht, dass der Kontakt mit elektrischen Systemen einen geschlossenen Stromkreis bilden kann.",MISCONCEPTION,136341.0,8.0
7600,184921,"Die/Der Lernende versteht, elektrischer Strom, der durch den Körper fliesst, tödlich sein kann.",CONCEPT,136344.0,8.0
7601,184922,"Die/Der Lernende versteht nicht, dass elektrischer Strom, der durch den Körper fließt, tödlich sein kann.",MISCONCEPTION,136344.0,8.0
7602,184981,"Die/Der Lernende versteht, dass die Ummantelung von elektrischen Leitungen im Haushalt dazu dient, Menschen vor unbeabsichtigtem Kontakt mit elektrischem Strom zu schützen.",CONCEPT,136373.0,8.0
7603,184982,"Die/Der Lernende versteht nicht, dass die Ummantelung von elektrischen Leitungen im Haushalt dazu dient, Menschen vor unbeabsichtigtem Kontakt mit elektrischem Strom zu schützen.",MISCONCEPTION,136373.0,8.0
7604,184983,"Die/Der Lernende versteht, dass Ummantelungen von Kabeln meistens aus Kunststoff bestehen.",CONCEPT,136374.0,8.0
7605,184984,"Die/Der Lernende versteht nicht, dass Ummantelungen von Kabeln meistens aus Kunststoff bestehen.",MISCONCEPTION,136374.0,8.0
7606,185047,"Die/Der Lernende versteht, dass leere oder defekte Batterien keine Energie liefern können, was zu einer Unterbrechung des Stromkreises führt.",CONCEPT,136409.0,8.0
7607,185048,"Die/Der Lernende versteht nicht, dass leere oder defekte Batterien keine Energie liefern können, was zu einer Unterbrechung des Stromkreises führt.",MISCONCEPTION,136409.0,8.0
7608,185049,"Die/Der Lernende versteht, dass ein defekter Ein-/Ausschalter den Stromkreis unterbrechen oder unvollständig schließen kann.",CONCEPT,136410.0,8.0
7609,185050,"Die/Der Lernende versteht nicht, dass ein defekter Ein-/Ausschalter den Stromkreis unterbrechen oder unvollständig schließen kann.",MISCONCEPTION,136410.0,8.0
7610,185051,"Die/Der Lernende versteht, dass lose oder beschädigte Verkabelung eine Unterbrechung im Stromkreis bewirken kann.",CONCEPT,136411.0,8.0
7611,185052,"Die/Der Lernende versteht nicht, dass lose oder beschädigte Verkabelung eine Unterbrechung im Stromkreis bewirken kann.",MISCONCEPTION,136411.0,8.0
7612,185053,"Die/Der Lernende versteht, dass eine defekte LED oder Glühbirne den Stromkreis unterbrechen kann.",CONCEPT,136412.0,8.0
7613,185054,"Die/Der Lernende versteht nicht, dass eine defekte LED oder Glühbirne den Stromkreis unterbrechen kann.",MISCONCEPTION,136412.0,8.0
7614,185055,"Die/Der Lernende versteht, dass ein Kurzschluss im Stromkreis die Funktion eines Geräts beeinträchtigt.",CONCEPT,136413.0,8.0
7615,185056,"Die/Der Lernende versteht nicht, dass ein Kurzschluss im Stromkreis die Funktion eines Geräts beeinträchtigt.",MISCONCEPTION,136413.0,8.0
7616,185057,"Die/Der Lernende versteht, dass Wasserschäden zu Unterbrechungen oder Kurzschlüssen im Stromkreis führen können.",CONCEPT,136414.0,8.0
7617,185058,"Die/Der Lernende versteht nicht, dass Wasserschäden zu Unterbrechungen oder Kurzschlüssen im Stromkreis führen können.",MISCONCEPTION,136414.0,8.0
7618,185059,"Die/Der Lernende versteht, dass Überhitzung interne Komponenten beschädigen und den Stromkreis unterbrechen kann.",CONCEPT,136415.0,8.0
7619,185060,"Die/Der Lernende versteht nicht, dass Überhitzung interne Komponenten beschädigen und den Stromkreis unterbrechen kann.",MISCONCEPTION,136415.0,8.0
