taskId,id,aspectId,sampleSolution,name,description,tenantId,categoryId,type,groupId,metaData
1586,CFpM7sFBcW77UqbTwzJNq,258529.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1587,7mZ3txR9OHZ6DyrNlvwJEo,259782.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1588,HNevNarIE9hcDNfIqaJ9,258637.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1589,2ov2eE4EhpP9Pqq40AzeRR,258657.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1590,1aVkMEsOura5CfmFZ8Kjie,256857.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1591,271IJw3ZGtB8wCpwJ951NZ,257103.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1592,48NghmTL58Y84TBAMVw5eD,257123.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1593,96ZF7y4gJbJaW7Ij6MJXS2,257185.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1594,5qqeLrk3QHP9jYoc6E6XoO,257269.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1595,471scVDfU7j67XOEhdJ9Oi,260022.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1596,3wG99vuIIkY6BuEiO9M3Wo,260070.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1597,78T4Ip5F271aSLkqoqeKi3,257555.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1598,vEhPAb752Va2DJp4wX3HR,260176.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1599,56YIKwXCYKk7GeodV2GTuv,260196.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1600,9npQcyWvFZ65GZLs3AATej,260218.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1601,4ASu9L17dlA98RigiNeCXZ,260288.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1602,617ImPaKVjk6aXXAjvFZAH,258331.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1603,3uWSXzpxSUF9QMJdD71ugc,259732.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1604,4NWm00QFhQA7q9Rxr4d8bv,236986.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1605,2nATmprWRRNaYZRjg4v1FZ,236874.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1606,4tdFIEKgJcN8pDz0THGAiL,235624.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1607,adoECk379fi7XbekmJ1S47,255775.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1608,65eNn3PCq6w5WAeM5Fk2W3,236776.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1609,8vE22fUmqBm6vXcdBMnHGn,235543.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1610,99iolfmsz8p75Ift6DYTo1,258397.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1611,3DGlAE2KlPX925FHjibrFZ,245625.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1612,2y9HXaw1enc88QFGAuaMNC,255685.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1613,a2psh1LO0U81dWjagXxI3,255601.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1614,5vYSuVvzUtj7grNpHl2P9E,255707.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1615,33QeKB7ZdGo7FnMVlGg2cR,255753.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1616,3tdzQYnZUNk9RSotrI19Jp,256163.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1617,5CG1Bfk2A28P4zRQEgJsz,256185.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1618,6HrnmpY9nRA9CnyKIKYEwQ,256325.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1619,27Qq1erHQdB9qnkggs6u00,256417.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1620,2NSbJ4DMaCV6GD4niJgZKo,258507.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1621,59RXfuDkHDL9kD72qQkpCQ,259758.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1622,4zK0X1NHrgm6FEIDZSbNeU,256813.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1623,aGW937vZMWD9q9Wo1dhguy,256835.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1624,a1sgoDWTGBX6VpC1Ohr3LE,257143.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1625,9TQxH9BjYoh6nPuOqAo5lt,257163.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1626,7hy2LxaEqhmaiOnFAk9P4t,258183.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1627,9RQyrKG4prV5xpPE2eLoOl,258225.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1628,9VdOaN7sWNE96fMK37mrxh,258269.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1629,4FJImK2vkZ26KNtKVzWy2P,256117.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1630,6fUZ5CMyPUP5OnlFOReoAb,258553.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1631,6R8qEcSfsq86rZbiPRemMQ,258575.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1632,6J6LeClJEo8aO8n8VA3oFu,257313.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1633,69cWhu8WUa29ncgl98NDQf,257397.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1634,4w0FbGp7bBZ8y5vuj0fmdH,257461.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1635,7d2nAk0XyGQ7YM4Wuy6eQN,257619.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1636,7lEnASMvRSG6PrQjzjorFv,260124.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1637,4gcFblNiWOG7tTTDAseBgn,258439.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1638,2OQCBDJwLCl9pXYy4t8PVJ,260148.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1639,QFEzR1AzWgasclEn5uuzL,255621.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1640,1eJJgPLTQ1r9oEJHjwOeq3,260412.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1641,1ZhT7fwjpniaaCskzdOnyk,258617.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1642,36kHMGRnS2l6BPDrGpHf88,256937.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1643,9GTsfIXdFSUarxurcua8OC,260380.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1644,4XEhuqkjFX57SJN2LB4oIb,256981.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1645,7plMyU6Cqvc7XCM2zp7QQy,257831.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1646,4drhdBxhupz7jTx41wBpVC,257227.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1647,4QTxDi36R0O8o0tzoNOC4s,255731.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1648,5V7dciZ9aKTaYrEpMu2Sf3,255799.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1649,6nKum2WbAbj7slRwIT0kNI,255821.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1650,1woeBcWOKp1avbDPTNPgiG,258161.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1651,1t1PhuQLHbv7ycUKjQhPBl,255959.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1652,aIFDYfLys5Wa1qXrJFubhQ,258291.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1653,aI9qjyfL0GL7TLxrInxbOq,258353.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1654,82UIHb2obbU9vU5ae0qNft,258597.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1655,JzX8WekTrW6U2e0YjeIaW,256347.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1656,13UI7608E2c6uSrPNzIeD8,255577.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1657,4iKvmjujZXZ7RXhYMJjqU7,235564.0,184389,,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,140,7.0,CONCEPT,76253.0,
1658,3Dv5AAXYgqj8adX5uQOsXl,258376.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1659,1yGmHUWBaOS9s7NQgVX03j,258420.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1660,E7x6BYONFk8s9yhgeTguo,256280.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1661,2luJcWBnasA8r9oewh90fi,258466.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1662,8gvIOhnGwyy7QUFOFsOLTX,256440.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1663,CFpM7sFBcW77UqbTwzJNq,258530.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1664,7mZ3txR9OHZ6DyrNlvwJEo,259783.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1665,9P26xAYayNU5TKdz69oxLu,256600.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1666,HNevNarIE9hcDNfIqaJ9,258638.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1667,1O6WcWbXDPK6MAWpHY8DkO,256750.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1668,2U6hRpolI4D7j1nzJMeWRZ,256770.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1669,2ov2eE4EhpP9Pqq40AzeRR,258658.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1670,1aVkMEsOura5CfmFZ8Kjie,256858.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1671,3axDq2qf1DP9lm8zUggmJi,259931.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1672,4J0HcjSEU1695n2bOsGeY,257064.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1673,6ghlODJJioo7S5Te8eWLpI,257084.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1674,271IJw3ZGtB8wCpwJ951NZ,257104.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1675,48NghmTL58Y84TBAMVw5eD,257124.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1676,96ZF7y4gJbJaW7Ij6MJXS2,257186.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1677,335T0HdqhcE8Zex5LKdvSF,257206.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1678,9NFiXOJ1J1Y5Im5epoYmzm,259953.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1679,5qqeLrk3QHP9jYoc6E6XoO,257270.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1680,471scVDfU7j67XOEhdJ9Oi,260023.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1681,6VdIbDnKYqZ7JtKAryqShB,260047.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1682,3wG99vuIIkY6BuEiO9M3Wo,260071.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1683,78T4Ip5F271aSLkqoqeKi3,257556.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1684,vEhPAb752Va2DJp4wX3HR,260177.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1685,56YIKwXCYKk7GeodV2GTuv,260197.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1686,9npQcyWvFZ65GZLs3AATej,260219.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1687,bxFYRdU6UQ5QJnAzaQ2Bq,260406.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1688,4ASu9L17dlA98RigiNeCXZ,260289.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1689,617ImPaKVjk6aXXAjvFZAH,258332.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1690,3uWSXzpxSUF9QMJdD71ugc,259733.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1691,4NWm00QFhQA7q9Rxr4d8bv,236981.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1692,2nATmprWRRNaYZRjg4v1FZ,236869.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1693,4tdFIEKgJcN8pDz0THGAiL,235618.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1694,adoECk379fi7XbekmJ1S47,255776.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1695,65eNn3PCq6w5WAeM5Fk2W3,236541.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1696,8vE22fUmqBm6vXcdBMnHGn,235539.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1697,99iolfmsz8p75Ift6DYTo1,258398.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1698,3DGlAE2KlPX925FHjibrFZ,245617.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1699,2y9HXaw1enc88QFGAuaMNC,255686.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1700,a2psh1LO0U81dWjagXxI3,255602.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1701,5vYSuVvzUtj7grNpHl2P9E,255708.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1702,33QeKB7ZdGo7FnMVlGg2cR,255754.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1703,3tdzQYnZUNk9RSotrI19Jp,256164.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1704,5CG1Bfk2A28P4zRQEgJsz,256186.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1705,8X9EsZitWeJ5w5e4dGkJaI,256306.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1706,6HrnmpY9nRA9CnyKIKYEwQ,256326.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1707,27Qq1erHQdB9qnkggs6u00,256418.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1708,a4HcdfckiB590dMjGlD11t,256460.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1709,2NSbJ4DMaCV6GD4niJgZKo,258508.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1710,59RXfuDkHDL9kD72qQkpCQ,259759.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1711,7f9pAtWaOvl75k805g4X65,256646.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1712,4zK0X1NHrgm6FEIDZSbNeU,256814.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1713,aGW937vZMWD9q9Wo1dhguy,256836.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1714,a1sgoDWTGBX6VpC1Ohr3LE,257144.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1715,9TQxH9BjYoh6nPuOqAo5lt,257164.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1716,7hy2LxaEqhmaiOnFAk9P4t,258184.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1717,9RQyrKG4prV5xpPE2eLoOl,258226.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1718,2NdtSlbc6fGauIBtarjmGJ,258248.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1719,9VdOaN7sWNE96fMK37mrxh,258270.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1720,4FJImK2vkZ26KNtKVzWy2P,256118.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1721,34MDIBJ3eNGaa82pWucgPt,258488.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1722,6fUZ5CMyPUP5OnlFOReoAb,258554.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
1723,6R8qEcSfsq86rZbiPRemMQ,258576.0,184394,,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,140,3.0,CONCEPT,135883.0,
