aspectId,description,type,groupId,categoryId
835,61896,Can correctly spell written text.,MISCONCEPTION,48147.0,
836,61922,Can correctly spell written text.,MISCONCEPTION,48147.0,
837,61949,Can correctly spell written text.,MISCONCEPTION,48147.0,
838,61976,Can correctly spell written text.,MISCONCEPTION,48147.0,
839,62003,Can correctly spell written text.,MISCONCEPTION,48147.0,
840,62030,Can correctly spell written text.,MISCONCEPTION,48147.0,
841,62057,Can correctly spell written text.,MISCONCEPTION,48147.0,
842,62085,Can correctly spell written text.,MISCONCEPTION,48147.0,
843,62111,Can correctly spell written text.,MISCONCEPTION,48147.0,
844,62138,Can correctly spell written text.,MISCONCEPTION,48147.0,
845,62165,Can correctly spell written text.,MISCONCEPTION,48147.0,
846,62192,Can correctly spell written text.,MISCONCEPTION,48147.0,
847,62219,Can correctly spell written text.,MISCONCEPTION,48147.0,
848,62246,Can correctly spell written text.,MISCONCEPTION,48147.0,
849,62273,The ability to formulate the answer in the correct tense.,CONCEPT,49065.0,
850,62299,The ability to formulate the answer in the correct tense.,MISCONCEPTION,49065.0,
851,62326,The ability to formulate the answer in the correct tense.,MISCONCEPTION,49065.0,
852,62360,The ability to convert text from one language to another.,MISCONCEPTION,49154.0,
853,62450,The ability to convert text from one language to another.,CONCEPT,49154.0,
854,62541,The ability to convert text from one language to another.,MISCONCEPTION,49154.0,
855,62632,The ability to write the correct amount of requested information.,MISCONCEPTION,49427.0,
856,62722,The ability to write the correct amount of requested information.,MISCONCEPTION,49427.0,
857,62813,The ability to correctly match the verb to the subject.,CONCEPT,49609.0,
858,62903,The ability to correctly match the verb to the subject.,MISCONCEPTION,49609.0,
859,62994,The ability to correctly match the verb to the subject.,MISCONCEPTION,49609.0,
860,63085,The ability to use the right input format.,MISCONCEPTION,,
861,63175,The ability to answer in the right language.,MISCONCEPTION,,
862,63265,Can correctly spell written text.,MISCONCEPTION,49882.0,
863,63354,Can correctly spell written text.,MISCONCEPTION,49882.0,
864,63446,Can correctly spell written text.,CONCEPT,49882.0,
865,63537,Can correctly spell written text.,MISCONCEPTION,49882.0,
866,63628,Can correctly spell written text.,MISCONCEPTION,49882.0,
867,63718,Can correctly spell written text.,MISCONCEPTION,49882.0,
868,63810,Can correctly spell written text.,MISCONCEPTION,49882.0,
869,63901,Can correctly spell written text.,MISCONCEPTION,49882.0,
870,63992,Can correctly spell written text.,MISCONCEPTION,49882.0,
871,64083,Can correctly spell written text.,MISCONCEPTION,49882.0,
872,64174,Can correctly spell written text.,MISCONCEPTION,49882.0,
873,64265,Can correctly spell written text.,MISCONCEPTION,49882.0,
874,64356,Can correctly spell written text.,MISCONCEPTION,49882.0,
875,64447,Can correctly spell written text.,MISCONCEPTION,49882.0,
876,64538,Can correctly spell written text.,MISCONCEPTION,49882.0,
877,64629,Can correctly spell written text.,MISCONCEPTION,49882.0,
878,64720,Can correctly spell written text.,MISCONCEPTION,49882.0,
879,64811,Can correctly spell written text.,MISCONCEPTION,49882.0,
880,64902,Can correctly spell written text.,MISCONCEPTION,49882.0,
881,64993,Can correctly spell written text.,MISCONCEPTION,49882.0,
882,65084,Can correctly spell written text.,MISCONCEPTION,49882.0,
883,65174,Can correctly spell written text.,MISCONCEPTION,49882.0,
884,65267,Can correctly spell written text.,MISCONCEPTION,49882.0,
885,65357,Can correctly spell written text.,MISCONCEPTION,49882.0,
886,65448,Can correctly spell written text.,MISCONCEPTION,49882.0,
887,65539,Can correctly spell written text.,MISCONCEPTION,49882.0,
888,65630,Can correctly spell written text.,MISCONCEPTION,49882.0,
889,65721,Can correctly spell written text.,MISCONCEPTION,49882.0,
890,65812,Can correctly spell written text.,MISCONCEPTION,49882.0,
891,65903,Can correctly spell written text.,MISCONCEPTION,49882.0,
892,65994,Can correctly spell written text.,MISCONCEPTION,49882.0,
893,66085,Can correctly spell written text.,MISCONCEPTION,49882.0,
894,66176,Can correctly spell written text.,MISCONCEPTION,49882.0,
895,66267,Can correctly spell written text.,MISCONCEPTION,49882.0,
896,66358,The ability to formulate the answer in the correct tense.,CONCEPT,52975.0,
897,66448,The ability to formulate the answer in the correct tense.,MISCONCEPTION,52975.0,
898,66539,The ability to formulate the answer in the correct tense.,MISCONCEPTION,52975.0,
899,67156,The ability to write the correct amount of requested information.,MISCONCEPTION,53928.0,
900,67180,The ability to write the correct amount of requested information.,MISCONCEPTION,53928.0,
901,67768,Ability to speak and understand both languages.,MISCONCEPTION,55115.0,
902,67770,Ability to speak and understand both languages.,CONCEPT,55115.0,
903,67773,Ability to speak and understand both languages.,MISCONCEPTION,55115.0,
904,67953,Ability to speak both German and English.,CONCEPT,54863.0,
905,67955,Ability to speak both German and English.,MISCONCEPTION,54863.0,
906,67957,Fluency in German and English.,MISCONCEPTION,54869.0,
907,67961,Fluency in German and English.,MISCONCEPTION,54869.0,
908,68045,Can correctly spell written text.,CONCEPT,,
909,68053,The learner is able to use spelling strategies correctly.,CONCEPT,54966.0,
910,68096,The learner has made a spelling mistake.,MISCONCEPTION,54966.0,
911,68097,The learner has made an error with word separation.,MISCONCEPTION,54966.0,2.0
912,68174,The learner has made an article error.,MISCONCEPTION,54966.0,
913,68175,The spell checker could not be applied.,MISCONCEPTION,54966.0,2.0
914,68176,The learner has made an error regarding grammatical numbers.,MISCONCEPTION,54966.0,2.0
915,68177,The learner made a mistake with double consonants.,MISCONCEPTION,54966.0,
916,68178,The learner has made a mistake with double vowels.,MISCONCEPTION,54966.0,
917,68180,The learner has forgotten a negation word.,MISCONCEPTION,54966.0,
918,68181,The learner has forgotten spaces after the punctuation mark.,MISCONCEPTION,54966.0,2.0
919,68182,"The learner has confused ""das"" and ""dass"".",MISCONCEPTION,54966.0,2.0
920,68183,The learner has confused B and P.,MISCONCEPTION,54966.0,2.0
921,68184,The learner has confused homonyms.,MISCONCEPTION,54966.0,2.0
922,68185,The learner has confused I and Y.,MISCONCEPTION,54966.0,2.0
923,68186,The learner used a word more than once.,MISCONCEPTION,54966.0,2.0
924,68187,The learner used too many spaces.,MISCONCEPTION,54966.0,
925,68188,The learner has made a typo.,MISCONCEPTION,54966.0,
926,68189,"The learner did not use the verb after the preposition ""to"" in the infinitive.",MISCONCEPTION,54966.0,
927,68190,The learner is able to write a correct sentence.,CONCEPT,54952.0,
928,68191,The learner has written a sentence without a verb.,MISCONCEPTION,54952.0,
929,68192,The learner did not capitalize the beginning of the sentence.,MISCONCEPTION,54952.0,
930,68193,The learner made a punctuation error at the end of the sentence.,MISCONCEPTION,54952.0,
931,68194,The learner made a punctuation error.,MISCONCEPTION,54952.0,
932,68202,,MISCONCEPTION,,
933,68203,The learner did not give an answer.,MISCONCEPTION,55089.0,
934,68218,The learner did not provide an offtopic answer.,CONCEPT,54981.0,
935,68219,The learner provided an offtopic answer.,MISCONCEPTION,54981.0,
936,68380,The learner is able to correctly spell. ,CONCEPT,55028.0,2.0
937,68381,The learner is not able to correctly spell. ,MISCONCEPTION,55028.0,2.0
938,6925,The ability to write the correct amount of requested information.,CONCEPT,,
939,70948,The student is able to use the tense simple past.,CONCEPT,55018.0,5.0
940,70949,The student is not able to use the tense simple past.,MISCONCEPTION,55018.0,5.0
941,70965,The learner is able to write a correct sentence.,CONCEPT,55027.0,1.0
942,70966,The learner has written a sentence without a verb.,MISCONCEPTION,55027.0,1.0
943,70967,The learner has made a mistake in placing commas.,MISCONCEPTION,55027.0,1.0
944,70968,The learner did not capitalize the beginning of the sentence.,MISCONCEPTION,55027.0,1.0
945,70969,The learner made a punctuation error at the end of the sentence.,MISCONCEPTION,55027.0,1.0
946,70970,The learner made a punctuation error.,MISCONCEPTION,55027.0,1.0
947,70971,The learner wrote a sentence without a subject.,MISCONCEPTION,55027.0,1.0
948,70972,The sentence's structure correctness cannot be verified.,MISCONCEPTION,55027.0,1.0
949,70981,The learner has made an article error.,MISCONCEPTION,55028.0,2.0
950,70982,The spell checker could not be applied.,MISCONCEPTION,55028.0,2.0
951,70983,The learner has made an error regarding grammatical gender/numbers.,MISCONCEPTION,55028.0,2.0
952,70984,The learner has made an error regarding grammatical numbers.,MISCONCEPTION,55028.0,2.0
953,70985,The learner made a mistake with double consonants.,MISCONCEPTION,55028.0,2.0
954,70986,The learner has made a mistake with double vowels.,MISCONCEPTION,55028.0,2.0
955,70987,The learner has made an elision error.,MISCONCEPTION,55028.0,2.0
956,70988,The learner has made a mistake with capitalization.,MISCONCEPTION,55028.0,2.0
957,70989,The learner has made an error with word separation.,MISCONCEPTION,55028.0,2.0
958,70990,The learner has made a mistake with the letter H.,MISCONCEPTION,55028.0,2.0
959,70991,The learner has made a grammar mistake.,MISCONCEPTION,55028.0,2.0
960,70992,The learner has used a helvetism.,MISCONCEPTION,55028.0,2.0
961,70993,The learner has forgotten a negation word.,MISCONCEPTION,55028.0,2.0
962,70994,The learner has forgotten spaces after the punctuation mark. ,MISCONCEPTION,55028.0,2.0
963,70995,"The learner has confused ""that"" and ""that"".",MISCONCEPTION,55028.0,2.0
964,70996,The learner has confused B and P.,MISCONCEPTION,55028.0,2.0
965,70997,The learner has confused D and DT.,MISCONCEPTION,55028.0,2.0
966,70998,The learner has confused D and T.,MISCONCEPTION,55028.0,2.0
967,70999,The learner confused E and AE.,MISCONCEPTION,55028.0,2.0
968,71000,The learner has confused F and PH.,MISCONCEPTION,55028.0,2.0
969,71001,The learner has confused homonyms.,MISCONCEPTION,55028.0,2.0
970,71002,The learner has confused I and IE.,MISCONCEPTION,55028.0,2.0
971,71003,The learner has confused I and Y.,MISCONCEPTION,55028.0,2.0
972,71004,The learner has confused K and CK.,MISCONCEPTION,55028.0,2.0
973,71005,The learner has confused S and ß.,MISCONCEPTION,55028.0,2.0
974,71006,The learner has confused ß and SS.,MISCONCEPTION,55028.0,2.0
975,71007,The learner has confused Z and TZ.,MISCONCEPTION,55028.0,2.0
976,71008,The learner used a word more than once.,MISCONCEPTION,55028.0,2.0
977,71009,The learner has used a pleonasm.,MISCONCEPTION,55028.0,2.0
978,71010,The learner has made a spelling mistake.,MISCONCEPTION,55028.0,2.0
979,71011,The learner has made a stylistic error.,MISCONCEPTION,55028.0,2.0
980,71012,The learner used too many spaces.,MISCONCEPTION,55028.0,2.0
981,71013,The learner has made a typo.,MISCONCEPTION,55028.0,2.0
982,71014,"The learner did not use the verb after the preposition ""to"" in the infinitive.",MISCONCEPTION,55028.0,2.0
983,71119,,MISCONCEPTION,70291.0,
984,71120,,MISCONCEPTION,70291.0,
985,71121,,CONCEPT,70292.0,
986,71122,,MISCONCEPTION,70292.0,
987,71123,,MISCONCEPTION,70292.0,
988,71124,The learner did not give an answer.,MISCONCEPTION,55116.0,
989,71125,,MISCONCEPTION,55115.0,
990,71126,The learner has made an error with word separation.,MISCONCEPTION,,
991,71127,The learner has made an article error.,MISCONCEPTION,55114.0,
992,71128,The learner has made an error regarding grammatical numbers.,MISCONCEPTION,,
993,71129,The learner has made an error regarding grammatical gender/numbers.,MISCONCEPTION,,
994,71130,The learner has made an elision error.,MISCONCEPTION,55114.0,
995,71131,The learner has confused Z and TZ.,MISCONCEPTION,,
996,71132,The learner has confused I and IE.,MISCONCEPTION,,
997,71133,The learner has made a mistake with the letter H.,MISCONCEPTION,,
998,71134,The learner has made a mistake with capitalization.,MISCONCEPTION,,
999,71135,The learner has confused D and T.,MISCONCEPTION,,
1000,71136,The learner has confused F and PH.,MISCONCEPTION,,
1001,71137,The learner has confused K and CK.,MISCONCEPTION,,
1002,71138,The learner has made a typo.,MISCONCEPTION,55114.0,
1003,71139,The learner made a mistake with double consonants.,MISCONCEPTION,55114.0,
1004,71140,The learner has made a mistake with double vowels.,MISCONCEPTION,55114.0,
1005,71141,The learner has confused D and DT.,MISCONCEPTION,,
1006,71142,The learner has confused B and P.,MISCONCEPTION,,
1007,71143,The learner has confused I and Y.,MISCONCEPTION,,
1008,71144,The learner has confused S and ß.,MISCONCEPTION,,
1009,71145,The learner confused E and AE.,MISCONCEPTION,,
1010,71146,The learner has confused ß and SS.,MISCONCEPTION,,
1011,71147,The learner has confused homonyms.,MISCONCEPTION,,
1012,71148,The learner has made a spelling mistake.,MISCONCEPTION,55114.0,
1013,71149,The learner has used a pleonasm.,MISCONCEPTION,55114.0,
1014,71150,The learner has used a helvetism.,MISCONCEPTION,55114.0,
1015,71151,The spell checker could not be applied.,MISCONCEPTION,,
1016,71152,The learner has made a grammar mistake.,MISCONCEPTION,,
1017,71153,The learner has made a stylistic error.,MISCONCEPTION,,
1018,71154,The learner used a word more than once.,MISCONCEPTION,,
1019,71155,The learner has forgotten a negation word.,MISCONCEPTION,55114.0,
1020,71156,The learner has forgotten spaces after the punctuation mark.,MISCONCEPTION,,
1021,71157,"The learner did not use the verb after the preposition ""to"" in the infinitive.",MISCONCEPTION,55114.0,
1022,71158,The learner used too many spaces.,MISCONCEPTION,55114.0,
1023,71159,"The learner has confused ""das"" and ""dass"".",MISCONCEPTION,,
1024,71160,,CONCEPT,55113.0,
1025,71161,,MISCONCEPTION,55113.0,
1026,71162,,MISCONCEPTION,55113.0,
1027,71214,"Understanding of locations, regions, and physical features of the Earth's surface.",CONCEPT,,
1028,71355,The learner used a swear word.,MISCONCEPTION,,
1029,71380,The learner used the correct tense.,CONCEPT,55088.0,
1030,71381,The learner did not use the correct tense.,MISCONCEPTION,55088.0,
1031,71382,The model could not determine the tense of the answer.,MISCONCEPTION,55088.0,
1032,71388,The learner made a grammatically correct sentence.,CONCEPT,54918.0,
1033,71389,The learner did not put the words in the correct order for a declarative sentence.,MISCONCEPTION,54918.0,
1034,71390,The learner did not put the words in the correct order for a imperative sentence.,MISCONCEPTION,54918.0,
1035,71391,The learner did not put the words in the correct order for a question sentence.,MISCONCEPTION,54918.0,
1036,71392,The learner misplaced the frequency adverb.,MISCONCEPTION,54918.0,
1037,71393,The learner misplaced the verb.,MISCONCEPTION,54918.0,
1038,7437,Ability to speak and understand both languages.,CONCEPT,55115.0,
1039,7492,Ability to speak both German and English.,CONCEPT,54863.0,
1040,7506,Fluency in German and English.,CONCEPT,54869.0,
1041,80411,The student wrote too many sentences,MISCONCEPTION,55095.0,
1042,80412,The student wrote too few sentences,MISCONCEPTION,55095.0,
1043,80503,,MISCONCEPTION,,
1044,80504,,MISCONCEPTION,72616.0,
1045,80695,The learner used the correct tense.,CONCEPT,55123.0,1.0
1046,80696,The learner did not use the correct tense.,MISCONCEPTION,55123.0,1.0
1047,80697,The model could not determine the tense of the answer.,MISCONCEPTION,55123.0,1.0
1048,80757,The answer is a positive sentence.,CONCEPT,55126.0,4.0
1049,80758,The answer is a negative sentence.,CONCEPT,55126.0,4.0
1050,80759,The answer is not a negative sentence,MISCONCEPTION,55126.0,4.0
1051,80760,The answer is not a positive sentence,MISCONCEPTION,55126.0,4.0
1052,80763,The learner has made an error with word separation.,MISCONCEPTION,55114.0,
1053,80764,The learner has made an error regarding grammatical numbers.,MISCONCEPTION,55114.0,
1054,80765,The learner has made an error regarding grammatical gender/numbers.,MISCONCEPTION,55114.0,
1055,80766,The learner has confused Z and TZ.,MISCONCEPTION,55114.0,
1056,80767,The learner has confused I and IE.,MISCONCEPTION,55114.0,
1057,80768,The learner has made a mistake with the letter H.,MISCONCEPTION,55114.0,
1058,80769,The learner has made a mistake with capitalization.,MISCONCEPTION,55114.0,
1059,80770,The learner has confused D and T.,MISCONCEPTION,55114.0,
1060,80771,The learner has confused F and PH.,MISCONCEPTION,55114.0,
1061,80772,The learner has confused K and CK.,MISCONCEPTION,55114.0,
1062,80773,The learner has confused D and DT.,MISCONCEPTION,55114.0,
1063,80774,The learner has confused B and P.,MISCONCEPTION,55114.0,
1064,80775,The learner has confused I and Y.,MISCONCEPTION,55114.0,
1065,80776,The learner has confused S and ß.,MISCONCEPTION,55114.0,
1066,80777,The learner confused E and AE.,MISCONCEPTION,55114.0,
1067,80778,The learner has confused ß and SS.,MISCONCEPTION,55114.0,
1068,80779,The learner has confused homonyms.,MISCONCEPTION,55114.0,
1069,80780,The spell checker could not be applied.,MISCONCEPTION,55114.0,
1070,80781,The learner has made a grammar mistake.,MISCONCEPTION,55114.0,
1071,80782,The learner has made a stylistic error.,MISCONCEPTION,55114.0,
1072,80783,The learner used a word more than once.,MISCONCEPTION,55114.0,
1073,80784,The learner has forgotten spaces after the punctuation mark.,MISCONCEPTION,55114.0,
1074,80785,"The learner has confused ""das"" and ""dass"".",MISCONCEPTION,55114.0,
1075,8347,The learner used a swear word.,MISCONCEPTION,54923.0,
1076,8404,The learner has made a mistake with capitalization.,MISCONCEPTION,54966.0,2.0
1077,8405,The learner has confused usage of D and DT,MISCONCEPTION,54966.0,2.0
1078,8432,The learner has made an elision error.,MISCONCEPTION,54966.0,
1079,8459,The learner confused E and AE.,MISCONCEPTION,54966.0,2.0
1080,8486,The learner has confused F and PH.,MISCONCEPTION,54966.0,2.0
1081,8512,The learner has made an error regarding grammatical gender/numbers.,MISCONCEPTION,54966.0,2.0
1082,8513,The learner has made a grammar mistake.,MISCONCEPTION,54966.0,2.0
1083,8526,The learner has made a mistake with the letter H.,MISCONCEPTION,54966.0,2.0
1084,8550,The learner has confused I and IE.,MISCONCEPTION,54966.0,2.0
1085,8577,The learner has confused K and CK.,MISCONCEPTION,54966.0,2.0
1086,8632,The learner has used a pleonasm.,MISCONCEPTION,54966.0,
1087,8659,The learner has confused ß and SS.,MISCONCEPTION,54966.0,2.0
1088,8686,The learner has confused S and ß.,MISCONCEPTION,54966.0,2.0
1089,8687,The learner has made a stylistic error.,MISCONCEPTION,54966.0,2.0
1090,8714,The learner has confused Z and TZ.,MISCONCEPTION,54966.0,2.0
1091,8783,The learner did not use any swear word.,CONCEPT,54923.0,
1092,88844,The learner has made an error with word separation.,MISCONCEPTION,54966.0,
1093,88845,The learner has made an error regarding grammatical numbers.,MISCONCEPTION,54966.0,
1094,88846,The learner has made an error regarding grammatical gender/numbers.,MISCONCEPTION,54966.0,
1095,88847,The learner has confused Z and TZ.,MISCONCEPTION,54966.0,
1096,88848,The learner has confused I and IE.,MISCONCEPTION,54966.0,
1097,88849,The learner has made a mistake with the letter H.,MISCONCEPTION,54966.0,
1098,88850,The learner has made a mistake with capitalization.,MISCONCEPTION,54966.0,
1099,88851,The learner has confused D and T.,MISCONCEPTION,54966.0,
1100,88852,The learner has confused F and PH.,MISCONCEPTION,54966.0,
1101,88853,The learner has confused K and CK.,MISCONCEPTION,54966.0,
1102,88854,The learner has confused D and DT.,MISCONCEPTION,54966.0,
1103,88855,The learner has confused B and P.,MISCONCEPTION,54966.0,
1104,88856,The learner has confused I and Y.,MISCONCEPTION,54966.0,
1105,88857,The learner has confused S and ß.,MISCONCEPTION,54966.0,
1106,88858,The learner confused E and AE.,MISCONCEPTION,54966.0,
1107,88859,The learner has confused ß and SS.,MISCONCEPTION,54966.0,
1108,88860,The learner has confused homonyms.,MISCONCEPTION,54966.0,
1109,88861,The spell checker could not be applied.,MISCONCEPTION,54966.0,
1110,88862,The learner has made a grammar mistake.,MISCONCEPTION,54966.0,
1111,88863,The learner has made a stylistic error.,MISCONCEPTION,54966.0,
1112,88864,The learner used a word more than once.,MISCONCEPTION,54966.0,
1113,88865,The learner has forgotten spaces after the punctuation mark.,MISCONCEPTION,54966.0,
1114,88866,"The learner has confused ""das"" and ""dass"".",MISCONCEPTION,54966.0,
1115,9059,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} concepts. You could also have mentioned '{{missingStatement}}'.,MISCONCEPTION,,
1116,9105,The model could not determine the tense of the answer.,MISCONCEPTION,54919.0,1.0
1117,9124,The learner did not put the words in the correct order.,MISCONCEPTION,54918.0,
1118,9159,The learner put the words for a interrogative sentence in the wrong order.,MISCONCEPTION,54918.0,1.0
1119,9210,The learner wrote a sentence without a subject.,MISCONCEPTION,54952.0,
1120,92129,The learned used the correct tense.,CONCEPT,55180.0,1.0
1121,92130,The learner did not use the correct tense.,MISCONCEPTION,55180.0,1.0
1122,92131,The model could not determine the tense of the answer.,MISCONCEPTION,55180.0,1.0
1123,9215,The learner has made a mistake in placing commas.,MISCONCEPTION,54952.0,
1124,92373,The learner used an answer that was given as an example in the task description,MISCONCEPTION,55223.0,
1125,9262,The learner used the correct tense. ,CONCEPT,54919.0,1.0
1126,9289,The answer contains the verb we were looking for.,CONCEPT,54951.0,4.0
1127,9294,No verb could be detected in the answer.,MISCONCEPTION,54951.0,4.0
1128,9300,The answer does not contain the correct verb.,MISCONCEPTION,54951.0,4.0
1129,9317,The learner did not use the correct tense for the main verb.,MISCONCEPTION,54919.0,1.0
1130,9326,In the learner's answer the subject and verb are congruent.,CONCEPT,54950.0,1.0
1131,9329,In the learner's answer the subject and verb are not congruent.,MISCONCEPTION,54950.0,1.0
1132,9338,The learner has confused D and T.,MISCONCEPTION,54966.0,2.0
1133,9341,The learner has used a helvetism.,MISCONCEPTION,54966.0,
1134,9410, The learner did not answer in the correct language.,MISCONCEPTION,54916.0,
1135,9534,The learner did not use British English.,MISCONCEPTION,54916.0,
1136,9572,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,MISCONCEPTION,,
1137,9631,Oops. The tense of the verb could not be recognized properly. What did you miss?,MISCONCEPTION,,
1138,9633,The subject and verb are congruent.,CONCEPT,,
1139,9639,The words are in the right order.,CONCEPT,,
1140,9659,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You could also have mentioned {{missingStatement}}.,MISCONCEPTION,,
1141,9672,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} concepts. You could also have mentioned '{{missingStatement}}'.,MISCONCEPTION,,
1142,9690,The answer doesn't mention the concepts we were looking for. You could for example have mentioned '{{missingStatement}}'.,MISCONCEPTION,,
1143,9839,You mixed up D and DT.,MISCONCEPTION,,
1144,9843,There is an elision mistake.,MISCONCEPTION,,
1145,9847,You mixed up E and AE.,MISCONCEPTION,,
1146,9850,You mixed up F and PH.,MISCONCEPTION,,
1147,9859,You used a Helvetism.,MISCONCEPTION,,
1148,9864,You mixed up something with the letter 'H'.,MISCONCEPTION,,
1149,9867,You mixed up I and IE.,MISCONCEPTION,,
1150,9871,You mixed up K and CK.,MISCONCEPTION,,
1151,9875,Something went wrong when trying to find spelling mistakes.,MISCONCEPTION,,
1152,9879,You used a pleonasm.,MISCONCEPTION,,
1153,9885,You mixed up ß and SS.,MISCONCEPTION,,
1154,9891,You mixed up ß and S.,MISCONCEPTION,,
1155,9895,You mixed up Z and TZ.,MISCONCEPTION,,
1156,9927,Please use {{expectedDialect}} in Open World.,MISCONCEPTION,,
1157,9931,Your answer doesn't seem to be {{expectedLanguage}}.,MISCONCEPTION,,
1158,9935,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} concepts. You could also have mentioned '{{missingStatement}}'.,MISCONCEPTION,,
1159,9937,That is a good answer. Orang Utans have very strong social bonds. ,CONCEPT,,
1160,9939,The answer doesn't mention the concepts we were looking for. You could for example have mentioned '{{missingStatement}}',MISCONCEPTION,,
1161,9941,Your sentence contains no subject.,MISCONCEPTION,,
1162,9963,You could also have mentioned '{{missingStatement}}'.,MISCONCEPTION,,
1163,9972,Your answer does not contain the expected text.,MISCONCEPTION,,
1164,9981,You correctly mentioned: {{correctStatements}},CONCEPT,,
1165,9984,"The verbs were conjugated in the expected tense: ""{{expectedTense}}"".",CONCEPT,,
1166,9990,You only mentioned {{numberOfMatchedStatements}} out of {{numberOfRequiredStatements}} keywords. You should also have mentioned {{missingStatement}}.,MISCONCEPTION,,
1167,9992,"Well done, you used one of the given adverbs.",CONCEPT,,
1168,9994,"What a pity, you didn't use the requested adverbs... You should have used 'usually' or 'sometimes'.",MISCONCEPTION,,
1169,9996,"Well done, the verbs were conjugated in Past simple.",CONCEPT,,
1170,9998,"Oops, the verbs were not conjugated in Past simple.",MISCONCEPTION,,
