taskId,language,description,topic_id,word_count
3398,25HLlz7h8vT6iUqOG7aw5f_RD,DE,schreib infinitiv machen spaß schwimmen,,5
3399,2CagAynQJiCavllwMhgkqy_RD,DE,lie frage schreib frage sagst kleinst heißen,,7
3400,6J45HHekGyb6AlIPwqYgk3_RD,DE,satz infinitiv schon trinken kaff konne,,6
3401,91kYOeIkql5648XYLX5SG7_RD,DE,schreib prateritum lang zeit dinosauri erd,,6
3402,9hjxphOQdoD9QmzIkjB8mY_RD,DE,schreib umarmen immer abschi,,4
3403,aebPB0XD5n266qHMcJbTmh_RD,DE,schreib prateritum damal sagen wahrheit,,5
3404,4HnvQJxvskl88w994uLaTk_RD,DE,schreib damal geldschein,,3
3405,7R1S17hJezI6DT4CIbQ4i1_RD,DE,schreib satz prateritum fruher schlafen gut,,6
3406,aShmlO6p1Zx6r78LMgARkK_RD,DE,schreib satz passend reflexivpronom wundern,,5
3407,9JWDKNovuYQ7JNSyjdjy1R_RD,DE,satz witz,,2
3408,6Fz51zC5o3L8WhlTiB9IIt_RD,DE,infinitiv infinitiv komma freuen,,4
3409,28I86BjM7lV6RFzEAktyVH_RD,DE,schreib satz denk infinitiv lassen spielen balkon,,7
3410,2r3JQtWgHUi6NdkFD8QfEh_RD,DE,infinitiv schreib satz denk infinitiv kim,,6
3411,6gY20A1c5o98QbUp8rLFDT_RD,DE,denk bei infinitiv komma schon gehen restaur,,7
3412,atQZxxGNQbIaoIWmKw7BvB_RD,DE,infinitiv schreib denk bei infinitiv komma zeit fur,,8
3413,3hchBnIKvqf7Pvdy5EQerd_RD,DE,infinitiv schreib satz bei infinitiv komma stehen lassen,,8
3414,aDjP38EUUTz71xOeTaZvIW_RD,DE,infinitiv schreib satz denk bei komma spazieren uni,,8
3415,3zLm5HWAf7DauGswVH4HYf_RD,DE,infinitiv satz denk infinitiv allein urlaub,,6
3416,3Gn4fHe2TXi7ESEvylFyV9_RD,DE,infinitiv satz denk bei infinitiv komma singen hor nachbarin,,9
3417,9sAHWqIGNvP7dPBYtF26v5_RD,DE,zwei hauptsatz arbeiten frau verkaufen bucher,,6
3418,2b8Qlfb08iNaFiSj1fribO_RD,DE,schreib konjunktiv tanzen,,3
3419,34Bb2I4k1Cv9GZb28nmIYL_RD,DE,schreib satz konjunktiv leila fruher kommen,,6
3420,2OAZJwfK0BW7feokcoRKDh_RD,DE,schreib satz spulen,,3
3421,8g1MTOdaKqd8ZgV5ii7iAk_RD,DE,satz prateritum aussprechen,,3
3422,ENsm7yfleGakT8RUcG1fy_RD,DE,schreib passiv prateritum hort hortext,,5
3423,8o5dnNt7A3d9kD5h5kLk9s_RD,DE,schreib satz passiv perfekt parti organisieren,,6
3424,3JvSzfwrUrD9z9ICSkqDiF_RD,DE,schreib prateritum --,,3
3425,27RXxrrPaiS8ldx7DX4XAg_RD,DE,schreib satz passiv perfekt kellnerin kuchen servieren,,7
3426,a7DfjL9qlTV6TTyrH4qUzL_RD,DE,satz modalverben konnen,,3
3427,4JztOvHlElS8Q0gp3exfJZ_RD,DE,schreib lesen,,2
3428,7xcPbX6zclP6bDN5mGqgtd_RD,DE,passiv prasen kellner servieren,,4
3429,74g3b5T0AnO5ZIPfJ7LxOY_RD,DE,schreib passiv,,2
3430,7pPCvbHFpji9dmDUu2IbLp_RD,DE,satz passiv prasen erfolg feiern,,5
3431,8QwN43zu8YSaTOLInc8GQw_RD,DE,satz passiv prasen dokument musse kopieren,,6
3432,4IYZgd8cEjk7bii4Z9cq72_RD,DE,schreib passiv pras gartner gießen,,5
3433,3YijhtwY8SOadiZkA6CUzb_RD,DE,schreib satz passiv prasen kaff durfen,,6
3434,9Ots5f4Bz5P80pk0bMqZpu_RD,DE,schreib satz prasen urteil sprechen,,5
3435,6ghRepXBrmE6SRdic1BpQJ_RD,DE,formel zukunft schreib futur bald vertrag unterschreiben,,7
3436,616z2eftG896AGKRg6e294_RD,DE,schreib passiv prateritum,,3
3437,1pV3ZGaLkE2aQ409fwGSo3_RD,DE,passiv reis,,2
3438,5xVIbMbEHnv7b9G047dhUz_RD,DE,satz passiv gartn baum,,4
3439,aZ6dGSj8U6haf7CrdVOqZI_RD,DE,satz passiv frau tasch,,4
3440,ab6k7z3hQ9g8EANKUeKHAQ_RD,DE,schreib passiv pras nudel pl kochen,,6
3441,26Z7gBfjxo1aCefUer5f9f_RD,DE,satz passiv prasen,,3
3442,8fgPmKagw3fa11pA2LLxoe_RD,DE,passiv prasen schuler hausaufgeben,,4
3443,axt0vhGeUc67XNAFH01Prr_RD,DE,schreib passiv wiederholen,,3
3444,9DY0DxHzBoo70Q5R4ePJpB_RD,DE,satz prateritum lernen vokabeln,,4
3445,1dichWSlC0c8JtfAvF4MtT_RD,DE,satz schreiben,,2
3446,82XHREtbeZr9g5CJYF8JfU_RD,DE,schreib satz prateritum tesen,,4
3447,a6kRG8LtByt7KYUWkwawF7_RD,DE,schreib prasen grafik sollen,,4
3448,8btyvaoMB258gMudRytbcw_RD,DE,schreib prasen sollen,,3
3449,8WWMKPakBi784JTo8P4roC_RD,DE,schreib satz passiv prateritum schreiben text,,6
3450,7AYwX1qq83U8ldEnT2n6qY_RD,DE,schreib satz prasen papierkorb musse leer,,6
3451,1Gcc1MPaOB76QwfgYQa4Tb_RD,DE,schreib passiv eltern,,3
3452,9qJmte7qa879jQSCvbjLUT_RD,DE,schreib satz paket,,3
3453,ERAynI72Xrab413d8rhJr_RD,DE,vergangenheit modalverben spieler ball werfen,,5
3454,3f6VWDTGyGiaTu5kFB1SX9_RD,DE,schreib satz dame kusse,,4
3455,4IZnzBrNpSa8Jccz5ZjXgj_RD,DE,indirekt frage schreib kannst deutschland,,5
3456,4fy0pi1wmty6iNbmVO0inL_RD,DE,schreib satz infinitiv glucklich berlin konnen,,6
3457,5PkSiJvcg3I9QZUJ9q9YyP_RD,DE,schreib satz vergangenheit modalverben musik festiv absagen,,7
3458,8s9cwKoptTD6FKRYHFllM0_RD,DE,schreib satz passiv perfekt vertrag kopieren,,6
3459,2RdqGoyRUyu8ovEC2rF9Uy_RD,DE,satz passiv modalverben dürfen flyer,,5
3460,9TmURM7Uhnw9pGe2JvTrVT_RD,DE,schreib vergangenheit mutter geschenk,,4
3461,7n9pNrYhu6m9s9wlqSLQK5_RD,DE,schreib satz fan können,,4
3462,5dZwP9fQ9wr7BV9q1rOvyx_RD,DE,formel schreib satz nachsen jahr spiel wahrscheinlich wien stattfinden,,9
3463,4X9yqGbXgFPaTlIA0kfcW9_RD,DE,formel zukunft schreib satz investit hoch erziele,,7
3464,8NCvsgYVIkt6lY0TBPrtNJ_RD,DE,formel zukunft schreib satz futur deutschland nachst jahr klimakonferenz,,9
3465,350hjFfDj4M5z2eLQKgtuy_RD,DE,schreib satz achtung gehor n deklin schul problem,,8
3466,aeFyjTj3Ca6aSSG2GzL5Aw_RD,DE,formel satz futur aktion verursachen,,5
3467,1grw6D1NcPa8lXtz8MuOnc_RD,DE,direkt frage hast ahnung wann tag feiern,,7
3468,6OSk4IKwy1I9hrhqkzTWs1_RD,DE,schreib achtung frage,,3
3469,h8RHBvu0mQ8xCWadnVnyw_RD,DE,satz vergessen einkaufen rechtzeitig,,4
3470,aQykrcsuqIg6ZgsmPZn9rQ_RD,DE,indirekt frage schreib geben,,4
3471,9KZcEMZznXga5MpXAohTss_RD,DE,satz beschließen wechseln arbeit,,4
3472,7y9Nu85NWpN8F5Gif6o0SA_RD,DE,schreib satz infinitiv planen sommer,,5
3473,6UPidYvRQFaaRqe1huuBai_RD,DE,infinitiv bei infinitiv komma gehen wochenend,,6
3474,6pF5tPOzNNiajI7qfOEuvi_RD,DE,zwei hauptsatz chefin kommen,,4
3475,2NvcTqGYo4v6bC7UQVgAMc_RD,DE,schreib zwei hauptsatz relativsatz telefonieren kunde,,6
3476,H4r8Ja6h14aqDjdCqDZ4a_RD,DE,schreib hauptsatz relativsatz wunsch sieg,,5
3477,3Ic6TVFDco7a3VaLClgVFW_RD,DE,zwei satzen reparier,,3
3478,9ukIhz08gLU8SHWkU8AfUg_RD,DE,satz relativsatz sitzen wunsch gluck,,5
3479,7UZVEf4FvXg75h2QTnQ5V4_RD,DE,schreib weder caro pullov,,4
3480,1Mt6iAdHp2S8caAcG7BKG9_RD,DE,schreib satz tin geh kino,,5
3481,4z1xgpoBry46jF8mGSJNHI_RD,DE,schreib satz fleißig,,3
3482,qBwyvnjgvq8ZFDhAdzME4_RD,DE,beliebt groß umso,,3
3483,6UtWbjOCb4P5F18m1xMvsG_RD,DE,sportlerin kraft,,2
3484,9Lwlw7eyR9l6P1S7kfToto_RD,DE,schreib vergleichssatz wichtig publikum groß desto,,6
3485,9Klsp4CjqWX8SjokW2p8mk_RD,DE,lie frage frage geben,,4
3486,5livMfm9DnHa23pB8OShvl_RD,DE,satz nomen helfen,,3
3487,9SY2D5vRha28BttoLfhnwg_RD,DE,lie frage dialekt sprechen,,4
3488,1XNYrB5WP9l7XvKT5h8ia6_RD,DE,lie indirekt frage einwohn deutschland,,5
3489,4ZJ8i3K1Rux816Mg9ElULE_RD,DE,infinitiv wunderbar lang,,3
3490,4J35G98bguq9Ll5X38YNqX_RD,DE,lie frage ahnung langst deutschland heißen,,6
3491,73qMdhpr10n6ovqUMMgTnt_RD,DE,infinitiv satz denk komma,,4
3492,aslojHFw7gkaEFGhZ6yTEs_RD,DE,zwei satzen liegen buch,,4
3493,6H65gj8UQTp8vvzpdBGVvv_RD,DE,schreib satzen hauptsatz relativsatz schneiden haar,,6
3494,8uDbiyhWuyA61j3CrKZo9d_RD,DE,schreib satzen relativsatz brieftrag post,,5
3495,apgzoRGhIEE6mlp9F3owtN_RD,DE,satzen hauptsatz treff david kenn lang,,6
3496,3949mDTWoYoa18gyjDQhDd_RD,DE,schreib zwei hauptsatz relativsatz auto fahr,,6
3497,1kFd6D2PcAhaMFUcpqBn9u_RD,DE,zwei hauptsatz relativsatz freuen,,4
3498,8ZZ8OTRf5EEaRx11Vi2vyx_RD,DE,satz gart blum teich,,4
3499,9l67tpn3tsm9ebJPriaW7Z_RD,DE,schreib maler originel desto,,4
3500,9xgPzKjD1oT80ZWqazHo1w_RD,DE,schreib klein desto,,3
3501,6y5ppPSJTeKaiw9M56kB2F_RD,DE,satz infinitiv abdul ausland,,4
3502,1HkdQfnkIaba1iUnDlpsUC_RD,DE,infinitiv satz bei infinitiv hausaufgomben,,5
3503,iLIwiYLi0V9FL5YN0ovLR_RD,DE,schreib entwed kannst rot stift blau stift benutzen,,8
3504,6heSx643F2j86bxRO6cezT_RD,DE,schreib relativsatz freund,,3
3505,atXLFLz5e6X8UQDGFs2jf4_RD,DE,zwei hauptsatz schreib gut,,4
3506,8jFv3ngRFjt7rKrLfx5Hl8_RD,DE,zwei hauptsatz relativsatz erzahlen hund,,5
3507,6jQMrd9zp05a7nxL2J4stS_RD,DE,schreib zwei satzen hauptsatz relativsatz kennen nachbar,,7
3508,1hR8IuPAXLV84bo3mlLymM_RD,DE,schreib satz pizza pasta bestellen,,5
3509,9p7QEyZoLNT9yS9DAYygO5_RD,DE,satz entwed konn cafe treffen,,5
3510,KKg0zX7qVd7G2oMX9j4PV_RD,DE,passiv vergangenheit modalverbe studierend dürfen prufung wiederholen,,7
3511,95ngtcoOJvJ6YoWypbLDon_RD,DE,schreib satz modalverben ministerin eroffn,,5
3512,7KeH0jBQm9PaFImiNlAwKJ_RD,DE,passiv vergangenheit sachbearbeit antrag prufen,,5
3513,5JyAq40KdbI9ts6Oxn1KHg_RD,DE,schreib satz passiv modalverben team spiel,,6
3514,1VTF3xJUPSL7r9RErrtqBf_RD,DE,schreib satz vergangenheit tourist musst urlaub,,6
3515,6z0TP1eXiqI6ZE4KmQ8XFN_RD,DE,satz nomen n deklin kassiererin kund,,6
3516,6aXPcKcbv6t6CPmTGWmUJN_RD,DE,satz nom gehor n deklin sprechen,,6
3517,1DAIYg9CQiP7YhjbDkCBmz_RD,DE,satz nom gehor n deklin lernen nachbar,,7
3518,84XQLGPZhVH9qVMSqOhjwf_RD,DE,lie indirekt frage direkt frage hauptstadt deutschland heißen,,8
3519,4pYoeYHvfYm6m64LyOMEm3_RD,DE,indirekt frage schreib direkt frage weißt lieblingsessen,,7
3520,6GYQ0Wxqaw69gUBRZoe0l7_RD,DE,infinitiv satz bei infinitiv komma,,5
3521,7c7uVMhV4P58N6KoQqEWJv_RD,DE,lie indirekt schreib direkt turm deutschland,,6
3522,3DIFejjsrvE6Q1JQHn3v3Q_RD,DE,infinitiv satz komma mehr sport,,5
3523,319wpIDq6JC5BCQ2pjctZI_RD,DE,schreib denk bei infinitiv komma famili morgen feiern,,8
3524,2v1j9bhRxRK5x08r4G2BED_RD,DE,schreib zwei satzen relativsatz fahrrad stehen,,6
3525,4hnp3mZZXPM6PqmVXitCne_RD,DE,infinitiv satz bei infinitiv komma trainer erlauben schwimmen gehen,,9
3526,65SYCfS10Sd9f9PB90Zo0v_RD,DE,schreib satz hauptsatz lieben kind,,5
3527,48NnvVtQGR6D2nD4xKlaQ_RD,DE,zwei comput schnell,,3
3528,aHut3fb4ZSg6L4AOxBC6lu_RD,DE,schreib satzen schuhen freu,,4
3529,5us8e3miOof839b8jaxsbu_RD,DE,schreib zwei relativsatz bu bu,,5
3530,MRzQYikhSX5XfYCzJxxs4_RD,DE,weder mögen hund katzen,,4
3531,4Jz6K2wvluf6MAxlO6wZzp_RD,DE,vergleichssatz viel fan umso,,4
3532,3x3qVM7KCrr89JQhH1Myuw_RD,DE,schreib vergleichssatz bekannt gut,,4
3533,6KGB3kKFYuj98KpgKkrgLr_RD,DE,schreib entwed zug,,3
3534,13UI7608E2c6uSrPNzIeD8_RD,DE,gegenstand sowohl angezog vorstellung elementarmagnet magnet grot luchow munzen ziehen normalerweis trotzdem schraubenmutt halten stricknadel magnet streicht pol stark mehrmal richtung stricknadel stahl nadel anschließend buroklamm eisen stricknadel magnetisiern marzel alfr gmund untersuchen stricknadel magnetisiern beid teilstuck vollstandig magnen nord sudpol model stricknadel magnet bestehen model elementarmagnet marzel gmund anwendung konnt elementarmagnen aufheben normal stricknadel tatsachlich mehrere hammerschlage stricknadel magnet erhitz eisennagel lassen sogar leicht magnetisier stahl stahl metal legierung hauptsachlich eisen bestehen nord treten bei teilen magnet entstehen zwei neu jeweil nord elementarmagneten bestehen begrund geben nordpol bestehen magnet mitt ordnung erhalten magnen immer elementarmagneten weiter zersag schlagst magnetisiert eisendraht magnen mehr erklar hilf elementarmagnen durcheinand sudpol erlaut hilf elementarmagnet eisen nordpol eisenstuck sudpol magnet zugewandt sudpol elementarmagnen nordpol daher anziehung,,122
3535,1hKt5CrhMQAagkCrji3N9R_RD,DE,erklar bedeutung folgend,,3
3538,1HlJ2E0Eh6j9dPb2nRyAhz_RD,DE,markt unternehmen sowohl anspruch,,4
3539,2RiximE6Ppw9yYqb4WqGca_RD,DE,formulier fuhrungskraft aufgeben projekt delegieren somit zuweist geben fur aufgeben erst bestehen mitarbeit information anweisunge anforderung bezug ergebni auftrag zweit regel besagen person hinsichtlich kompetenz zeit dritt regel schliesslich darin mitarbeit begrunden meinung mitarbeit vermitteln vollstandig entsprechend,5380.0,37
3540,4j6nd5HMVdP9wk9Nw8O98g_RD,DE,formulier antwort satz coach mitarbeit problematik zuzuhoren losungen prasentiere problem losen erklar warum refer answer nein befahig mitarbeit losungsfindung unterstutzen losung wrong refer person eigen losunge finden coach mitarbeit zuzuhor losunge fuhrungskraft losung coach bestehen darin mitarbeit losung prasentiere,5387.0,39
3541,6GcrrTPeR6c5Zh8UKC8ZiL_RD,DE,antwort mithilf mitarbeiter leistung gehort grundlegend fuhrungsrol denken immer sachlich mensch daher neigen oft sagen aufgrund tendenz entstehen mitarbeit je ausfallt je nenn deinerseit fur bia subjekt bewertung,5386.0,28
3542,8NWrpGFs11B9KTMC1ZlRCR_RD,DE,formulier antwort acht stunde zeit verbringen schleifen satz abraham verdeutlichen wichtig planung drei regel fur erfolgreich planung,5380.0,17
3543,aPrh8fBnanQ92GaBYNLbQD_RD,DE,formulier antwort satzen zusammenstellung team ergebni standig arbeit annehmen vier faktor fur teamarbeit erfullt mussenere ding erster schaffung gunstig kultur zweiter form gruppe bereitschaft punkt schluss letzter punkt wichtig pfleg zusammenleben arbeiten,5377.0,32
3544,adVoHQCS9hcaAEIYsNj3zV_RD,DE,beantwort frage mithilf kurz satz team wissen muss typisch gelegenheit fur entwicklung team darstellen situat correct refer answer gemeinsam erfolg gleich gegenseitig helfen unterstutzt zentral organisatorisch roll kontinuierlich bedurfni weiterentwicklung idealerweis aufgeben aktuel thema team bearbeiten geben viel gelegenheit der team losenden gut ausgangspunkt gut erst entwickeln wrong refer answer teamev,5378.0,51
3545,N5mCYD9b0D7uISIZu46IJ_RD,DE,formulier stichwort fuhrungskraft aufgabe aufgabe folglich mehr fur moglich fehler verfehlung rahmen delegierter aufgabe haften warum satz meinung falsch answer wrong answer aufgeben leiten weiterhin motivieren delegierung forderung abschiebung verantvortlich danach kontrollieren,5378.0,32
3546,ipOnFWjvm7KViEim5aiF_RD,DE,theori mcgregor stellen teufelskrei dar satz warum,5376.0,7
3547,ZDbzNETHiq99TPDtCdIaX_RD,DE,mehrere stichwort satz herzberg konn leistung steigern geben langfristig engag faktor verbessern,5381.0,12
3548,UrRCfXjiSV8GIeuIRo4s1_RD,DE,formulier antwort aufgab delegiert teilweis gar ruckdeleg geben verschied grund konn tragst sicherlich indirekt fur grund verantwortung,5377.0,17
3570,bk7y4TypsD9FnDbyC6HUJ_RD,DE,formulier antwort satz meinung roll,5419.0,5
3571,4bpvQu99nru7YfSkd9sGnm_RD,DE,michael e porter frage strategi beschaftigen kernaussag fahrden nenn funf beispiel fur gewinn unternehmen beeintrachtigen,,15
3572,88sVR4fKxie7sti2j3VF0d_RD,DE,nenn satzen beispiel notsitu innovationsschub fuhren,,6
3575,PPLha6spfh6wMSR2Jf07w_RD,DE,begrussung fur verkaufsgesprach schreib begrussen mocht lernen gesprach begrusst,,9
3576,9BRwWmyGeQV5XkV48QeFPX_RD,DE,widerspiegeln elch gasmask welt verkauf franz sprichwort sagen norden tuchtig mocht sprichwort kommen geben verkauf dafur konnt backer brot obstbauern apfel erst sagen elch gasmask verkauf weit kommen wohnten gut tag sagen brauchen gasmask wozu fragen elch luft heutzutag sagen tun brauch verkauf wenig spater beginnen mitten elch wohnt bauen wahnsinnig fragt freund nein giftig abgas schornstein elch brauch gasmask denken sagen verkauf qualitatswar elch sagen elch brauchen gasmaske mehr elch hoflichkeitsform gluck sagen tausend ubrig sagen elch machst fabrik gasmasken sagen verkauf,,83
3577,96PBOYU9GSs7xk00wuirob_RD,DE,prasen trennen,,2
3578,8Q78SI06vJ7akX5luvNsnZ_RD,DE,rechtsfahigkeit handlungsfahigkeit,,2
3579,GEMjfdX3kQafzDFBbQRZo_RD,DE,eigen sachtext text,,3
3581,96Qjy0M6SUO6jXjl6KmaDm_RD,DE,schreib prateritum fruh immer abschi,,5
3583,7sfrWR2LvXy7PPpSItCkse_RD,DE,notier gegenteil beispiel hoch tief kalt,,6
3584,4OdmNVpfEsi8MWNeHByw6I_RD,DE,notier adjektiv gegenteil verstehen beispiel hoch tief,,7
3585,abmdZ0cSQ9K7O1iA6pBRby_RD,DE,beispiel tief,,2
3586,4jEmL16lLHZaeaq5mIH9Dq_RD,DE,notier gegenteil verstehen beispiel hoch tief ruhig,,7
3587,9hG9eBiBRyC7FK4HqYrnSX_RD,DE,notier adjektiv gegenteil beispiel hoch tief alt,,7
3588,58xu8jjlLOa6UoYmWqGl17_RD,DE,notier adjektiv verstehen hoch gross,,5
3589,46AHi0v2FDwa1oBjojFe8r_RD,DE,notier gegenteil beispiel hoch tief,,5
3590,96X2pfWKZ2J8DBqss2bIUy_RD,DE,adjektiv gegenteil beispiel hoch wichen,,5
3591,2H3CxhUmlDkaLh2r0Jh1OS_RD,DE,notier verstehen beispiel hoch tief aufgeben,,6
3595,9uIazdx7nU85Bv6zG7IHu5_RD,DE,geben verschieden kundschaft vertrauensbildend wirken massnahm vertrauensbildend konn,,8
3597,EkJ8bvMFGY8X5TNqk753z_RD,DE,schreib satz vergangenheit mehr mensch,,5
3598,4TtC2ewePR575rT1lAROOU_RD,DE,satz wahrheit,,2
3599,45wBwYwCDXC8AnZtmr8Bt7_RD,DE,schreib satz wochenend verkaufen freund,,5
3600,adFcnpiRtzR9UMt3rRzCHL_RD,DE,schreib satz gestern erledigen hausarbeit,,5
3601,5TsFw39Sps6acB6RNAn4ao_RD,DE,satz fruh mehr,,3
3602,3jEYp7pcqGPa6ULys8Lgyj_RD,DE,schreib prateritum helfen nachbar bei,,5
3603,1TFj7qKu9vi6XbR2UHgTwQ_RD,DE,satz prateritum gestern viel leut versammlung,,6
3604,2Vnb9SExlFG66lue8ORR6A_RD,DE,schreib satz prateritum fruh alina kind schule,,7
3605,3XelZO7gKXu6ofskeqD6l8_RD,DE,feriengast,,1
3606,7HjEaeixPjS8hYwMMf0xPd_RD,DE,schreib satz prateritum laufen mensch mehr fuß,,7
3607,3W2wa7bS86z5L1UcdV2KeX_RD,DE,schreib damal verdienen eltern mehr geld,,6
3608,9twSs6jZwh7axWFxfRbGRj_RD,DE,satz prateritum geben,,3
3609,3jbGboOzBzn7hxmjdp9Igc_RD,DE,schreib prateritum fruh gehen,,4
3610,sR4kkx6WcTaKTxRNdPFT4_RD,DE,schreib satz prateritum damal tragen,,5
3611,21QurN0KA4d6bxcP2V7u0H_RD,DE,satz mike projekt,,3
3612,2FoKQNJmWCi9LKDKe6aqnY_RD,DE,prasen leyla parti absagen,,4
3613,Y9tBDnYEXl6byL5qPiRRg_RD,DE,schreib satz prasen eltern jazzfestiv,,5
3614,5rghdSHlEaS8xfFw3tFrjs_RD,DE,schreib satz passend reflexivpronome wunschen neu,,6
3615,CfAiG4nf925S3Lf5WucS5_RD,DE,satz schlafen,,2
3616,5sqQeDAk1FO9BOQ15K01su_RD,DE,schreib satz prasen neu smartphon,,5
3617,5GKw0ZNAK0B5L6PcOiLSAj_RD,DE,schreib prasen olga auto,,4
3618,5N6r3AYpKez5JODl9Cv3co_RD,DE,moritz witz erzahlen,,3
3619,2yNPDQ6P9VH5UpVHEZpQ8Q_RD,DE,schreib neu film,,3
3620,aUR9yWteLgw99Ljk4ls7Kw_RD,DE,schreib satz konjunktiv john ausland arbeiten,,6
3621,tu5fosyYqI9PHD8pSrTkW_RD,DE,konjunktiv klara gern schwisen,,4
3622,8Z8iarAXloN6iZZd7gV54s_RD,DE,schreib satz prasen fatima buch,,5
3623,1xd91TnxekT64LT6hl7kex_RD,DE,schreib satz ahm comput einschalten,,5
3624,bl8m3uMUxH9iypiEls9pu_RD,DE,schreib satz ann gern groß,,5
3625,99ZVsXzhDhl6hYAewDvqrL_RD,DE,schreib reflexivpronomen bei,,3
3626,2t6tgtBccEE6qUjTlMyJ7H_RD,DE,schreib satz prasen verabred,,4
3627,45YcEtFs2gD7f7ZP418vp6_RD,DE,schreib prasen passend reflexivpronomen vorbereit,,5
3628,54tYspkXDop6KAdVlig1lm_RD,DE,schreib passend reflexivpronom waschen hand,,5
3629,3uiNLUXxlSC61IsFhvn9fZ_RD,DE,prasen passend reflexivpronomen sorgen,,4
3630,eajPqSw62xaH6HFIpjIyQ_RD,DE,maria anschauen,,2
3631,23LcLUNRuto9BUAYDR3fxr_RD,DE,satz erfolg,,2
3632,6IhKzMyUZLU5Qnjwx2T4Mz_RD,DE,schreib satz prasen yve verlassen,,5
3633,3sH8dmY2iq87JDGd3qWP2U_RD,DE,schreib satz passend entspann well center,,6
3634,7jJ5qoKKIK979puyurzmc_RD,DE,schreib satz passend reflexivpronom verletzen hand,,6
3635,7k4ftdp9jyt8kJoj3eq7s1_RD,DE,schreib satz e mail schreiben,,5
3636,ctBIql8eoUaEsxo541jWv_RD,DE,satz baum,,2
3637,30QHDY1mf9497IFIKvVoLF_RD,DE,schreib prasen reflexivpronome,,3
3638,1DuVNVscdNN5DZArVikvGf_RD,DE,schreib satz passiv prasen hausaufgeben,,5
3639,2Gw8DFcbEBd8i2D817f9Gb_RD,DE,schreib machen ubungen,,3
3640,4tkfAKH56TD7seGaj1nTIs_RD,DE,schreib prasen carlo raum,,4
3641,5L6xZFecMK573KzVMjIKR1_RD,DE,satz prasen salatsoß,,3
3642,6OLg3r1w8V6aWMwRJ79F6S_RD,DE,schreib satz prasen decken,,4
3643,612mrybjp596DGA9jCEtym_RD,DE,schreib satz passiv mull,,4
3644,43cPk8v8sIUaUHYRIai4q3_RD,DE,schreib satz konjunktiv hau gehen mussen,,6
3645,9aYafkxdrqK6r56w4zhMWP_RD,DE,schreib passend reflexivpronomen fur park,,5
3646,1B0bxiQnC0a9FzXzy9Ox6m_RD,DE,schreib satz,,2
3647,5g39V4mpoU9RAen79sObN_RD,DE,schreib passiv parti,,3
3648,3itPlOaPoca8hzbP22RUCL_RD,DE,schreib satz passiv prasen chefin erklart,,6
3649,99XauKQQNwgaL9AWn0LrZx_RD,DE,schreib perfekt paket abholen,,4
3650,8h3VmV50q7V5RJqXYZ6bx7_RD,DE,konjunktiv jam geld,,3
3651,6MouX49lgqU9q52vMh6t5v_RD,DE,schreib prasen,,2
3652,8JjWlLxxjZ68P9NobjfJKM_RD,DE,schreib passiv prasen wasch,,4
3653,3mbjGmtadf7Y3hzjW859j_RD,DE,satz passiv dokument mussen kopieren,,5
3654,6RRG09yYWBo671GelHgyVN_RD,DE,schreib satz passiv knie,,4
3655,1gPCqB7pMgj8casdvs2Bb9_RD,DE,schreib satz konjunktiv,,3
3656,24kEA7img2u6w0Ko5GxJVp_RD,DE,gern,,1
3657,3FbnFEXddZIaEZ8l74tzvQ_RD,DE,satz perfekt nachbarin fleisch gebrat,,5
3658,2ConuBj4Jkq7Y4MLhjMgob_RD,DE,schreib satz geld leih konne,,5
3659,al5Jhc25P7L9je0gniVxJU_RD,DE,satz passiv perfekt studentin prufung schreiben,,6
3660,CSthVIrSb891NUV1bHQXm_RD,DE,schreib satz passiv pras kartoffel schalen,,6
3661,alQWa6G0teL7ItZeEpz3j8_RD,DE,schreib satz passiv sprechen,,4
3662,aTmcbUdljLB6gM6erDjwWR_RD,DE,formel futur verursachen,,3
3663,7puAb47BbvF8vDUVI6tZZK_RD,DE,formel zukunft schreib satz nachsen klimakonferenz,,6
3664,6zPw3sIXdu363ILgvfGR38_RD,DE,schreib satz konjunktiv leila fruh,,5
3665,6qDnRlvh0QMawxRYifZ9hx_RD,DE,schreib satz passiv prasen musse,,5
3666,7oMBq1irarg7LwDQilP4TG_RD,DE,schreib assisen anruf,,3
3667,aN6PQjdYOveaYCfUHvr9No_RD,DE,schreib satz konjunktiv mehr fahren durfen,,6
3668,4tHvuNOsXLL9fhWu5KxRhU_RD,DE,passiv,,1
3669,6DJNd6gib5T7HxxdQlX010_RD,DE,schreib passiv prasen servieren,,4
3670,5iGeI9KI86t6A9iuTSEfha_RD,DE,satz florian gern neu auto,,5
3671,4mh23Uv9Dqt6BqlwZQ8Hud_RD,DE,passiv modalverben ball werfen,,4
3672,9xYDjRxLEJ75BKQSzorgFq_RD,DE,schreib satz passiv modalverbe fan können sang,,7
3673,6lCNwGkDAmGabdk1AAozZJ_RD,DE,schreib satz passiv prasen gartner gießen,,6
3674,8dG1AnIZN327odmmYu9I4G_RD,DE,schreib satz passiv pras paket sollen bringen,,7
3675,2C6NAmjKGHT7F4tvUJ3sH2_RD,DE,schreib satz passiv prasen kunstlerin,,5
3676,2dKrHn2ZQhy6SbrM8tfQM3_RD,DE,satz konjunktiv tanzen,,3
3677,7CRIdcwstfl8erJ1cFeTy3_RD,DE,passiv prasen famili macht,,4
