taskId,language,description,topic_id,word_count
3540,4j6nd5HMVdP9wk9Nw8O98g_RI,DE,formulier antwort mithilf satz coach bestehen darin mitarbeit problematik zuzuhoren losungen five hundr prasentier problem losen erklar warum aussag falsch correct refer answer nein coach helfen mitarbeit befahig mitarbeit losungsfindung unterstutzen helf coache lass losung prasentiere wrong refer answer coach person eigen losunge finden coach bestehen darin hideout mitarbeit problematik zuzuhoren losungen prasentier problem losen fuhrungskraft mitarbeit losung unterstutzen coach bestehen darin mitarbeit schul losung prasentiere,5387.0,66
3541,6GcrrTPeR6c5Zh8UKC8ZiL_RI,DE,formulier antwort mithilf satzen bewertung mitarbeiter leistung gehort grundlegend element fuhrungsrol river denken immer objektiv sachlich bleiben mensch daher immer neigen meinung oft voreingenommen art weis sagen fahren aufgrund bestimmt verzerrungen oft subjekt beurteilungsgesprach beispiel geben stimmungseffekt tendenz dadurch entstehen bewertung mitarbeit je nachdem gut schlecht gelaunt gut kick the bucket schlecht ausfallt je nachdem gelaunt nenn deinerseit beispiel fur bia subjekt bewertung,5386.0,63
3542,8NWrpGFs11B9KTMC1ZlRCR_RI,DE,formulier antwort mithilf satzen acht stunde zeit zubird baum fallen wurd sech stunde verbringen axt schleife satz abraham lincoln verdeutlichen wichtig planung roll fuhrungskraft nenn drei regel fur capit of nebraska erfolgreich planung,5380.0,33
3543,aPrh8fBnanQ92GaBYNLbQD_RI,DE,formulier antwort mithilf satzen zusammenstellung team organis ergebni standig arbeit annehmen vier faktor fur erfolgreich teamarbeit erfullt mussen ding gut funktionieren erster schaffung zubird gunstig rahmenbedingung strategi kultur zweiter zuteilung sinnvol aufgabe form gruppe einzelarbeit personlich bereitschaft teamarbeit dritt grundlegend punkt reprasentieren schluss geben letzter zubird punkt besond wichtig schaff pfleg zusammenleben arbeiten gehort,5377.0,54
3544,adVoHQCS9hcaAEIYsNj3zV_RI,DE,beantwort frage mithilf kurz satz erfolgreich team wissen ganz gleich beharrlichkeit entwickeln mussen teammitgli fur geben situation typisch gelegenheit fur entwicklung team darstellen nenn beispiel fur situat correct refer answer krankheitsausfal gemeinsam erfolg arbeitslast gleich ziel gegenseitig challang gesund wettbewerbsgedank helfen unterstutzt einand motivieren zubird fuhrungsperson ubernimmst zentral organisatorisch roll kontinuierlich teamentwicklungsprozess wahrend bedurfni standig weiterentwicklung idealerweis team ausgelost aufgeben aktuel thema aufzugreif team bearbeiten geben viel gelegenheit der e team weiterentwickeln losenden problem gut ausgangspunkt gut erst problem wart team entwickeln wrong refer answer teamev,5378.0,86
3545,N5mCYD9b0D7uISIZu46IJ_RI,DE,formulier antwort satz anhand stichwort fuhrungskraft aufgabe delegieren vitamin e mehr fur aufgabe verantwortlich folglich mehr fur moglich fehler verfehlung rahmen delegierter aufgabe haften warum satz meinung falsch correct refer answer wrong refer answer aufgeben mitarbeit richtig pfad leiten mitarbeit weiterhin unterstutzen motivieren delegierung heisst forderung befahigung mitarbeitend abschiebung verantwortung fur team verantvortlich danach kontrollieren,5378.0,55
3546,ipOnFWjvm7KViEim5aiF_RI,DE,theori x mcgregor stellen ex perish teufelskrei dar erklar satz warum,5376.0,11
3547,ZDbzNETHiq99TPDtCdIaX_RI,DE,formulier antwort zubird mehrere stichwort motiv satz herzberg zwei faktor theori konn motivationsfaktoren motiv leistung steigern geben hygienefaktoren hingegen langfristig nennenswert einfluss engag mitarbeit nutzen faktor verbessern,5381.0,27
3548,UrRCfXjiSV8GIeuIRo4s1_RI,DE,formulier antwort satzen aufgeben delegiert wurd river teilweis gar ausgefuhrt e ruckdeleg geben verschied grund erklar konn fuhrungsstil tragst sicherlich direkt indirekt nenn beispiel fur grund verantwortung fur ruckdeleg erklart,5377.0,30
3570,bk7y4TypsD9FnDbyC6HUJ_RI,DE,formulier antwort satz hilfreich konflikt meinung neutral beobacht einzuhol dritt person einsteinium roll betrauen warum,5419.0,15
3571,4bpvQu99nru7YfSkd9sGnm_RI,DE,michael e porter intensiv frage strategi zusammenhang unternehmen beschaftigen port kernaussag bestehen darin gewinn unternehmen fahrden wettbewerbsfahigkeit starken nenn funf beispiel massachusett institut of technolog fur wettbewerbsfahigkeit gewinn unternehmen michael beeintrachtigen,,31
3572,88sVR4fKxie7sti2j3VF0d_RI,DE,nenn zubird weniger satzen beispiel fur notsitu innovationsschub fuhren,,9
3575,PPLha6spfh6wMSR2Jf07w_RI,DE,begrussung fur verkaufsgesprach angemessen schreib gegenub begrussen wurdest mochten human be lernen person gesprach begrussen,,15
3576,9BRwWmyGeQV5XkV48QeFPX_RI,DE,widerspiegeln geschicht elch gasmask welt gut verkauf verkauf elch franz hohler kennen sprichwort elch gasmask verkaufen sagen norden jemand tuchtig mocht erzahl sprichwort kommen geben verkauf dafur beruhmt verkaufen konnen schon zahnarzt zahnburst verkaufen backer brot obstbauern kist apfel wirklich gut verkauf erst sagen freund elch gasmask verkaufst gehen verkauf weit norden wald kommen elch wohnt gut tag sagen erster elch treffen brauchen bestimmt gasmask wozu fragen elch luft gut heutzutag gasmask sagen verkauf tun leid sagen elch brauch warten sagen verkauf brauchen schon wenig spat beginnen mitten wald elch wohnt fabrik bauen wahnsinnig fragen freund nein sagen elch gasmask verkaufen fabrik fertig steigen giftig abgas schornstein elch bald verkauf kommen sagen brauch gasmask denken sagen verkauf verkaufen sofort qualitatswar sagen lustig elch sagen elch brauch gasmaske haben mehr elch kennen chin wag hoflichkeitsform haben gluck sagen verkauf tausend ubrig sagen elch machst fabrik gasmasken sagen verkauf,,147
3577,96PBOYU9GSs7xk00wuirob_RI,DE,schreib lair hideaway satz passiv prasen mull trennen,,8
3578,8Q78SI06vJ7akX5luvNsnZ_RI,DE,definieren begriff rechtsfahigkeit handlungsfahigkeit eigen wort konkret beispiel,,8
3579,GEMjfdX3kQafzDFBbQRZo_RI,DE,beschreiben eigen wort sachtext literarisch text,,6
3581,96Qjy0M6SUO6jXjl6KmaDm_RI,DE,schreib satz prateritum hideout fruher umarmen immer abschi,,8
3583,7sfrWR2LvXy7PPpSItCkse_RI,DE,notier adjektiv gegenteil verstehen beispiel dassi hoch tief hyrax kalt,,10
3584,4OdmNVpfEsi8MWNeHByw6I_RI,DE,notier adjektiv gegenteil verstehen beispiel atom number -- hoch tief oben,,11
3585,abmdZ0cSQ9K7O1iA6pBRby_RI,DE,notier aluminum adjektiv gegenteil verstehen beispiel dassi hoch tief uberlegen,,10
3586,4jEmL16lLHZaeaq5mIH9Dq_RI,DE,-- notier adjektiv gegenteil verstehen beispiel hoch tief ruhig,,9
3587,9hG9eBiBRyC7FK4HqYrnSX_RI,DE,notier adjektiv gegenteil verstehen beispiel elev hoch tief hyrax alt,,10
3588,58xu8jjlLOa6UoYmWqGl17_RI,DE,notier vulgar adjektiv gegenteil verstehen beispiel hoch tief gross,,9
3589,46AHi0v2FDwa1oBjojFe8r_RI,DE,notier adjektiv gegenteil verstehen atom number beispiel hoch tief kurz,,10
3590,96X2pfWKZ2J8DBqss2bIUy_RI,DE,notier hyrax adjektiv gegenteil verstehen beispiel hoch tief leicht wichen,,10
3591,2H3CxhUmlDkaLh2r0Jh1OS_RI,DE,notier adjektiv gegenteil verstehen beispiel hoch tief leicht aufgeben,,9
3595,9uIazdx7nU85Bv6zG7IHu5_RI,DE,geben verschied faktor kundschaft verkaufsgesprach eastward vertrauensbildend uberzeugend wirken sollen moglich massnahme auflisen vertrauensbildend konn,,15
3597,EkJ8bvMFGY8X5TNqk753z_RI,DE,schreib satz prateritum vergangenheit inward wohnen mehr mensch dorf,,9
3598,4TtC2ewePR575rT1lAROOU_RI,DE,schreib satz prateritum damal sagen wahrheit,,6
3599,45wBwYwCDXC8AnZtmr8Bt7_RI,DE,schreib compris satz prateritum wochenend verkaufen follow fahrrad freund,,9
3600,adFcnpiRtzR9UMt3rRzCHL_RI,DE,schreib lair hideaway satz prateritum gestern erledigen juliu hausarbeit,,9
3601,5TsFw39Sps6acB6RNAn4ao_RI,DE,schreib satz prateritum fruh reise lather mehr strap welt,,9
3602,3jEYp7pcqGPa6ULys8Lgyj_RI,DE,schreib satz prateritum letzter woch helfen nachbar bei umzug hideaway,,10
3603,1TFj7qKu9vi6XbR2UHgTwQ_RI,DE,schreib satz prateritum gestern kommen viel leuen d hideout versammlung,,10
3604,2Vnb9SExlFG66lue8ORR6A_RI,DE,schreib satz prateritum gestern fruh bringen alina kind lair schule sort,,11
3605,3XelZO7gKXu6ofskeqD6l8_RI,DE,schreib satz hideaway prateritum wochenend liegen feriengast americium strand,,9
3606,7HjEaeixPjS8hYwMMf0xPd_RI,DE,schreib satz zubird prateritum vergangenheit laufen mensch lair mehr fuß,,10
3607,3W2wa7bS86z5L1UcdV2KeX_RI,DE,schreib satz geld prateritum damal verdienen eltern mehr geld,,9
3608,9twSs6jZwh7axWFxfRbGRj_RI,DE,schreib satz prateritum einsteinium damal e geben geldschein,,8
3609,3jbGboOzBzn7hxmjdp9Igc_RI,DE,schreib satz prateritum fruh gehen hideout ofter sport,,8
3610,sR4kkx6WcTaKTxRNdPFT4_RI,DE,schreib satz prateritum damal dorothea lang tragen lang haar,,9
3611,21QurN0KA4d6bxcP2V7u0H_RI,DE,schreib satz coney prasen marisol mike projekt anfangen mike,,9
3612,2FoKQNJmWCi9LKDKe6aqnY_RI,DE,schreib satz lair prasen leyla parti parti absagen,,8
3613,Y9tBDnYEXl6byL5qPiRRg_RI,DE,schreib satz prasen hideout eltern lair jazzfestiv besuchen,,8
3614,5rghdSHlEaS8xfFw3tFrjs_RI,DE,auto schreib satz prasen passend reflexivpronome wunschen automobil neu auto,,10
3615,CfAiG4nf925S3Lf5WucS5_RI,DE,schreib satz prateritum fruher schlafen gut,,6
3616,5sqQeDAk1FO9BOQ15K01su_RI,DE,schreib hideaway satz prasen passend reflexivpronom kaufen neu smartphon,,9
3617,5GKw0ZNAK0B5L6PcOiLSAj_RI,DE,schreib satz prasen olga automobil auto bezahlen,,7
3618,5N6r3AYpKez5JODl9Cv3co_RI,DE,schreib satz prasen moritz witz erzahlen,,6
3619,2yNPDQ6P9VH5UpVHEZpQ8Q_RI,DE,schreib satz prateritum gestern cinema hideaway sehen neu film,,9
3620,aUR9yWteLgw99Ljk4ls7Kw_RI,DE,schreib satz konjunktiv hideaway john gern ausland arbeiten,,8
3621,tu5fosyYqI9PHD8pSrTkW_RI,DE,schreib satz lair konjunktiv klara gern schwisen,,7
3622,8Z8iarAXloN6iZZd7gV54s_RI,DE,schreib fatimah satz prasen fatima buch verkaufen district attorney,,9
3623,1xd91TnxekT64LT6hl7kex_RI,DE,schreib satz prasen ahm hideaway comput einschalten reckon,,8
3624,bl8m3uMUxH9iypiEls9pu_RI,DE,schreib ann satz konjunktiv ann gern groß lair,,8
3625,99ZVsXzhDhl6hYAewDvqrL_RI,DE,schreib hideaway massachusett institut of technolog satz prasen passend reflexivpronomen verletzen bei sport,,13
3626,2t6tgtBccEE6qUjTlMyJ7H_RI,DE,schreib satz prasen passend massachusett institut of technolog reflexivpronomen verabred neu restaur,,12
3627,45YcEtFs2gD7f7ZP418vp6_RI,DE,schreib satz lair prasen passend reflexivpronomen vorbereit lair prasent,,9
3628,54tYspkXDop6KAdVlig1lm_RI,DE,schreib satz prasen passend reflexivpronom conk waschen give out hand,,10
3629,3uiNLUXxlSC61IsFhvn9fZ_RI,DE,schreib satz prasen passend reflexivpronomen sorgen tochter,,7
3630,eajPqSw62xaH6HFIpjIyQ_RI,DE,hideaway schreib satz prasen maria film anschauen hideaway,,8
3631,23LcLUNRuto9BUAYDR3fxr_RI,DE,schreib satz passiv prasen musik lair erfolg d feiern,,9
3632,6IhKzMyUZLU5Qnjwx2T4Mz_RI,DE,schreib satz prasen yve hideout hau verlassen lair,,8
3633,3sH8dmY2iq87JDGd3qWP2U_RI,DE,schreib satz prasen hideout passend reflexivpronome entspann well center,,9
3634,7jJ5qoKKIK979puyurzmc_RI,DE,schreib hire satz prasen passend reflexivpronom lair verletzen hand,,9
3635,7k4ftdp9jyt8kJoj3eq7s1_RI,DE,schreib satz passiv prasen e mail pass mussen lair schreiben,,10
3636,ctBIql8eoUaEsxo541jWv_RI,DE,schreib satz passiv prasen lair gartner pflanzt baum,,8
3637,30QHDY1mf9497IFIKvVoLF_RI,DE,schreib satz prasen passend reflexivpronom beeilen,,6
3638,1DuVNVscdNN5DZArVikvGf_RI,DE,give out schreib satz passiv prasen schuler hausaufgeben lair,,9
3639,2Gw8DFcbEBd8i2D817f9Gb_RI,DE,schreib satz passiv prateritum human be hideaway machen ubungen,,9
3640,4tkfAKH56TD7seGaj1nTIs_RI,DE,schreib satz lair prasen carlo raum verlassen lair,,8
3641,5L6xZFecMK573KzVMjIKR1_RI,DE,schreib satz passiv prasen salatsoß perish,,6
3642,6OLg3r1w8V6aWMwRJ79F6S_RI,DE,schreib satz passiv prasen tisch decken,,6
3643,612mrybjp596DGA9jCEtym_RI,DE,lair schreib satz hideout passiv prasen mull trennen,,8
3644,43cPk8v8sIUaUHYRIai4q3_RI,DE,schreib satz hideaway hideout konjunktiv hau gehen mussen,,8
3645,9aYafkxdrqK6r56w4zhMWP_RI,DE,lair schreib satz prasen passend reflexivpronom entscheiden fur ausflug park hideaway,,11
3646,1B0bxiQnC0a9FzXzy9Ox6m_RI,DE,schreib satz passiv prateritum hort give way piec hortext,,9
3647,5g39V4mpoU9RAen79sObN_RI,DE,schreib lair satz passiv cash one chip perfekt schulerinn parti organisieren,,11
3648,3itPlOaPoca8hzbP22RUCL_RI,DE,schreib hideaway satz passiv prasen chefin give way erklart ziel,,10
3649,99XauKQQNwgaL9AWn0LrZx_RI,DE,schreib five hundr satz passiv perfekt hausmeisten paket dassi abholen,,10
3650,8h3VmV50q7V5RJqXYZ6bx7_RI,DE,schreib satz geld konjunktiv cut jame gern mehr geld,,9
3651,6MouX49lgqU9q52vMh6t5v_RI,DE,schreib satz passiv prasen hideaway mechanik reparieren auto,,8
3652,8JjWlLxxjZ68P9NobjfJKM_RI,DE,schreib hideaway satz passiv prasen wasch wasch lair,,8
3653,3mbjGmtadf7Y3hzjW859j_RI,DE,schreib satz passiv prasen dokument hideout mussen hideout kopieren,,9
3654,6RRG09yYWBo671GelHgyVN_RI,DE,schreib satz passiv prasen arzt operieren hyrax dassi knie,,9
3655,1gPCqB7pMgj8casdvs2Bb9_RI,DE,schreib satz konjunktiv bitt dassi fenster offn konne,,8
3656,24kEA7img2u6w0Ko5GxJVp_RI,DE,schreib hideaway satz konjunktiv gern tanzen,,6
3657,3FbnFEXddZIaEZ8l74tzvQ_RI,DE,schreib coni satz passiv perfekt nachbarin chapeau fleisch gebrat,,9
3658,2ConuBj4Jkq7Y4MLhjMgob_RI,DE,schreib hideaway satz konjunktiv hideaway geld leih konne,,8
3659,al5Jhc25P7L9je0gniVxJU_RI,DE,schreib go bad give out satz passiv perfekt studentin prufung schreiben,,11
3660,CSthVIrSb891NUV1bHQXm_RI,DE,schreib satz passiv prasen croak kartoffel pl schalen hideaway,,9
3661,alQWa6G0teL7ItZeEpz3j8_RI,DE,five hundr hideaway schreib satz passiv pras richter urteil sprechen,,10
3662,aTmcbUdljLB6gM6erDjwWR_RI,DE,formel zukunft schreib satz futur aktion stark kritik massachusett institut of technolog verursachen,,13
3663,7puAb47BbvF8vDUVI6tZZK_RI,DE,formel zukunft schreib satz futur deutschland nachst jahr klimakonferenz stattfind frg massachusett institut -- technolog,,15
3664,6zPw3sIXdu363ILgvfGR38_RI,DE,schreib lair hideaway satz konjunktiv leila fruher kommen sollen,,9
3665,6qDnRlvh0QMawxRYifZ9hx_RI,DE,schreib satz passiv prasen hideout papierkorb mussen leer five hundr,,10
3666,7oMBq1irarg7LwDQilP4TG_RI,DE,schreib satz passiv lair prasen assist anruf annehmen,,8
3667,aN6PQjdYOveaYCfUHvr9No_RI,DE,schreib satz konjunktiv mehr hideout fahren durfen,,7
3668,4tHvuNOsXLL9fhWu5KxRhU_RI,DE,schreib lair satz passiv prasen district attorney geschirr spulen,,9
3669,6DJNd6gib5T7HxxdQlX010_RI,DE,footbal tee schreib satz passiv prasen hideout kelln tee servieren,,10
3670,5iGeI9KI86t6A9iuTSEfha_RI,DE,schreib hideaway satz konjunktiv florian gern car neu auto,,9
3671,4mh23Uv9Dqt6BqlwZQ8Hud_RI,DE,schreib satz passiv hideout vergangenheit modalverben spieler hideaway ball werfen,,10
3672,9xYDjRxLEJ75BKQSzorgFq_RI,DE,schreib satz passiv vergangenheit modalverbe fan können sang lair sport fan begrußen,,12
3673,6lCNwGkDAmGabdk1AAozZJ_RI,DE,schreib hideout satz passiv prasen gartner tussl baum gießen,,9
3674,8dG1AnIZN327odmmYu9I4G_RI,DE,schreib satz passiv pras paket sollen bringen,,7
3675,2C6NAmjKGHT7F4tvUJ3sH2_RI,DE,schreib break down satz passiv prasen pall kunstlerin geig spielen,,10
3676,2dKrHn2ZQhy6SbrM8tfQM3_RI,DE,schreib hideout satz konjunktiv abend tanzen,,6
3677,7CRIdcwstfl8erJ1cFeTy3_RI,DE,schreib lair hideout satz passiv prasen famili macht reis,,9
3678,9ijW5CEpjOV5XhhU2ZbzqI_RI,DE,schreib satz passiv prasen lehrer mess hideaway aufgab erklaren,,9
3679,8GGt2Lq1pVU66aRCzGMrBf_RI,DE,schreib satz passiv hideout pras blum sollen gießen,,8
3680,7L2AwyrXBYS9DFKCU6OBAH_RI,DE,schreib hideout satz passiv prateritum hideaway schreiben text,,8
3681,RaKinItDizaQyi2dxbzLe_RI,DE,schreib militari satz passiv prateritum la gentleman zusammenfassung,,8
3682,3yjfQEOocm67PiLN1MphZX_RI,DE,schreib satz passiv vergangenheit modalverben go ministerin pass ausstellung eroffnen,,10
3683,1SDK2PPmNY471xpsOPsSYn_RI,DE,schreib satz passiv prasen becom flat schuler lesen give way bucher,,11
3684,1wvAh1nwbl06lJea2TLA8a_RI,DE,schreib satz passiv pras vertrag konn unterschreiben lair,,8
3685,95WB9tNN4TBaU7FmioxPIt_RI,DE,schreib satz passiv prasen go bad nudeln pl kochen,,9
3686,9RhlwDzcovz65vmQkAyMTc_RI,DE,schreib satz konjunktiv maria hideout gut hideaway lehrerin,,8
3687,a1VlgnTmVsn6rWwPoCQtTZ_RI,DE,schreib satz passiv serviceman prateritum lernen hideout vokabeln,,8
3688,7cSIwH132cb8jrotPQUHog_RI,DE,schreib satz cash one chip passiv perfekt go assistentin vertrag kopieren,,11
3689,M0tAnYHwkq9uld6qtsO9F_RI,DE,schreib satz passiv prasen ordn muss five hundr holen,,9
3690,47yUgteXPQ770aHgq4r8ka_RI,DE,schreib satz passiv prateritum militari personnel lair schreiben test,,9
3691,7JmsQaerRw67wnVMQENd9d_RI,DE,schreib satz lair konjunktiv maria gern blond,,7
3692,22fvPtatKPw5Nu5Znt1Zpu_RI,DE,schreib satz konjunktiv lair bitt helfen konn,,7
3693,4E9qNy56wHN9kNTi248xnp_RI,DE,pall schreib satz passiv hideaway perfekt kellnerin kuchen servieren,,9
3694,9o6iu1g5KOCackCg4jX9mW_RI,DE,schreib satz passiv prateritum hideout prasentiert hideaway thema,,8
3695,22fqs8sDPAH7lzZ39rYmmg_RI,DE,schreib satz passiv lair vergangenheit modalverben mitarbeit chef chef anrufen,,10
3696,7QVVvOioApb7FJRAO83lKs_RI,DE,schreib fail satz passiv choke vergangenheit modalverben studierend dürfen prufung wiederholen,,11
3697,7413YYMPwdOarBukkze9Af_RI,DE,district attorney schreib satz passiv prasen schnitzel dassi braten,,9
3698,7mzWurXN1ow9vdjhx3HIOR_RI,DE,formel zukunft schreib satz futur pall investit voraussichtlich hoch gewinn massachusett institut of technolog erzielen,,15
3699,94RqE3JvFC57Z7KkYF5NLJ_RI,DE,schreib satz hideout passiv prasen mann hideout verkaufen getrank,,9
3700,aEuHzEFsVXA79n1bzLTNrO_RI,DE,schreib hideout satz passiv prasen fenster hideaway putzen,,8
3701,6ahz0uDADNqapAn49uQqMW_RI,DE,schreib satz passiv vergangenheit hideaway coni modalverben team spiel verschieben,,10
3702,1V4ZknfdgD57RJMbXCKmln_RI,DE,schreib satz passiv squad hideaway prasen team auftrag ausfuhren,,9
3703,azj3Yp6PJfB6Q0Lb3E0YVi_RI,DE,schreib satz passiv prasen polizist fangen hideout deiben,,8
3704,9H6Mi5ReoPq5IpiazUjFhB_RI,DE,schreib satz lair passiv prasen frau kaufen hideout tasch,,9
3705,9kawS8xxcy99v0w5DjcxXX_RI,DE,formel zukunft schreib satz futur firma nachst jahr give up the ghost konferenz organisieren,,14
3706,9iuXQES4Jjk68D2JYAtUKM_RI,DE,schreib hideout lair satz passiv vergangenheit modalverben musik musst festiv absagen,,11
3707,GpJ3mDP8iAa7jPWXSsGSU_RI,DE,schreib satz human passiv prateritum wiederholen human regel,,8
3708,3yD0UeSLVPg6VAeejhgwD6_RI,DE,schreib satz passiv vergangenheit modalverben sachbearbeit antrag prufen,,8
3709,2gy0XlSA6x69oTAb2elwdE_RI,DE,schreib lair satz konjunktiv heuen abend hideaway helf konn,,9
3710,2RzjAq61TvL5IDUmsxoDa1_RI,DE,formel zukunft schreib satz futur regierung massachusett institut of technolog wohl neu gesetz go einfuhren,,15
3711,1AFzZO6J2xR6xKeQ9Kvn4z_RI,DE,schreib satz human passiv prateritum lernen deceas grammatik,,8
3712,5w2nvkMJGSm8CZ9Q2hybbW_RI,DE,schreib satz passiv perfekt kollegin lair e mail schreiben,,9
3713,7IHEffoSwNC7HjNz3SCXqv_RI,DE,massachusett institut of technolog formel zukunft schreib satz futur endur contest sonntag marathon berlin stattfinden,,15
3714,76YeNWW4Cq05DzyZBpJSWO_RI,DE,schreib hideaway satz passiv perfekt mann bad reinigen,,8
3715,5hgYXHjSTe39TMoBwTaz5u_RI,DE,choke schreib lair satz passiv vergangenheit modalverben regierung konnen demo verbieten,,11
3716,4gmRPGj14X49AIULYCfjGk_RI,DE,schreib satz prasen achtung paul the apostl nom gehor n deklin paul lernen nachbar,,14
3717,8jVw4JiMzl2a0HR9itGed0_RI,DE,hideaway schreib satz passiv prasen fahrer fahrt lair bu,,9
3718,9ue1T16hDSf9MZkgcze3U6_RI,DE,schreib satz passiv perfekt eltern hideaway wohnung renovieren,,8
3719,alnlGvJfHXI9aAU6JIyQMm_RI,DE,formel zukunft schreib satz futur politik konferenz fliegen,,8
3720,5faFbPB0e89ayJ39nUgQRF_RI,DE,schreib satz passiv hideout hideaway prasen arzt knie operieren,,9
3721,5vqLIZiScZ38bifZWNYrBr_RI,DE,schreib satz passiv prasen grafik sollen prasentiere choke give up the ghost,,12
3722,1Gg8AJS5Cx4aQxPHhp3a6O_RI,DE,schreib satz passiv perfekt mitbewohn five hundr kaffen kochen,,9
3723,1FsodRup9dP92HomUkGfJ4_RI,DE,massachusett institut of technolog formel zukunft schreib satz futur sicherlich bald vertrag unterschreiben bald head,,15
3724,8JiPXI7zovk9dzukB1KiMJ_RI,DE,schreib satz passiv prasen kaffen d durfen servieren,,8
3725,4UNJUjbc15F9dLhlyRjtU3_RI,DE,schreib satz choke passiv prateritum uben pall aussprechen,,8
3726,2ZRPHzFYwYr6PWRtnfLecO_RI,DE,schreib drop dead satz passiv hyrax vergangenheit modalverben hotelperson konnen gast empfangen,,12
3727,3Rp8LJUrrULa3qV1qC9Hq6_RI,DE,schreib satz passiv vergangenheit fli modalverbe studierend dürfen croak flyer verteilen,,11
3728,5WzCnPUUmm666y0K3UYsZG_RI,DE,schreib gnarl satz coni passiv vergangenheit modalverben mutter geschenk abholen,,10
3729,ZSfUmo5pa495W6gPVh0O7_RI,DE,schreib satz passiv perfekt mama mama lid kuchen gebacken,,9
3730,aVg1z76FmIU7dlOqqIlG75_RI,DE,lair schreib satz prasen achtung nom gehor hideout n deklin schwest hase,,12
3731,aFqqGDudJc7a3JX56AEuro_RI,DE,schreib satz prasen achtung nomen d gehor n deklin fragen arzt,,11
3732,5s9PVXQYaYB6rsC6aYLPaL_RI,DE,schreib satz prasen achtung nom gehor n deklin freundin heiraten hideaway italien,,12
3733,aVeQrEm0SUL6WJpmV0fMd4_RI,DE,schreib satz prasen achtung nom gehor n deklin sehen vater lair,,11
3734,u75MbRwzSzaDm5Bv1yc4l_RI,DE,schreib satz prasen achtung nom gehor n deklin kunstlerin diari keeper sprechen hideaway journalist,,14
3735,6HlF6hfoKwr5SsRbEWGPfm_RI,DE,schreib fail satz passiv vergangenheit modalverbe tourist hideaway musst urlaub abbrechen,,11
3736,95BLuWqEALCaoAzP1MJURq_RI,DE,formel zukunft schreib satz futur massachusett institut of technolog nachst jahr olympisch spiel wahrscheinlich wien pop off stattfinden,,18
3737,8wOewBrBP0h9xAkSJUtgrc_RI,DE,formel zukunft schreib satz futur chefin massachusett institut of technolog entscheidung voraussichtlich termin nennen,,14
3738,1WgYvGCoWEB7jrRRdOKks1_RI,DE,schreib satz break down prasen achtung nom gehor n deklin kassiererin helfen hideaway kund,,14
3739,2fiVB4Yo5kH6elBzn8naNU_RI,DE,schreib satz lair prasen five hundr achtung nom gehor n deklin lehrer erklaren schul problem,,15
3740,5TFIQi2OQWhaXVMHYJqPqu_RI,DE,schreib satz prasen achtung nom gehor n deklin herr dame kussen hideaway herr,,13
3741,9hQBIOKzBpI6DhQcm2u3T4_RI,DE,lie indirekt frage schreib direkt frage weißt lie pass away viel bundesland deutschland,,13
3742,1jo4cYlMWjta6zzqp9tKuQ_RI,DE,schreib satz prasen achtung nom gehor n deklin helfen tourist tourist,,11
3743,P1xK4xzinVa7unrP06H3p_RI,DE,massachusett institut of technolog schreib satz massachusett institut of technolog infinitiv kasimir beschließen wechseln arbeit,,15
3744,5NaY3Xqlfn90lUYK0efdL_RI,DE,infinitiv schreib satz denk bei infinitiv zubird massachusett institut of technolog komma versuch mehr sport,,15
3745,3DKpkWvDhNf8wtRgvE8emP_RI,DE,infinitiv schreib d satz denk bei infinitiv komma gehen spazieren uni massachusett institut of technolog,,15
3746,6GcXLmEPYkeagltnt4gQzO_RI,DE,conk out lie indirekt frage schreib germani direkt frage weißen hauptstadt deutschland heißen,,13
3747,MmaNqZp4yR9huUzuQHNeR_RI,DE,schreib satz infinitiv e due east schon trinken kaff freund konne,,11
3748,1mZRu1mSG5I9MAISIrLQrS_RI,DE,lie indirekt frage schreib prevar direkt frage kannst sagen deutschland frg bundeskanzlerin bundeskanzl geben,,14
3749,8D2r2pCiR4L81xLN1GDA1f_RI,DE,coni schreib coney zwei satzen hauptsatz relativsatz chefin kommen uhr,,10
3750,5zsEtvmSg6b8S96Y3KLWHw_RI,DE,infinitiv massachusett institut -- technolog massachusett institut of technolog schreib satz denk bei infinitiv komma mocht sushi bestellen wochenend,,19
3751,940WdC6zUqk7BdquOU601b_RI,DE,lie indirekt frage schreib direkt pall frage weißt lieblingsessen deutschen,,10
3752,9uQDRG0m5Jj60rZZLPH5u5_RI,DE,schreib zwei satze choke hauptsatz relativsatz arbeiten go frau verkaufen bucher,,11
3753,5md0paeTHXk7fIr2wMQhp9_RI,DE,massachusett institut of technolog schreib zubird satz infinitiv wichtig kommen punktlich,,11
3754,6GsaEzMTd9m9YmsanVhaFP_RI,DE,lie indirekt frage schreib direkt frage sagst give up the ghost bitt break kleinst bundesland heißen,,16
3755,82KPNyFUfCb6XxjOciwgzV_RI,DE,schreib zwei satzen hauptsatz relativsatz treff massachusett institut of technolog david kenn massachusett institut -- technolog lang,,17
3756,3pwML9OfC6B6y2WpPNGO2P_RI,DE,lie deceas indirekt frage perish schreib direkt frage hast ahnung bayern großt bundesland,,13
3757,57XsKNfAf86atCl1i9ons6_RI,DE,schreib satz infinitiv ben planen ausbildung anfangen sommer massachusett institut of technolog zubird,,13
3758,3FfeL0kT90t77CqbxAK525_RI,DE,frg lie indirekt frage schreib direkt germani frage ahnung langst fluss deutschland heißen,,13
