taskId,language,description,topic_id,word_count
2387,7mZ3txR9OHZ6DyrNlvwJEo_RS,deu,lie materi begrund person eindeutig kaufempfehlung schwierig materi ratsel auto passen wem auto -- benzinmotor auto b dieselmotor auto c elektromotor auto d hybrid km innerort km innerort km innerort km innerort km außerort km außerort km außerort auto km außerort leben land fahr taglich mehrer kilomet arbeit katrin berger fur auto moglichst wenig bezahlen clemen maier fahr kurz strecken gelegentlich besuch entfernt wohnenden enkelkind manfr zink mocht schadstoff auto ausstoßen lisa huth,,73
2388,9P26xAYayNU5TKdz69oxLu_RS,deu,vervollstandig folgend satz losen roll zugkraft halb groß last bewegen schwer lasten kannst mithilf seil rolle beweg seil laufen dabei uber roll folgend grafik siehst mensch fruh schwer lasten verschied art oberer stockwerk haus transportierten heuen last mithilf roll seile hochgehoben bewegen fest roll last seilend befestigen seil lauft uber roll balken befestigt roll fest roll nennen arbeit ziehen seil unten dadurch last oben anheben notwendig zugkraft dabei genauso groß gewichtskraft last last m anheben arbeit m seil ziehen sagen kraftweg lastweg gleich groß fest roll andern richtung kraft last wichen gegenstand lose roll roll last angebracht seil laufen uber roll oben hau balken befestigen arbeit stehen balkon ziehen seil roll last oben balkon roll lose roll nennen zusammen last bewegen dabei zugkraft heben last anwenden halb groß gewichtskraft betragen gewichtskraft z b n betragen zugkraft n losen roll kraft sparen dafur kraftweg doppelt lang last z b m angehoben seil m weit beweg merk fest roll richtung kraft verandern zugkraft genau groß gewichtskraft losen roll zugkraft halb groß gewichtskraft last kraftweg dafur doppelt groß lastweg,,176
2389,HNevNarIE9hcDNfIqaJ9_RS,deu,erklar begriff zahnradgetrieb zahnradern konn kraft direkt ubertrag zwei mehr zahnrad miteinand mehrere entstehen zahnradgetrieb geschwindigkeiten bei zahnradgetrieb zwei zahnrad miteinand kombiniert zahnrad gleich groß drehen antreibend zahnrad genauso schnell angetriebend zahnrad antreibend zahnrad groß angetrieben zahnrad drehen antreibend zahnrad langsam antreibend zahnrad antreibend zahnrad klein angetrieben zahnrad drehen antreibend zahnrad schnell antreibend zahnrad antreibend antreibend antreeben kraft bei zahnradgetrieb antreibend zahnrad radiu r angetrieben rad radiu r wirken antreibenden zahnrad kraft f angetrieben zahnrad kraft f gelten fur kraft r f r f zahnradgetrieb kraft einsparen auto fahrradern zahnradgetrieb einsetzen schaltest fahrrad gangschaltung hoheren gang zahnrad gangschaltung kombinieren wenig kraft benotigst musst allerd fur gleich streck haufig treten merk zahnrad dienen direkt kraftubertragung zahnradgetrieb kombin kombinieren unterschiedlich groß zahnrader,,120
2390,1O6WcWbXDPK6MAWpHY8DkO_RS,deu,nenn werkzeug gerat der hebel geben wipp hebel fast spielplatz befinden wipp sitzen je end wipp konn miteinand schaukeln physikalisch betrachten wipp hebel hebel drehpunken griff stang drehbar lagern bezeichnen hebel wipp geben link recht drehpunken hebelarm wipp bezeichnen deshalb zweiseitigen hebel hebel kraftwandl wipp hast bestimmt schon beobachten klein madch groß jung anhebe funktionieren gewicht uben kind wipp kraft unten klein leicht madchen uben korpergewichen wenig kraft groß jung sitzen drehpunken deshalb madch groß jung anhebe hebel konn kraft verandern sagen deshalb hebel kraftwandl beispiel klein madch erkennst hebel kraft sparen je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen hart nuss knacken willst nuss zerdrucken reichen muskelkraft allein brauchst geeignet werkzeug gut eignen nussknack lang griff bei nussknack befinden drehpunken ganz end hebel geben kurz lang hebelarm bei nussknack lang hebelarm nutzt zudruck einseitig hebel befinden beide hebelarm seit kind drehpunken sprechen einseitigen hebel beispiel fur einseitigen hebel nussknack schubkarr anwendung hebeln viele werkzeugen kraftwandlung hebeln ausnutzen astsch schraubenschlussel beispiel fur werkzeug hebeln verlangerung griff kraftaufwand fur handwerk klein merk hebel bestehen drehpunken zwei hebelarmen geben einseitig zweiseitig hebel hebel kraft sparen je lang hebelarm desto klein kraftaufwand,,191
2391,2U6hRpolI4D7j1nzJMeWRZ_RS,deu,nenn bestandteil hebel wipp hebel fast spielplatz befinden wipp kind sitzen je end wipp konn miteinand schaukeln physikalisch betrachten wipp hebel hebel drehpunken griff stang drehbar lagern bezeichnen hebel wipp geben link recht drehpunken hebelarm wipp bezeichnen deshalb zweiseitigen hebel hebel kraftwandl wipp hast bestimmt schon beobachten klein madch groß jung anhebe funktionieren gewicht uben kind wipp kraft unten klein leicht madchen uben korpergewichen wenig kraft groß jung sitzen drehpunken deshalb madch groß jung anhebe hebel konn kraft verandern sagen deshalb hebel kraftwandl beispiel klein madch erkennst hebel kraft sparen je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen hart nuss knacken willst nuss zerdrucken reichen muskelkraft allein brauchst geeignet werkzeug gut eignen nussknack lang griff bei nussknack befinden drehpunken ganz end hebel geben kurz lang hebelarm bei nussknack lang hebelarm nutzt zudruck einseitig hebel befinden beide hebelarm seit drehpunkt sprechen einseitigen hebel beispiel fur einseitigen hebel nussknack schubkarr anwendung hebeln viele werkzeugen kraftwandlung hebeln ausnutzen astsch schraubenschlussel beispiel fur werkzeug hebeln verlangerung griff kraftaufwand fur handwerk klein merk hebel bestehen drehpunken zwei hebelarmen geben einseitig zweiseitig hebel hebel kraft sparen je lang hebelarm desto klein kraftaufwand,,188
2392,2ov2eE4EhpP9Pqq40AzeRR_RS,deu,astsch schubkarr nussknack schraubenschlussel beispiel fur hebel handeln jeweil einseitig zweiseitig hebel begrund entscheidung wipp hebel fast spielplatz befinden wipp kind sitzen je end wipp konn miteinand schaukeln physikalisch betrachten wipp hebel hebel drehpunken griff stang drehbar lagern bezeichnen hebel wipp geben link recht drehpunken hebelarm wipp bezeichnen deshalb zweiseitigen hebel hebel kraftwandl wipp hast bestimmt schon beobachten klein madch groß jung anhebe funktionieren gewicht uben kind wipp kraft unten klein madchen uben korpergewichen wenig kraft groß jung sitzen drehpunken deshalb madch groß jung anhebe hebel konn kraft verandern sagen deshalb hebel kraftwandl beispiel klein madch erkennst hebel kraft sparen je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen leicht hart nuss knacken willst nuss zerdrucken reichen muskelkraft allein brauchst geeignet werkzeug gut eignen nussknack lang griff bei nussknack befinden drehpunken ganz end hebel geben kurz lang hebelarm bei nussknack lang hebelarm nutzt zudruck einseitig hebel befinden beide hebelarm seit drehpunkt sprechen einseitigen hebel beispiel fur einseitigen hebel nussknack schubkarr anwendung hebeln viele werkzeugen kraftwandlung hebeln ausnutzen astsch schraubenschlussel beispiel fur werkzeug hebeln verlangerung griff kraftaufwand fur handwerk klein merk hebel bestehen drehpunken zwei hebelarmen geben einseitig zweiseitig hebel hebel kraft sparen je lang hebelarm desto klein kraftaufwand,,199
2393,1aVkMEsOura5CfmFZ8Kjie_RS,deu,beurteil bei nachdenk arbeit physikalisch sinn handeln mechanisch arbeit klassenarbeit schreibst hausaufgaben erledigst rasen mahst bezeichnest tatigkeit arbeit alltag verbind wort arbeit viel verschieden tatigkeiten gegensatz alltag sprechen physik arbeit bestimmen bedingung erfullt korper kraft ausgeubt korper dadurch richtung kraft bewegt sagen physik mechanisch arbeit verrichten foto siehst viel mensch flugzeug ziehen flugzeug bewegen mann kraft ausuben flugzeug bewegen richtung kraft beid bedingung fur mechanisch arbeit erfullt verrichtest mechanisch arbeit kist wasserflaschen haltst warum flasche halten musst kraft oben aufwend flasche bewegen oben flasche bewegen kraft richtung kraft deshalb mechanisch arbeit verrichten berechnung arbeit fur berechnung mechanisch arbeit benotigst kraft kannst mechanisch arbeit berechnen kraft f zuruckgelegen s multiplizierst arbeit formelzeich w arbeit kraft w f -- einheit arbeit einheit kraft newton einheit weg meter einheit arbeit daher produkt beide einheit newtonmen nm statt einheit newtonmen einheit joul j verwenden wurd englisch physik jame prescott joul benennen newtonmen joul nm j hubarbeit grafik heben jung zeitungsbundel kofferraum kraft aufwend zeitung hochzuheben hubkraft f h nennen hubkraft genauso groß gewichtskraft zeitungsbundel berechnung hubarbeit groß hubarbeit w h hangen hubkraft zuruckgelegen hoch ab hubarbeit hubkraft hoch w h f h -- merk korper kraft ausgeuben richtung kraft bewegen mechanisch arbeit verrichten formelzeich arbeit w berechnung arbeit arbeit kraft w f -- einheit arbeit newtonmen nm joul j nm j,,217
2394,3axDq2qf1DP9lm8zUggmJi_RS,deu,fußgang benotigen fur km lang h min auto legen km zwei stunde zuruck ice brauchen fur km lang berechn vergleich geschwindigkeit berechnung geschwindigkeit geschwindigkeit v quotient zuruckgelegen s dafur benotigt zeit t formel lauten v -- t formel geschwindigkeiten bewegt korper z b auto berechn beispiel geben -- m t -- suchen v losung v -- t v m s v m es berechnung geschwindigkeit geschwindigkeit v quotient zuruckgelegen s dafur benotigt zeit t formel lauten v -- t formel geschwindigkeiten bewegt korper z b auto berechnen rechendreieck rechendreieck gut hilfsmittel physik unterricht rechenaufgaben richtig losen min losen aufgeben musst allerd genau uberlegen physikalisch groß suchen beispielsweis zeit t suchen musst t finger zuhalter siehst sofort rechnen musst t s v dagegen es ausgerechnet liefern rechendreieck folgend formel -- v t beispielrechnung beispiel kannst lernen geschwindigkeit lauferin berechnen kannst m lauf benotigen vera sekund berechn vera geschwindigkeit m lauf geben -- m t -- suchen v losung v -- t v m s v m es lauft vera geschwindigkeit m s,,171
2395,4J0HcjSEU1695n2bOsGeY_RS,deu,vervollstandig folgend satz gleichformigen bewegung doppelt zeit zuruckgelegen momentangeschwindigkeit fur fahrgast ice saust landschaft fenster vorbei informationstafel zeigen fahrgasen geschwindigkeit zug moment geschwindigkeit momentangeschwindigkeit nennen ice ice schnell zug fur lang strecken durchschnittsgeschwindigkeit ice immer hochstgeschwindigkeitn uber km h fahren bahnhof kurven baustellen dürfen ice sicherheitsgrund gering geschwindigkeit durchfahr fur bewegung unterschiedlich geschwindigkeit kannst durchschnittlich geschwindigkeit berechnen dafur musst zuruckgelegen streck insgesamt benotigen zeit dividieren bezeichnen geschwindigkeit durchschnittsgeschwindigkeit mess modelleisenbahn gerade streck fahren modelleisenbahn gleichbleibend geschwindigkeit gleichbleibend zeitabschnitten insgesamt zuruckgelegter messen zeit tabel zeit sekund meter doppelt fach fach usw zeit legen eisenbahn doppelt fach fach usw zuruck sagen hierzu zeit verhalten gesamt gleichformigen bewegung proport zueinand zeit diagramm bewegung modelleisenbahn kannst zeichnerisch darstellen wert tabel zeit diagramm ubertragen x ach zeit y ach eingetrag verbindest eingetragen messpunken erhaltst ansteigend gerad zeit tabel zeit sekund meter x achs x achs waagrecht ach koordinat system y achs y ach senkrecht ach koordinatensystem zeit geschwindigkeit diagramm berechnest fur wertepaar tabel jeweilig geschwindigkeit erhaltst wert m es zeit sekund meter zusammenhang zeit geschwindigkeit ebenfal diagramm darstellen zeit geschwindigkeit diagramm x ach zeit eingetrag y ach geschwindigkeit eingetrag merk gleichformigen bewegung zeit proport zueinand doppelt fach fach usw zeit doppelt fach fach usw zurucklegen,,200
2396,6ghlODJJioo7S5Te8eWLpI_RS,deu,ice geschwindigkeit anzeigen zug moment nenn fachbegriff fur geschwindigkeit momentangeschwindigkeit fur fahrgast ice saust landschaft fenster vorbei informationstafel zeigen fahrgasen geschwindigkeit zug moment geschwindigkeit momentangeschwindigkeit nennen ice ice schnell zug fur lang strecken durchschnittsgeschwindigkeit ice immer hochstgeschwindigkeitn uber km h fahren bahnhof kurven baustellen dürfen ice sicherheitsgrund gering geschwindigkeit durchfahr fur bewegung unterschiedlich geschwindigkeit kannst durchschnittlich geschwindigkeit berechnen dafur musst gesamt zurucklegen streck insgesamt benotigen zeit dividieren bezeichnen geschwindigkeit durchschnittsgeschwindigkeit mess modelleisenbahn gerade streck fahren modelleisenbahn gleichbleibend geschwindigkeit gleichbleibend zeitabschnitten insgesamt zuruckgelegter messen zeit tabel zeit sekund meter doppelt fach fach usw zeit legen eisenbahn doppelt fach fach usw zuruck sagen zeit verhalten gleichformigen bewegung proport zueinand zeit diagramm bewegung modelleisenbahn kannst zeichnerisch darstellen wert tabel zeit diagramm ubertragen x ach zeit y ach eingetrag verbindest eingetragen messpunken erhaltst ansteigend gerad zeit tabel zeit sekund meter x achs x achs waagrecht ach koordinat system y achs y ach senkrecht ach koordinatensystem zeit geschwindigkeit diagramm berechnest fur wertepaar tabel jeweilig geschwindigkeit erhaltst wert m es zeit sekund meter zusammenhang zeit geschwindigkeit ebenfal diagramm darstellen zeit geschwindigkeit diagramm x ach zeit eintragen hierzu y ach geschwindigkeit eingetrag merk gleichformigen bewegung zeit proport zueinand doppelt fach fach usw zeit doppelt fach fach usw zurucklegen,,201
2397,271IJw3ZGtB8wCpwJ951NZ_RS,deu,erklar unterschi momentangeschwindigkeit durchschnittsgeschwindigkeit momentangeschwindigkeit fur fahrgast ice saust landschaft fenster vorbei informationstafel zeigen fahrgasen geschwindigkeit zug moment geschwindigkeit momentangeschwindigkeit nennen ice ice schnell zug fur lang strecken durchschnittsgeschwindigkeit ice immer hochstgeschwindigkeitn uber km h fahren bahnhof kurven baustellen dürfen ice sicherheitsgrund gering geschwindigkeit durchfahr fur bewegung unterschiedlich geschwindigkeit kannst durchschnittlich geschwindigkeit berechnen dafur musst gesamt zurucklegen streck insgesamt benotigen zeit dividieren bezeichnen geschwindigkeit durchschnittsgeschwindigkeit mess modelleisenbahn gerade streck fahren modelleisenbahn gleichbleibend geschwindigkeit gleichbleibend zeitabschnitten insgesamt zuruckgelegter messen zeit tabel zeit sekund meter doppelt fach fach usw zeit legen eisenbahn doppelt fach fach usw zuruck sagen hierzu zeit verhalten gleichformigen bewegung proport zueinand zeit diagramm bewegung modelleisenbahn kannst zeichnerisch darstellen wert tabel zeit diagramm ubertragen x ach zeit y ach eingetrag verbindest eingetragen messpunken erhaltst ansteigend gerad zeit tabel zeit sekund meter x achs x achs waagrecht ach koordinat system y achs y achs achs koordinatensystem zeit geschwindigkeit diagramm berechnest fur wertepaar tabel jeweilig geschwindigkeit erhaltst wert m es zeit sekund meter zusammenhang zeit geschwindigkeit ebenfal diagramm darstellen zeit geschwindigkeit diagramm x ach zeit eingetrag y ach geschwindigkeit eingetrag merk senkrecht gleichformigen bewegung zeit proport zueinand doppelt fach fach usw zeit doppelt fach fach usw zurucklegen,,196
2398,48NghmTL58Y84TBAMVw5eD_RS,deu,erklar woran beschleunigen bewegung erkennen bei start formel rennen laut ampel ausgehen drucken fahrer gaspedal rennwag immer schnell geschwindigkeit nehmen sagen fahrzeug beschleunigen genau beschleunigung beschleunigung geben geschwindigkeit bestimmt zeit zunehmen beschleunigung geschwindigkeitszunehmen zeit beschleunigung formelzeichen -- beschleunigung formel beschleunigt bewegung andert geschwindigkeit formel fahrer sehen tachomet fahrzeug solang fahrzeug beschleunigen nehmen geschwindigkeit immer z b km h pro sekund wert gelten fur formel rennwag auto straßenverkehr klein tachomet tachomet messgerat zeigen geschwindigkeit fahrzeug km h zehn sekunde autotest finden haufig aussagen sekunde verkurzen sprechweis folgend bedeuten auto beschleunigen stillstand km h herau erreichen zeit sekund geschwindigkeit km h einheit beschleunigung beispielen oben fur geschwindigkeit einheit km h verwenden geschickt geschwindigkeit einheit m -- angeben fur formel rennwagen gelten wert beschleunigung betragen m es pro sekund m s -- m es schreiben formelzeichen schreiben a m es gleichmaßig beschleunigen beispielen gehen davon beschleunigung a immer gleich bleiben nennen gleichmaßig beschleunigen bewegung realitat geben manchmal abweichung konn vernachlassig vernachlassig vernachlassig beacht zeit geschwindigkeit diagramm eriona mocht experi herausfind beschleunigung neu auto beschleunigen auto wahrend freund dariu notwendig messwert tabel festhalt eriona dariu erkennen auto pro sekund m es schnell tabel stehend messwert t v diagramm zeit geschwindigkeit diagramm ubertragen entstehen ansteigend gerad tabel fur messweren t -- v m -- merk beschleunigung a geschwindigkeitszunehmen pro zeit einheit beschleunigung m s beschleunigt bewegung nehmen geschwindigkeit,,223
2399,96ZF7y4gJbJaW7Ij6MJXS2_RS,deu,beschreib elektrisch stromstark verstehen schulerstromstark steffen kristin stark schulerstrom bestimmen end amperemet paus schulgebaud stromen messstel wahl eingang schule kristin zahlen schulerinn schuler gebaud betrete steffen missen zeit stellen fest person s gebaud betrete darau schulerstromstark berechnen muss anzahl eintretenden person dafur benotigen zeit teilen schulerstromstark betragen fall drei schuler pro sekund betreten durchschnittlich drei jugendlich schulgebaud sekund schulerstrom schulerstrom viel schulerinnen schul richtung laufen elektrisch stromstark kannst stark elektrisch strom messen musst anzahl elektron messen bestimmt zeit bestimmen stell kabel vorbeifließen elektrisch stromstark einheit amper -- angegeben benennen franzosischen physik andr mari amper klein stromstarken milliamper ma angegeben dabei gelten a ma stromstark amper a fließen pro sekund etwa trillion elektron messstel vorbei formelzeich fur stromstark wurd i festlegen messstel messstel ort messung stromstarkemessgerat messgerat bestimmung elektrisch stromstark heißen amperemet amperemet immer reih stromkrei schalten samen strom messgerat hindurchfließen merk elektrisch stromstark geben viel elektron bestimmt zeit messpunken vorbeifließen formelzeich i einheit amper a a ma amperemet stromstark messen reih schalten,,162
2400,335T0HdqhcE8Zex5LKdvSF_RS,deu,gib formelzeich einheit stromstark schulerstromstark steffen kristin schulerstrom bestimmen end paus schulgebaud stromen messstel wahl eingang stark schule kristin zahlen schulerinn schuler gebaud betrete steffen missen zeit stellen fest person s gebaud betrete darau schulerstromstark berechnen muss anzahl eintretenden person dafur benotigen zeit teilen schulerstromstark betragen fall drei schuler pro sekund betreten durchschnittlich drei jugendlich schulgebaud sekund schulerstrom schulerstrom viel schulerinnen schul richtung laufen elektrisch stromstark kannst stark elektrisch strom messen musst anzahl elektron messen bestimmt zeit bestimmen stell kabel vorbeifließen elektrisch stromstark einheit amper -- angegeben benennen franzosischen physik andr mari amper klein stromstarken milliamper ma angegeben dabei gelten a ma stromstark amper a fließen pro sekund etwa trillion elektron messstel vorbei formelzeich fur stromstark wurd i festlegen messstel messstel ort messung stromstarkemessgerat messgerat bestimmung elektrisch stromstark heißen amperemet amperemet immer reih stromkrei schalten samen strom messgerat hindurchfließen merk elektrisch stromstark geben viel elektron bestimmt zeit messpunken vorbeifließen formelzeich i einheit amper a a ma amperemet stromstark messen amperemet reih schalten,,162
2401,9NFiXOJ1J1Y5Im5epoYmzm_RS,deu,gib folgend stromstarken ma a a a a ma ma ma schulerstromstark steffen kristin stark schulerstrom bestimmen end paus schulgebaud stromen messstel wahl eingang schule kristin zahlen schulerinn schuler gebaud betrete steffen missen zeit stellen fest person s gebaud betrete darau schulerstromstark berechnen muss anzahl eintretenden person dafur benotigen zeit teilen schulerstromstark betragen fall drei schuler pro sekund betreten durchschnittlich drei jugendlich schulgebaud sekund schulerstrom schulerstrom viel schulerinnen schul richtung laufen elektrisch stromstark kannst stark elektrisch strom messen musst anzahl elektron mess zeit bestimmen stell kabel vorbeifließen elektrisch stromstark einheit amper -- angegeben benennen franzosischen physik andr mari amper klein stromstarken milliamper ma angegeben dabei gelten a ma stromstark amper a fließen pro sekund etwa trillion elektron messstel vorbei formelzeich fur stromstark wurd i festlegen messstel messstel ort messung stromstarkemessgerat messgerat bestimmung elektrisch stromstark heißen amperemet amperemet immer reih stromkrei schalten samen strom messgerat hindurchfließen merk elektrisch stromstark geben viel elektron bestimmt zeit messpunken vorbeifließen formelzeich i einheit amper a a ma amperemet stromstark messen amperemet bestimmt reih schalten,,169
2402,5qqeLrk3QHP9jYoc6E6XoO_RS,deu,erlaut begriff elektrisch widerstand widerstand strom metal drahen geben frei elektronen ungeordnet draht bewegen ober teil grafik drahen spannungsquel anschließen frei elektron drahen pluspol treiben unter teil elektron stoßen dabei immer atomen drahen zusammen dadurch elektron bewegung eingeschranken je mehr zusammenstoß stattfinden desto gering elektronenstrom zusammenstoß beginnen atom heftig schwingen außen machen erwarmung draht bemerkbar metal drahen elektrisch bauteil schrank elektrisch strom eigenschaft elektrisch widerstand nennen spannung widerstand stark strom stromkrei hangen spannung elektrisch widerstand bauteil ab spannung treiben elektron elektrisch strom jedoch widerstand bauteil eingeschrankt gleich spannung gelten je groß widerstand bauteil desto klein elektrisch stromstark berechnung widerstand widerstand elektrisch bauteil kannst berechnen dividierst spannung stromstark elektrisch widerstand spannung stromstark r u i elektrisch widerstand formelzeich r einheit ohm wurd physik georg simon ohm benannt einheit ohm griechisch buchstabe ω omega abgekurzt groß widerstand kω kiloohm mω megaohm angeben grafik ohm volt amp m ω k ω k ω ω dividier dividieren groß groß teil beispiel berechnung elektrisch widerstand beispiel kannst sehen elektrisch widerstand berechnen geben u v i ma a suchen r rechnung r u i r v a r v a r ω spannung v lampch widerstand ω merk leiter elektrisch gerat schranke elektrisch strom eigenschaft elektrisch widerstand bezeichnen groß widerstand formel berechnen r u i formelzeich r einheit ohm ω,,214
2403,471scVDfU7j67XOEhdJ9Oi_RS,deu,wiederum km h es berechnen angab prospekt pkw wirkend kraft m pkw kg korper tragen geschwindigkeit erst kraft lassen korper schnell langsam bewegungsrichtung ubt antriebskorp kraft gleiter luftkissenbahn verleihen konstant beschleunigung alternativ experi kraft beschleunigung beschleunigung t v diagramm ermitteln statt zugkraft bewegen mass variieren ergeben ahnlich t v diagramm der beschleunigung bestimmen versuch zeigen konstant mass beschleunigung proport antriebskraft gelten -- f konstant kraft beschleunigung umgekehrt proport mass gelten -- m insgesamt gelten konstant mass konstant kraft a f m mathematisch ergeben darau k konstant -- k f m uberprufung messung liefern z b fur f n m kg beschleunigung a m -- k betrag kraft f gleich produkt mass beschleunigt korper beschleunigung f m -- bzw f m a gesetz heißen grundgleichung mechanik beziehung beruhen gesetzlich definit krafteinheit newton n kg m es uber beschleunigung korper definieren krafteinheit n wert bisher dehnung normfed erzeugen kraft n fallend korper wirken grundgleichung mechanik kraft f m g fallbeschleunigung g m es kraft gewichtskraft f g ortsfaktor g wert n kg krafteinheit wurd festlegen einheit ortsfaktor fallbeschleunigung ubereinstimmen n kg kg m kg s m -- grundgleichung mechanik kraft f korper beschleunigung a erteilen gleich produkt mass korper m beschleunigung f m a,,202
2404,6VdIbDnKYqZ7JtKAryqShB_RS,deu,jupitermond kallisto umrunden planet tag stunde kreisbahn radiu r v m berechnen zentripetalbeschleunigung hammerwerferin drehen eigen ach bringen wurfgerat hoch geschwindigkeit lassen lo fliegen hammer geradlinig aufgrund tragheit korper bewegungszustand kraft wirken geradlinig rollend stahlkugel verandern daher richtung magnet nahe bringt gemaß f m -- kraft beschleunigung sten gleich richtung kraft bewegt korper wirken lassen drei fall unterscheiden f v andern betrag geschwindigkeit f v andern richtung geschwindigkeit v f v bilden winkel kraft f lassen komponente parallel senkrecht v zerlegen parallel komponent f bewirken betragsanderung senkrecht komponent f richtungsanderung geschwindigkeit rotierenden hamm kreisbahn halten hammerwerferin kraft sportgerat ausuben punkt bahn mittelpunkt beschleunigen kraft ebenfal kreismittelpunkt richten zentripetalkraft f z bezeichnen grundgleichung mechanik geben zusammenhang zentripetalkraft f z zentripetalbeschleunigung a z demnach f z m a z m ω r m v r v ω r messung bestatig zusammenhang untersuchung kreisbewegung zeigen f z m konstant r ω f z r konstant ω m f z ω konstant r m formel fur f z ergeben divis m fur zentripetalbeschleunigung -- z ω r v r kreisbewegung entstehen mittelpunkt richten zentripetalkraft erteilen korper zentripetalbeschleunigung senkrecht bahngeschwindigkeit betrag zentripetalkraft hangen radiu kreisbahn bahn bzw winkelgeschwindigkeit kreisbewegung ab,,195
2405,3wG99vuIIkY6BuEiO9M3Wo_RS,deu,fur zentripetalbeschleunigung -- gelten zwei gleichung a z v r sowi -- z ω r erster beziehung folgen antiproportionalitat bahnradiu zweiter folgen proportionalitat klar scheinbar widerspruch hammerwerferin drehen eigen ach bringen wurfgerat hoch geschwindigkeit lassen lo fliegen hammer geradlinig aufgrund tragheit korper bewegungszustand kraft wirken geradlinig rollend stahlkugel verandern daher richtung magnet nahe bringt gemaß f m -- kraft beschleunigung sten gleich richtung kraft bewegt korper wirken lassen drei fall unterscheiden f v andern betrag geschwindigkeit v f v andern richtung geschwindigkeit v f v bilden winkel kraft f lassen komponente parallel senkrecht v zerlegen parallel komponent f bewirken betragsanderung senkrecht komponent f richtungsanderung geschwindigkeit rotierenden hamm kreisbahn halten hammerwerferin kraft sportgerat ausuben punkt bahn mittelpunkt beschleunigen kraft ebenfal kreismittelpunkt richten zentripetalkraft f z bezeichnen grundgleichung mechanik geben zusammenhang zentripetalkraft f z zentripetalbeschleunigung a z demnach f z m a z m ω r m v r v ω r messung bestatig zusammenhang untersuchung kreisbewegung zeigen f z m konstant r ω f z r konstant ω m f z ω konstant r m formel fur f z ergeben divis m fur zentripetalbeschleunigung -- z ω r v r kreisbewegung entstehen mittelpunkt richten zentripetalkraft erteilen korper zentripetalbeschleunigung senkrecht bahngeschwindigkeit betrag zentripetalkraft hangen radiu kreisbahn bahn bzw winkelgeschwindigkeit kreisbewegung ab,,209
2406,78T4Ip5F271aSLkqoqeKi3_RS,deu,erlautern vorteil fahren sonn ausgehen sonn durchschnittlich stern außeren drittel durchschnittlich galaxi wichtigst energiequel fur erd leben moglich ware sonn zentrum sonnensystem aquatorradiu betragen km mass kg rund gesamtmass sonnensyst aufbau sonn inn aufbau sonn zeigen mehrer schichen -- kern fusionszon wasserstoff helium verschmilzen strahlungszon konvektionszon danach folgen photosphar sichtbar oberflach sonn bilden photosphar schließen mehrer schicht sonnenatmosphar chromosphar km dick schichen temperatur k sonnenfinsterni sichtbar korona erstrecken uber mehrer million km dicht niedrig hochenergetisch teilch ergeben allerd temperatur mehrere million kelvin dadurch treten hochionisiert ionen rontgenstrahlung erzeugen sonnenwind strom schnell proton elektron korona entstehen sonnenwind verantwortlich fur krummung kometenschweif immer sonn richten fur polarlicht erdatmosphar b stark sonnenwind konn ausbreitung elektromagnetisch well erd sogar stromversorgung stor magnetfeld sonn innerhalb sonn heiß ionisieren ga stromt entstehen sonn magnetfeld magnetfeldlinien konne bundeln vereinige bogenformig oberflach austret stelle entstehen dunkl sonnenflecken temperatur rund k niedrig sonnenoberflachen -- feldbog kurzschließen kommen koronal massenauswurf sogenannter flare erd ahnlich stark auswirkung sonnenwind fuhr sonn bilden zentrum sonnensystem erd erreichen unterschiedlich strahlung teilchenstrom sonn z b sichtbar licht sonnenwind,,173
2407,vEhPAb752Va2DJp4wX3HR_RS,deu,beschreiben aufbau sonn vergleich information text bildern sonn durchschnittlich stern außeren drittel durchschnittlich galaxi wichtigst energiequel fur erd leben moglich ware sonn zentrum sonnensystem aquatorradiu betragen km mass kg rund gesamtmass sonnensyst aufbau sonn inn aufbau sonn zeigen mehrer schichen -- kern uber wasserstoff helium verschmilzen strahlungszon konvektionszon danach folgen photosphar sichtbar oberflach sonn bilden photosphar schließen mehrer schicht sonnenatmosphar chromosphar km dick schichen temperatur k sonnenfinsterni sichtbar korona erstrecken fusionszon mehrer million km dicht niedrig hochenergetisch teilch ergeben allerd temperatur mehrere million kelvin dadurch treten hochionisiert ionen rontgenstrahlung erzeugen sonnenwind strom schnell proton elektron korona entstehen sonnenwind verantwortlich fur krummung kometenschweif immer sonn richten fur polarlicht erdatmosphar b stark sonnenwind konn ausbreitung elektromagnetisch well erd sogar stromversorgung stor magnetfeld sonn innerhalb sonn heiß ionisieren ga stromt entstehen sonn magnetfeld magnetfeldlinien konne bundeln vereinige bogenformig oberflach austret stelle entstehen dunkl sonnenflecken temperatur rund k niedrig sonnenoberflachen -- feldbog kurzschließen kommen koronal massenauswurf sogenannter flare erd ahnlich stark auswirkung sonnenwind fuhr sonn bilden zentrum sonnensystem erd erreichen unterschiedlich strahlung teilchenstrom sonn z b sichtbar licht sonnenwind,,175
