index,taskId,language,description,context,topic_id,word_count
259,1411,8gMM2RMhYDq7fGOLvf43Qf,EN,schreib du horst auf englisch,,,5
260,1412,aGs8timT8jB77tim2PSXfi,EN,ubersetzen sie den satz wir all beten fur japan,,,9
261,1413,3v4yM9Ls5rH9cV7qFLr3OW,EN,schreib du horst auf englisch,,,5
262,1414,6hZWVvDdlsw8IRkKNcLf7W,EN,ubersetzen sie den satz ich bleib morgen zu haus,,,9
263,1416,4mBFymZpomf9VGsE7A37VX,EN,ubersetzen sie den satz ich kann nicht all denken,,,9
264,1417,xgLGuVI9ke88RDCSGYqri,EN,schreib du horst auf englisch,,,5
265,1418,7GQAFt6TAcHaTpOMPoN511,EN,ubersetzen sie den satz sein eltern erwarten zu viel von ihm,,,11
266,1419,2Pp6X7DHo2w7GTXy5deqIj,EN,schreib du horst auf englisch,,,5
267,1420,2qVe1xOLm7r7u20NFxyIig,EN,ubersetzen sie den satz nicht all vogel konnen fliegen,,,9
268,1421,36VyTcSJqNwaNV3GowI3KY,EN,schreib du horst auf englisch,,,5
269,1422,6Dtyx35vs7L8Rhv0QRWeqw,EN,ubersetzen sie den satz die christen glauben jesu christu,,,9
270,1423,8kTAnxIcDaw70lG8CmjxlJ,EN,schreib du horst auf englisch,,,5
271,1424,6bTyn069lmn7Wk4GuqrIXr,EN,ubersetzen sie den satz die karotten kosten drei dollar,,,9
272,1425,3ia9DbCueeG7sJ2R5PH8GA,EN,schreib du horst auf englisch,,,5
273,1426,8LRv23QYIil6uRa6NnjHDI,EN,ubersetzen sie den satz fisch leben i m meer,,,9
274,1428,aGCau04yq9vaI295VcWVWy,EN,ubersetzen sie den satz die regel gilt nur fur ausland,,,10
275,1429,auVRwPrkr4r7hFv6VJWL3i,EN,schreib du horst auf englisch,,,5
276,1431,5kXqjCoQ8Cf6N6w8Sz6H2c,EN,schreib du horst auf englisch,,,5
277,1432,9Pgg0EH9cqJ91Gz3x1OpSp,EN,ubersetzen sie den satz die jugendlichen sprechen fast kein russisch mehr,,,11
278,1433,3vZkbLAnQyE7xmvm7flAaL,EN,schreib du horst auf englisch,,,5
279,1434,2N0TX5Davwu64oQBpueJLi,EN,ubersetzen sie den satz ich muss kein brill mehr tragen,,,10
280,1435,5OaLH2akFXm7BfHnNyE5Dh,EN,schreib du horst auf englisch,,,5
281,1436,1Rap5L1Fksq8PngQ349sEn,EN,ubersetzen sie den satz ich verdien doppelt viel wie du,,,10
282,1437,3frlfiu2omu9MDbWflCF7u,EN,schreib du horst auf englisch,,,5
283,1438,aqeEnb0njSqahJfm6okTXL,EN,ubersetzen sie den satz ich kann verstehen warum sie tom nicht mogen,,,12
284,1439,4C2lLdteqFlaR6AlQrVavF,EN,schreib du horst auf englisch,,,5
285,1440,9zLvNMpU03F9jO6pQcQrwC,EN,ubersetzen sie den satz bluman wachsen warman landern,,,8
286,1441,a9JGrf1UsJq5xmTt7KSWJW,EN,schreib du horst auf englisch,,,5
287,1442,3I8zTxp4joS9OJAdYGNAWm,EN,ubersetzen sie den satz sie wollen bei der metro arbeiten,,,10
288,1443,2UydCH4H06a2By3OAF9uZ,EN,schreib du horst auf englisch,,,5
289,1444,16xcc0TbvVB9omhygR1xCj,EN,ubersetzen sie den satz kann ich mit kart zahlen,,,9
290,1445,35ZDBxjESUe6G2cNVXYRmt,EN,schreib du horst auf englisch,,,5
291,1446,aY8cxgbXpXy7WoQdHMstpj,EN,ubersetzen sie den satz ich hatt nicht zum abendessen,,,9
292,1447,5mrUmSZ1oMv6mwy55PijC3,EN,schreib du horst auf englisch,,,5
293,1448,5Zxs9pMMC7a7Y8WXNzpmrl,EN,ubersetzen sie den satz ich kein abendessen,,,7
294,1449,5tZjmhEUhf5814zD2yF0Qv,EN,schreib du horst auf englisch,,,5
295,1450,41ByccZilFQ5YkiANrER8q,EN,ubersetzen sie den satz tom macht gerad abendessen,,,8
296,1451,9SdUCxmLVa08aoZl7GYxab,EN,schreib du horst auf englisch,,,5
297,1453,2MFDue9qIWG7VryMKoM6Sy,EN,ubersetzen sie den satz ich kann keinen alkohol trinken,,,9
298,1454,9aou4DbXhgR9EIapsw3UH2,EN,schreib du horst auf englisch,,,5
299,1455,7b6EMME5VxiaCEFifjPcs1,EN,schreib du horst auf englisch,,,5
300,1456,ucOBtxkZU87ZJOpioLOMD,EN,ubersetzen sie den satz sie war dem alkohol nicht abgeneigt,,,10
301,1457,a27DhsJobHN7B2Weokm9OF,EN,schreib du horst auf englisch,,,5
302,1458,7bpj0A6OQX08cG63HKRukv,EN,ubersetzen sie den satz ich ess gerad einen apfel,,,9
303,1460,7hVkkQbu91q9vZtnreIHxB,EN,ubersetzen sie den satz unter dem schreibtisch liegt ein apfel,,,10
304,1461,63uygWbwGTL6DN0sDKyPPl,EN,schreib du horst auf englisch,,,5
305,1462,9L2DPQihowm6jTMzjBi8PG,EN,ubersetzen sie den satz wie schmeckt der apfel,,,8
306,1463,6J0dM4IDurz8VMOHbXtZwl,EN,schreib du horst auf englisch,,,5
307,1464,5yuZLytnry1a4sB8y2Aw1q,EN,ubersetzen sie den satz ich ess ein banan,,,8
308,1465,2J9ppfq58SL6GBlx4NlsC2,EN,schreib du horst auf englisch,,,5
309,1466,1DzH233jIxu73FV9oh5Plo,EN,ubersetzen sie den satz tom isst ein banan,,,8
310,1469,aujtOP7Uy4c7rptw5R9kjM,EN,schreib du horst auf englisch,,,5
311,1470,576yT4CMT9x9BAqqjHLAq7,EN,ubersetzen sie den satz tom pflanzt einen baum,,,8
312,1471,8MZSZthHxvj9xDZF8uDo0q,EN,schreib du horst auf englisch,,,5
313,1472,5b67U1YWuyj8LnILOyK7MI,EN,ubersetzen sie den satz tom pfluckt einen apfel vom baum,,,10
314,1473,40GBNa5KiTs7guxsazeQqP,EN,schreib du horst auf englisch,,,5
315,1474,6QwPzeZOCVV7PUThUnuWub,EN,ubersetzen sie den satz sie mag bi lieber al wein,,,10
316,1475,3BryO9JGr7dab6wjrRzPoU,EN,schreib du horst auf englisch,,,5
317,1476,60GW9j7TQHZ6CJK2xDmBmL,EN,ubersetzen sie den satz franzosisch brot schmeckt gut,,,8
318,1477,39ptbblkEGX75GKgEo1QgM,EN,schreib du horst auf englisch,,,5
319,1478,FHSOGiJQOq8VbBNfCmetN,EN,ubersetzen sie den satz ich muss noch brot kaufen,,,9
320,1480,3qjQXviUSlo9MQel0h0Zhx,EN,ubersetzen sie den satz wer hat da brot gegessen,,,9
321,1481,6XnDcg23g2F5MDL24seRwW,EN,schreib du horst auf englisch,,,5
322,1482,6wc73J555iU6PIBnO6BLRy,EN,ubersetzen sie den satz sie macht diat um abzunehman,,,9
323,1483,490Kfcp7jndaqgEl8GtJOR,EN,schreib du horst auf englisch,,,5
324,1484,1O8yCNmy16xnBE4BWT66,EN,ubersetzen sie den satz sie mussen ein diat halten,,,9
325,1485,2xlWYpCQJIi69NhIgTCIqN,EN,schreib du horst auf englisch,,,5
326,1486,5XvF8lxKprK7aGFvYvFmBP,EN,ubersetzen sie den satz wer ist auf diat,,,8
327,1487,1uHV2ppc1H3a2jSMLa3R07,EN,schreib du horst auf englisch,,,5
328,1488,41UcyHdLXH1aN3O9nWvAom,EN,ubersetzen sie den satz wir sind gerad auf diat,,,9
329,1489,1xIoApFdfqI6cKWQu8Ej08,EN,schreib du horst auf englisch,,,5
330,1490,2SmU2SslVD89pUWjETbJyg,EN,ubersetzen sie den satz er isst ein ei,,,8
331,1491,azILttSEneA9tNHFl5x8Uq,EN,schreib du horst auf englisch,,,5
332,1492,3khI7qFdxni8Pdsc2aZoSJ,EN,ubersetzen sie den satz ich ess jeden tag zum fruhstuck ein gekocht ei,,,13
333,1493,3ASN93VBjEJ8eV8FchwuIs,EN,schreib du horst auf englisch,,,5
334,1494,41jdal63ST36LQ5ylStDZy,EN,ubersetzen sie den satz tom kocht ein ei,,,8
335,1495,9CnIoJmoQm48s3eLzhsCiJ,EN,schreib du horst auf englisch,,,5
336,1496,aP1ajNPEucl90GxMnthhJC,EN,ubersetzen sie den satz war zuerst da da huhn oder da ei,,,12
337,1497,1QY6CkGWchB5vK4C8ldfEB,EN,schreib du horst auf englisch,,,5
338,1498,9a9NKzaSYyf9TVHso09nri,EN,ubersetzen sie den satz ich kein fleisch,,,7
339,1500,EK4KKTkrd2aBIfWyNZi1Y,EN,ubersetzen sie den satz tom isst kein fleisch,,,8
340,1501,axf1bKHmgsK654AolAtC1u,EN,schreib du horst auf englisch,,,5
341,1502,4dff78bzt8R60FxdO5Y6Nh,EN,ubersetzen sie den satz tom isst kein rote fleisch,,,9
342,1503,a1VYRrh6XNT7Lv7hw2pXSQ,EN,schreib du horst auf englisch,,,5
343,1504,42yfv1ipMPO9oDfqnGs5gK,EN,ubersetzen sie den satz tom mag sowohl fleisch al auch fisch,,,11
344,1506,7LMRzk2AIQb6ZR4NGNrZrB,EN,ubersetzen sie den satz hast du zum fruhstuck gegessen,,,9
345,1507,4uB4p9WfU2uasodupEw911,EN,schreib du horst auf englisch,,,5
346,1508,5wYovvDQuhZ9vFb4XoThlg,EN,ubersetzen sie den satz warum essen sie kein gemus,,,9
347,1509,8PiCJbkImIU5AnaE83WtoX,EN,schreib du horst auf englisch,,,5
348,1510,41AgfBmfEeC685D4yspT0m,EN,ubersetzen sie den satz ich trink gern kaffe ohn zucker,,,10
349,1511,5otocHjLUt89C4hui9XegN,EN,schreib du horst auf englisch,,,5
350,1512,6HQoASZy6b7dsHrvQFsDr,EN,ubersetzen sie den satz mein lieb biet doch den gasten kaffe,,,11
351,1513,lsvSc3C9fs80qQTuE4lSl,EN,schreib du horst auf englisch,,,5
352,1514,7gIDvWH588l7B38aBJlYnd,EN,ubersetzen sie den satz trinkst du einen kaffe,,,8
353,1515,aIKfeUQZ4o9ahqdXxYvpB6,EN,schreib du horst auf englisch,,,5
354,1516,aFXIk2YdxOp9FOZIPShiQ5,EN,ubersetzen sie den satz sie ist kein guter koch,,,9
355,1517,3ZZgURLFeNJ6rDozMRMx64,EN,schreib du horst auf englisch,,,5
356,1518,97mJJZCTHy59NwNc25aUAq,EN,ubersetzen sie den satz ich habe kochen gelernt,,,8
357,1519,vyGccffQ1l6T7byfiuJUX,EN,schreib du horst auf englisch,,,5
358,1522,67d6GGvf5qDad2jIxlHazL,EN,ubersetzen sie den satz sein tochter kann nicht kochen,,,9
359,1523,8mfzFS7Fyoc7cVBTmXh2mw,EN,schreib du horst auf englisch,,,5
360,1524,6kEkIX5CHwtaH7hylPWMs6,EN,ubersetzen sie den satz tom kann nicht kochen,,,8
361,1525,4rhRjbIvmmA7z8kW0HrINo,EN,schreib du horst auf englisch,,,5
362,1526,15lJTTd7ChCah9fCEQs7Sk,EN,ubersetzen sie den satz tom lehrt mich kochen,,,8
363,1527,5xTDdFYpkASa2z2SK5WrfK,EN,schreib du horst auf englisch,,,5
364,1528,9FDg6wxMjmc8PvFBSDy9R9,EN,ubersetzen sie den satz zwiebeln kochen schneller al kartoffeln,,,9
365,1529,7CLG11re88haYXDZMTBEdz,EN,schreib du horst auf englisch,,,5
366,1530,1KRjV62IvV69ORMG1QwKXJ,EN,ubersetzen sie den satz tom legt den loffel weg und nahm ein gabel,,,13
367,1531,6bW3VPh6me0ahQNLC8jHCs,EN,schreib du horst auf englisch,,,5
368,1532,4fQPwTu6gcy8EYkU3UnTd3,EN,ubersetzen sie den satz er kauft viel mehl und ol,,,10
369,1533,8etB4ZErzA7E22cSVnRH9,EN,schreib du horst auf englisch,,,5
370,1535,jHWSTOVmHO7h3ufQNL6E3,EN,schreib du horst auf englisch,,,5
371,1537,J4RGLz3ARU8riA09XGn6b,EN,schreib du horst auf englisch,,,5
372,1538,4niyzvsJYS1aWXXNQKhEXR,EN,ubersetzen sie den satz ich muss die arbeit bi vier uhr abgeschlossen haben,,,13
373,1540,3Fe4q9U76A56oJZi5zqnHP,EN,ubersetzen sie den satz ich setz mein arbeit fort,,,9
374,1541,52fFWzWVMfYah7elUdyQyn,EN,schreib du horst auf englisch,,,5
375,1542,1k7nmPYraCw79cUhaks5V3,EN,ubersetzen sie den satz tom fahrt mit dem auto zur arbeit,,,11
376,1543,aukVKseucld9Q7aYmFbRJz,EN,schreib du horst auf englisch,,,5
377,1544,7tLStIOvbJw7YOU0ZFxDV3,EN,ubersetzen sie den satz unser arbeit hort nie auf,,,9
378,1545,5FDQ2Tvo3oq613AaeV9Qoi,EN,schreib du horst auf englisch,,,5
379,1546,89tZQWSK5ij5PQ5eRGLDZn,EN,ubersetzen sie den satz arbeiten sie mit tom zusammen,,,9
380,1547,2aklbCVDAzy7Pc0MTU4btS,EN,schreib du horst auf englisch,,,5
381,1548,mV4QADocTt9f3Yg8nGkkT,EN,ubersetzen sie den satz ein mensch muss arbeiten,,,8
382,1549,7xI7TVabRhk7fPM0VvqkIy,EN,schreib du horst auf englisch,,,5
383,1550,1InasFAGZAVaPpFoR3WU6f,EN,ubersetzen sie den satz er nicht einer fabrik arbeiten,,,9
384,1551,2rokvPyeNqm9lGplchr0ns,EN,schreib du horst auf englisch,,,5
385,1552,4atw6Z3rODd96OZ0emzhds,EN,ubersetzen sie den satz ich gab vor zu arbeiten,,,9
386,1553,a0lWi3fv26l86ruT62DrKo,EN,schreib du horst auf englisch,,,5
387,1554,9Eo96xKGbKb8b8q3uQroYL,EN,ubersetzen sie den satz ich war arbeiten,,,7
388,1555,89t415dvXIR9VoPvmxpfuZ,EN,schreib du horst auf englisch,,,5
389,1556,8ENWTrHFVin6BsnWiNx1Uy,EN,ubersetzen sie den satz will ist der arzt,,,8
390,1557,6FADgat8zlj7sf0LXShynl,EN,schreib du horst auf englisch,,,5
391,1558,1U3PcacMcyR6yz8iQUhEKX,EN,ubersetzen sie den satz ich konnt die aufgab leicht losen,,,10
392,1559,YWzHek8cjq9y1nEAUyVIu,EN,schreib du horst auf englisch,,,5
393,1560,1ZeDiqkNkYA8cJ70FVlH7G,EN,ubersetzen sie den satz ich bin zur bank gegangen,,,9
394,1561,4vI2ZlFuGSF94BhW6EaFob,EN,schreib du horst auf englisch,,,5
395,1562,2wKTIhP5qRf9SLmmcggFe4,EN,ubersetzen sie den satz sie arbeitet einer bank,,,8
396,1563,2eg0vqMrmxT6E1fYevATJ5,EN,schreib du horst auf englisch,,,5
397,1564,3NzjJ1Ureq68iBW2VbQTIA,EN,ubersetzen sie den satz wir bauen rei,,,7
398,1565,29bJPJXGpkP7uacsKdHWhJ,EN,schreib du horst auf englisch,,,5
399,1566,KHyQDuF2fn5VUppQfejlR,EN,ubersetzen sie den satz wir werden ein mauer bauen,,,9
400,1567,6FdUmuzT2Vt8BleAU48whA,EN,schreib du horst auf englisch,,,5
401,1568,6zdKh9B1HQX7usSq95bwBL,EN,ubersetzen sie den satz sind sie von beruf,,,8
402,1569,8yyPBaHaArU7o1v442a3AP,EN,schreib du horst auf englisch,,,5
403,1570,631RzraO4JS8OkU4w0LI2z,EN,ubersetzen sie den satz mein mutter arbeitet einem großen buro,,,10
404,1571,15xqvqostzM7lsRgLmQ9h6,EN,schreib du horst auf englisch,,,5
405,1572,ZvAcym7xaN98kSaEHIJo8,EN,ubersetzen sie den satz sie arbeitet al sekretarin einem buro,,,10
406,1573,4ZeQOwIaymH6wxorEiGRg4,EN,schreib du horst auf englisch,,,5
407,1574,9GeG42FG4zA9ZBvEFCgOXt,EN,ubersetzen sie den satz macht sie denn jetzt seinem buro,,,10
408,1576,1RfHgflxIm07xPAlYCzZp8,EN,ubersetzen sie den satz tom weiß nicht wie man einen comput bedient,,,12
409,1577,7xCf8zdL45c9fipgKbtBDA,EN,schreib du horst auf englisch,,,5
410,1578,4LPmO49Lg2y6BDpqBTzXiC,EN,ubersetzen sie den satz die erfahrung ist ein gute lehrmeisterin,,,10
411,1579,6qTayVH1NbkaIlWvdya1yW,EN,schreib du horst auf englisch,,,5
412,1580,qhhGMybR3Q88W49h49GcH,EN,ubersetzen sie den satz erfahrung ist der good lehrer,,,9
413,1581,aGIpH414qGX6h1NVUVLS99,EN,schreib du horst auf englisch,,,5
414,1582,7VTCPEeBUKD6bYzU2It4PD,EN,ubersetzen sie den satz ich habe mehr erfahrung al tom,,,10
415,1583,6erNypDLgQa8hPjSVMPSlJ,EN,schreib du horst auf englisch,,,5
416,1585,5s46b8aC5Hg7MOJRdopOpQ,EN,schreib du horst auf englisch,,,5
417,1586,2K2JIfi0HCz8qOlwHxq3UL,EN,ubersetzen sie den satz dein erfolg ist die frucht deiner harten arbeit,,,12
418,1587,7Gzm18BJMmO75MZFPHUlFE,EN,schreib du horst auf englisch,,,5
419,1588,66xM6rGM7TF7nQiGx93RXp,EN,ubersetzen sie den satz sie beneidet mich um meinen erfolg,,,10
420,1589,9Q6B5alJXpiagLKyUgeXwY,EN,schreib du horst auf englisch,,,5
421,1590,557e3FGh2pD5RMGRSOGRpJ,EN,ubersetzen sie den satz sein gehalt ist doppelt hoch wie vor sieben jahren,,,13
422,1591,7gmmr007ZSEaLGGuf1IdBo,EN,schreib du horst auf englisch,,,5
423,1592,4saJwiBNU6q9yn6dgd9y9I,EN,ubersetzen sie den satz er beschwert sich standig uber seinen niedrigen lohn,,,12
424,1593,3Z1BwNBE2zN90epISYUhz5,EN,schreib du horst auf englisch,,,5
425,1594,3XbMKf1WFVlaM9KdJ5ZmaK,EN,ubersetzen sie den satz georg ist der kapitan unser mannschaft,,,10
426,1595,yiGCKiEL2N8GwzXrKgHoz,EN,schreib du horst auf englisch,,,5
427,1597,48NGfdcWPlz6WT2PLSEbF4,EN,schreib du horst auf englisch,,,5
428,1598,NJNzzKHkwv91C9PnozWo1,EN,ubersetzen sie den satz tom hat schon ein arbeit gefunden,,,10
429,1599,5D82phxLTyoa7RpAb9fdLB,EN,schreib du horst auf englisch,,,5
430,1600,2Ksz1zmcCJV7p2Bs8RJubu,EN,ubersetzen sie den satz sie hat die stell abgelehnt,,,9
431,1601,8HwxxHzGwtx64r32OdfJox,EN,schreib du horst auf englisch,,,5
432,1602,469AxYb44PCaauPuBKkyn5,EN,ubersetzen sie den satz er ist ein sehr geschickt zahnarzt,,,10
433,1603,20Wv9gHaeOp80kmHjNogs6,EN,schreib du horst auf englisch,,,5
434,1604,6yj31QbCnTU8SFcjGRgQ8r,EN,ubersetzen sie den satz tom ge zum zahnarzt,,,8
435,1605,9rIFpw6Cdd3971matmOsgt,EN,schreib du horst auf englisch,,,5
436,1606,4YIuymajtCq6JlVQc2olk4,EN,ubersetzen sie den satz ich mag kein wissenschaft,,,8
437,1608,Ugmxg7qAyy8PpAfIk744g,EN,ubersetzen sie den satz ich mag sowohl wissenschaft al auch mathematik,,,11
438,1609,7hlxHdGudIT6hvZlwNEkib,EN,schreib du horst auf englisch,,,5
439,1610,7xu2y0fyMWX6CYGZf5DFKm,EN,ubersetzen sie den satz wissenschaft basiert auf außerst sorgfaltig beobachtung,,,10
440,1612,6SMJx5LzkdRaa8beRO2I8P,EN,ubersetzen sie den satz wissenschaft beruht auf beobachtung,,,8
441,1613,1hKkNsR3MPtaIgK1Vjva6x,EN,schreib du horst auf englisch,,,5
442,1614,9SlNZSiBMJJ6ifKBMAuSnY,EN,ubersetzen sie den satz die zeiten andern sich,,,8
443,1615,1rsd2tbs20zajDk4SF6Yuu,EN,schreib du horst auf englisch,,,5
444,1617,2h0pS65Zjgl90pdyxy2gpS,EN,schreib du horst auf englisch,,,5
445,1618,8YFRER8UV216rVYUfRr2xL,EN,ubersetzen sie den satz vielleicht andern sich die preis,,,9
446,1619,4ljtqMywkzY7jjC6Bwd9DX,EN,schreib du horst auf englisch,,,5
447,1620,7q3VmXbCBJr7C4oDxUwiJs,EN,ubersetzen sie den satz dieser satz kann i m grund all bedeuten,,,12
448,1621,5nXQDhVIOr26RvlRMk01zb,EN,schreib du horst auf englisch,,,5
449,1623,9MrboymGEBTa2NAJnFtEly,EN,schreib du horst auf englisch,,,5
450,1624,3527HW425iH8iLtp7Hoass,EN,ubersetzen sie den satz ich habe vor i m hotel zu bleiben,,,12
451,1625,6bWQYuhO2Dy8cS9wa0C33w,EN,schreib du horst auf englisch,,,5
452,1626,4CdXcgYIYUi7DdtdcXErIN,EN,ubersetzen sie den satz ihr braucht nicht zu bleiben,,,9
453,1628,9yqkw8iiYgh9rVQQXTDN3u,EN,ubersetzen sie den satz wie lang wirst du bleiben,,,9
454,1629,1txZOMAhoqI5VjWzGY3EwI,EN,schreib du horst auf englisch,,,5
455,1630,aA6rgd7xtUX7UgKLBiuiYF,EN,ubersetzen sie den satz sie denken zu viel nach,,,9
456,1631,4IPm5DVbndx7VaQg0tZodv,EN,schreib du horst auf englisch,,,5
457,1632,am13yjDnMyZ9MCm1WQTIH3,EN,ubersetzen sie den satz erwarten sie von un,,,8
458,1633,8r0rAVasQzM8QvWscf6ZJM,EN,schreib du horst auf englisch,,,5
459,1634,cjdMzThbAs7N2hCtGYLNE,EN,ubersetzen sie den satz schwalben fliegen himmel,,,7
460,1635,NTd8vnUk0VavHuZVM07XP,EN,schreib du horst auf englisch,,,5
461,1636,770YSwmalyU9nHyBpxuj7I,EN,ubersetzen sie den satz schwein konnen nicht fliegen,,,8
462,1639,9Z94XtS16Rr9avPs2n5OMb,EN,schreib du horst auf englisch,,,5
463,1640,8HiWtPKNzEdaPAbazWPJDC,EN,ubersetzen sie den satz glauben sie gott,,,7
464,1641,2PegBtPXQ9U5vkiIgGiyof,EN,schreib du horst auf englisch,,,5
465,1642,7huAUlUOoli7CcXLjRnAWH,EN,ubersetzen sie den satz glauben sie wunder,,,7
466,1644,7WQnVtdcxM29M5g9AZ6ZPW,EN,ubersetzen sie den satz sie glauben gott,,,7
467,1645,29wN6u6UNCE8fU7ozKYVZN,EN,schreib du horst auf englisch,,,5
468,1646,4NQv5ftBsUg7lMtWtLxh6o,EN,ubersetzen sie den satz ja wie viel kosten sie,,,9
469,1647,2khw35lKWbv9BuQpqDZVuB,EN,schreib du horst auf englisch,,,5
470,1648,1uFekPKy4VsajAqYjLCI3y,EN,ubersetzen sie den satz kein wesen kann ohn luft leben,,,10
471,1649,2KZSSpb4uGH9w9LbTJiUYd,EN,schreib du horst auf englisch,,,5
472,1650,4IFW4D7lkTZ6LuegMTYWE8,EN,ubersetzen sie den satz leben danemark pinguin,,,7
473,1651,9qXYav5cgzw9KgPruvAlX2,EN,schreib du horst auf englisch,,,5
474,1652,3QcacrJxlTl6CWMqDItLSI,EN,ubersetzen sie den satz katzchen regieren die welt,,,8
475,1653,9Hao1kKnzsc9FpbECdTH1Q,EN,schreib du horst auf englisch,,,5
476,1654,aLs8ZVFtW708Ujj36IMDaZ,EN,ubersetzen sie den satz ich konnt nicht sprechen,,,8
477,1655,5dykdJ0qry1aM9Jzj6vJf1,EN,schreib du horst auf englisch,,,5
478,1657,1vWIrL5FL9A7euj54Hn9on,EN,schreib du horst auf englisch,,,5
479,1658,2Bi2oK1Qj7f9J4jAY9c6L1,EN,ubersetzen sie den satz viel menschen sprechen nur ein sprach,,,10
480,1660,7SWpdhViwDf9W5nu4a5bfl,EN,ubersetzen sie den satz katzen tragen kein halsband,,,8
481,1661,7kXeZlZGvcT5xXWiDIXYNm,EN,schreib du horst auf englisch,,,5
482,1662,aoUUQaQ8S9da5uUWLwRX1S,EN,ubersetzen sie den satz tom braucht kein brill mehr zu tragen,,,11
483,1663,aUu7LFzt9ES6aopjDa8bQc,EN,schreib du horst auf englisch,,,5
484,1664,7TPHu9elNpL8yPKAajtmj2,EN,ubersetzen sie den satz ich verdien hundert euro tag,,,9
485,1665,aOz7cmIMjvJaiLDcUAO15i,EN,schreib du horst auf englisch,,,5
486,1666,oEnJFwVIJk95vQuUJUYHW,EN,ubersetzen sie den satz frauen verdienen wenig al manner,,,9
487,1668,6gZTRjjKDNR8FGExRASuda,EN,ubersetzen sie den satz geld verdienen ist sein religion,,,9
488,1669,8dNsGca4tLW8qlRQOCQwbJ,EN,schreib du horst auf englisch,,,5
489,1670,8jNVPpAHU6v5AaDVBlrnVi,EN,ubersetzen sie den satz sie wird da verstehen,,,8
490,1671,4iWPszcaVm76QgWdLFd2v1,EN,schreib du horst auf englisch,,,5
491,1672,U6TQc0vuyq6FWHMXJqdfW,EN,ubersetzen sie den satz wir konnten einand verstehen,,,8
492,1673,2WcOWcyKPOV6hBaVz1TlHX,EN,schreib du horst auf englisch,,,5
493,1674,aBjl8FoRlIMa1Xyx9Jyj03,EN,ubersetzen sie den satz wir verstehen uberhaupt kein englisch,,,9
494,1675,4EiQOjxgyfN9ZDVIpaVKcs,EN,schreib du horst auf englisch,,,5
495,1676,5Cw8PLUpiFJ5LOVYkUqlaf,EN,ubersetzen sie den satz die bluman wachsen warman landern,,,9
496,1677,42FTGgv3AZO5E3ESVyUeRD,EN,schreib du horst auf englisch,,,5
497,1678,9ZjiNghOyiV97NsvhEMd5A,EN,ubersetzen sie den satz sie wollen englisch lernen,,,8
498,1679,5B33T5IWToW8XcoQ9HGKx2,EN,schreib du horst auf englisch,,,5
499,1680,6IUS4oNLBvA5yUHGwhUvWy,EN,ubersetzen sie den satz sie zahlen per scheck,,,8
500,1681,3zbxDUoJVuh8Rptc9NhUqT,EN,battl waterloo,,,2
501,1682,4vji1aRS0588Bd9QAgwuow,EN,task flirt bot,,,3
502,1684,aAk14uhGibt7xiZ78wFhtZ,EN,task detect bullshit,,,3
503,1685,9ZrKp7cJzKOa3wdTsWJJSZ,EN,task detect help difficult,,,4
504,1686,1aguJBiSWv89V7fICXsnQD,EN,task detect finish earli,,,4
505,1688,4gt0xrzcJPu7q6gwyOAbOA,EN,task detect theori,,,3
506,1691,aPugswFNhph7cT4RrMxTLX,EN,ubersetzen sie den satz er hat ein abendessen bestellt,,,9
507,1692,69pW5sd6XrT7Yr5loOjqEv,EN,ubersetzen sie den satz da pferd lief schnell,,,8
508,1693,8bGDmVMDiGB8i5ZHt3NR8D,EN,ubersetzen sie den satz ich habe trocken haut,,,8
509,1694,6QnTw6oPdAW6fA7KYM2fSp,EN,ubersetzen sie den satz du hast mich gut beraten,,,9
510,1695,asNTC1gQ0lp5SopMOUsNx6,EN,ubersetzen sie den satz hat er dir die wahrheit gesagt,,,10
511,1696,61Tm1IZkPhU6QNmtQzZg7i,EN,ubersetzen sie den satz hast du da gedicht auswendig gelernt,,,10
