aspectId,description,type,groupId,categoryId
470,13401,"Es wurde erkannt, dass Frauen eine starke Verhandlungsposition haben, da sie sich um 1) Kinder und 2) ältere, pflegebedürftige Menschen kümmern (alternative Nennung möglich). ",CONCEPT,599.0,
471,13469,"Es wurde erkannt, dass Frauen einen grossen Einfluss auf die soziale Gesellschaft haben. ",CONCEPT,680.0,
472,47,"Es wurde erkannt, dass sich die Situation von Frauen durch Rebellion verbessert. ",CONCEPT,622.0,
473,13437,"Es wurde erkannt, dass sich die Situation von Frauen durch Rebellion verbessert. ",CONCEPT,622.0,
474,265155,The learner does not give an empty answer.,CONCEPT,212335.0,3.0
475,265157,The learner provides a valid mathematical expression.,CONCEPT,212336.0,756.0
476,265173,The learner applies variables correctly.,CONCEPT,212364.0,756.0
477,265175,The learner simplifies according to the rules.,CONCEPT,212365.0,756.0
478,265161,The learner correctly takes into account the signs.,CONCEPT,212338.0,756.0
479,265322,"The learner identifies when two expressions are equivalent. For example, the expressions y + y + y and 3y are equivalent, because no matter what number y stands for, they denote the same number.",CONCEPT,212531.0,756.0
480,265269,The learner recognizes that the difference between a square and a rectangle lies in the equality of all side lengths in a square.,CONCEPT,212463.0,756.0
481,265265,"The learner understands that shapes of different categories (e.g. rhombus, rectangles and others) can have common attributes (e.g. four sides), and that the common attributes can define a larger category (e.g. quadrilaterals).",CONCEPT,212461.0,756.0
482,265273,The learner correctly classifies a square as a subcategory of a rectangle due to its geometric properties.,CONCEPT,212465.0,756.0
483,265271,The learner recognizes that a square is considered a special form of a rectangle because it has four right angles and four sides of equal length.,CONCEPT,212464.0,756.0
484,265267,The learner understands that a rectangle is defined by four right angles.,CONCEPT,212462.0,756.0
485,265263,The learner provides an answer relevant to the topic.,CONCEPT,212460.0,3.0
486,265327,"The learner uses basic arithmetic for text problems involving distances, time, volume, mass and money, including simple fractions/decimals and conversions between units of measurement, as well as representation in diagrams such as scaled number lines.",CONCEPT,212536.0,756.0
487,48654,"Es wurde erkannt, was ein Entwicklungsplan beinhaltet.",CONCEPT,35737.0,5.0
488,28163,"Er wurde erkannt, dass Lukas sich in der Phase der Integration befindet.",CONCEPT,15229.0,
489,28165,"Er wurde erkannt, dass Lukas sich in der Phase der Integration befindet.",CONCEPT,15229.0,5.0
490,12850,"Es wurde erkannt, was der IQ-Test misst.",CONCEPT,27.0,5.0
491,12856,"Es wurde erkannt, was der IQ-Test misst.",CONCEPT,27.0,5.0
492,268284,"Es wurde erkannt, dass das Ziel „Verbesserung der Produktzusammensetzung“ in eine spezifische Unterkategorie der Leistungsziele fällt.",CONCEPT,215844.0,5.0
493,268282,"Es wurde erkannt, dass Branche ein soziodemografisches Merkmal zur Beschreibung eines B2B-Kunden ist.",CONCEPT,215843.0,5.0
494,268280,"Es wurde erkannt, dass Größe des Unternehmens ein soziodemografisches Merkmal zur Beschreibung eines B2B-Kunden ist.",CONCEPT,215842.0,5.0
495,268276,"Es wurde erkannt, dass die Preisuntergrenze oft die Kosten abdeckt, die dem Unternehmen für die Herstellung oder Bereitstellung des Produkts oder der Dienstleistung entstehen.",CONCEPT,215840.0,5.0
496,268274,"Es wurde erkannt, dass die Preisuntergrenze den Mindestpreis darstellt, den ein Unternehmen für ein Produkt oder eine Dienstleistung verlangen kann.",CONCEPT,215839.0,5.0
497,268278,"Es wurde erkannt, dass die Preisuntergrenze den unteren Rand des Spielraums in der Preisgestaltung darstellt.",CONCEPT,215841.0,5.0
498,268268,"Es wurde erkannt, dass der Telefonanbieter den Fehler korrigiert, indem er das richtige Modell schickt.",CONCEPT,215836.0,5.0
499,268270,"Es wurde erkannt, dass Alexandra zufrieden sein könnte, wenn der Telefonanbieter ihr das richtige Modell schickt.",CONCEPT,215837.0,5.0
500,268272,"Es wurde erkannt, dass Alexandra möglicherweise mehr Vertrauen in den Anbieter hat, wenn dieser den Fehler korrigiert.",CONCEPT,215838.0,5.0
501,268266,"Es wurde erkannt, dass die gesetzliche Frist für das Widerrufsrecht nach dem KKG gemeint ist.",CONCEPT,215835.0,5.0
502,268262,"Es wurde erkannt, dass die Erfüllungsart in Art. 68 OR geregelt ist.",CONCEPT,215833.0,5.0
503,268260,"Es wurde erkannt, dass die Erfüllungsart eine dispositive Regel ist.",CONCEPT,215832.0,5.0
504,268264,"Es wurde erkannt, dass bei fehlender Vereinbarung eine bestimmte Regel gilt.",CONCEPT,215834.0,5.0
505,268258,"Es wurde erkannt, dass der gesuchte Begriff Vertragspartner ist.",CONCEPT,215831.0,5.0
506,268256,"Es wurde erkannt, dass der Student die korrekte Zinszahl für finanzielle Verbindlichkeiten angegeben hat.",CONCEPT,215830.0,5.0
507,268240,"Es wurde erkannt, dass der Student ein Beispiel für einen Nebenpunkt im Vertrag genannt hat.",CONCEPT,215822.0,5.0
508,268252,"Es wurde erkannt, dass die Arbeitszeit ein wichtiger Punkt in einem Arbeitsvertrag ist.",CONCEPT,215828.0,5.0
509,268254,"Es wurde erkannt, dass die Vergütung ein wichtiger Punkt in einem Arbeitsvertrag ist.",CONCEPT,215829.0,5.0
510,268246,"Es wurde erkannt, dass der Zweck einer Genossenschaft die Förderung ihrer Mitglieder ist.",CONCEPT,215825.0,5.0
511,268248,"Es wurde erkannt, dass Genossenschaften auf dem Prinzip der gemeinschaftlichen Selbsthilfe basieren.",CONCEPT,215826.0,5.0
512,268250,"Es wurde erkannt, dass Genossenschaften dazu dienen, die wirtschaftlichen Interessen ihrer Mitglieder zu fördern.",CONCEPT,215827.0,5.0
513,268244,"Es wurde erkannt, dass das gesuchte Wort Blut ist.",CONCEPT,215824.0,5.0
514,268234,"Es wurde erkannt, dass People eines der ergänzenden 3Ps des Marketing-Mix ist.",CONCEPT,215819.0,5.0
515,268238,"Es wurde erkannt, dass Physical Evidence eines der ergänzenden 3Ps des Marketing-Mix ist.",CONCEPT,215821.0,5.0
516,268236,"Es wurde erkannt, dass Process eines der ergänzenden 3Ps des Marketing-Mix ist.",CONCEPT,215820.0,5.0
517,268230,"Es wurde erkannt, dass Platz eines der 4 Ps des Marketing-Mix ist.",CONCEPT,215817.0,5.0
518,268228,"Es wurde erkannt, dass Preis eines der 4 Ps des Marketing-Mix ist.",CONCEPT,215816.0,5.0
519,268226,"Es wurde erkannt, dass Produkt eines der 4 Ps des Marketing-Mix ist.",CONCEPT,215815.0,5.0
520,268232,"Es wurde erkannt, dass Promotion eines der 4 Ps des Marketing-Mix ist.",CONCEPT,215818.0,5.0
521,268224,"Es wurde erkannt, dass die Marktorientierung aus der Konkurrenzorientierung besteht.",CONCEPT,215814.0,5.0
522,268222,"Es wurde erkannt, dass die Marktorientierung aus der Kundenorientierung besteht.",CONCEPT,215813.0,5.0
523,268220,"Es wurde erkannt, dass BPR eine höhere Effizienzsteigerung als die Optimierung bestehender Prozesse ermöglicht.",CONCEPT,215812.0,5.0
524,268218,"Es wurde erkannt, dass BPR eine Neugestaltung der Prozesse von Grund auf ermöglicht.",CONCEPT,215811.0,5.0
525,268216,"Es wurde erkannt, dass BPR eine radikale Verbesserung der Prozesse ermöglicht.",CONCEPT,215810.0,5.0
526,268202,"Es wurde erkannt, dass die Beschaffungsstrategie einen Einfluss auf die Bedarfsermittlung haben kann.",CONCEPT,215803.0,5.0
527,268198,"Es wurde erkannt, dass die Beschaffungsstrategie einen Einfluss auf die Einkaufsorganisation/Beschaffung haben kann.",CONCEPT,215801.0,5.0
528,268206,"Es wurde erkannt, dass die Beschaffungsstrategie einen Einfluss auf die Lagerhaltung und Vertrieb haben kann.",CONCEPT,215805.0,5.0
529,268200,"Es wurde erkannt, dass die Beschaffungsstrategie einen Einfluss auf die Lieferantenauswahl haben kann.",CONCEPT,215802.0,5.0
530,268208,"Es wurde erkannt, dass die Beschaffungsstrategie einen Einfluss auf die Logistik haben kann.",CONCEPT,215806.0,5.0
531,268204,"Es wurde erkannt, dass die Beschaffungsstrategie einen Einfluss auf die Warenannahme und Buchhaltung haben kann.",CONCEPT,215804.0,5.0
532,268196,"Es wurde erkannt, dass die Einstellung neuer Mitarbeiter bei passendem Gehalt ein Weg ist, um Arbeitskosten zu reduzieren und zugleich die Überstunden der Mitarbeiter abzubauen. ",CONCEPT,215800.0,5.0
533,268184,"Es wurde ein konkretes Beispiel für einen Verhaltensgrundsatz gegeben, als Leitbild für die Tätigkeit des Unternehmens dient..",CONCEPT,215794.0,5.0
534,268178,"Es wurde erkannt, dass die Eintragung ins Handelsregister ein unerlässlicher Schritt bei der Gründung einer AG ist.",CONCEPT,215791.0,5.0
535,268176,"Es wurde erkannt, dass die Erstellung einer Satzung ein unerlässlicher Schritt bei der Gründung einer AG ist.",CONCEPT,215790.0,5.0
536,268180,"Es wurde erkannt, dass das Aufbringen von Kapital ein unerlässlicher Schritt bei der Gründung einer AG ist.",CONCEPT,215792.0,5.0
537,268182,"Es wurde erkannt, dass das Vorhandensein einer öffentlichen Gründungsurkunde ein unerlässlicher Schritt bei der Gründung einer AG ist.",CONCEPT,215793.0,5.0
538,185323,"Die/Der Lernende versteht, dass in einer Parallelschaltung Geräte unabhängig voneinander betrieben werden können.",CONCEPT,136561.0,8.0
539,185325,"Die/Der Lernende versteht, dass der Ausfall eines Geräts in einer Parallelschaltung die Funktion anderer Geräte nicht beeinträchtigt.",CONCEPT,136562.0,8.0
540,185327,"Die/Der Lernende versteht, dass alle Geräte in einer Parallelschaltung mit derselben Spannung betrieben werden können.",CONCEPT,136563.0,8.0
541,184533,"Die/Der Lernende versteht, dass Magnetpole entgegengesetzter Polarität eine Anziehungskraft aufeinander ausüben: Ein Südpol zieht einen Nordpol an und umgekehrt.",CONCEPT,136041.0,8.0
542,184535,"Die/Der Lernende versteht, dass die Anziehung zwischen einem Eisenstück und einem Magneten auf der Ausrichtung der Elementarmagnete im Eisen beruht.",CONCEPT,136042.0,8.0
543,276978,Die/Der Lernende kann die Bedeutung von bestimmten Ausdrücken erklären. ,CONCEPT,234449.0,5.0
544,268242,"Es wurde erkannt, dass das gesuchte Wort B2B-Markt ist.",CONCEPT,215823.0,5.0
545,66761,"Es wurde erkannt, dass dem Mitarbeiter der Sinn und Zweck eines Auftrags erklärt werden muss.",CONCEPT,53420.0,5.0
546,66689,"Es wurde erkannt, dass Coaching keine Beratung ist und man eigene Lösungen finden muss.",CONCEPT,53318.0,5.0
547,66782,"Es wurde erkannt, welches Beispiele für die Verzerrung oder subjektive Bewertung sind.",CONCEPT,53446.0,5.0
548,66894,"Es wurde erkannt, dass eine realistische Planung zum Erfolg führt.",CONCEPT,53598.0,5.0
549,66897,"Es wurde erkannt, dass eine gemeinschaftliche Planung zum Erfolg führt.",CONCEPT,53600.0,5.0
550,66900,"Es wurde erkannt, dass eine risikobewusste Planung zum Erfolg führt.",CONCEPT,53606.0,5.0
551,66709,"Es wurde erkannt, dass das Wir insbesondere die Organisation der Sach- und Beziehungsebene der Zusammenarbeit durch klare Regeln für die Arbeitsorganisation und die bewusste Unterstützung des Teamgeistes betrifft.",CONCEPT,53342.0,5.0
552,66788,"Es wurde erkannt, welches Gelegenheiten für die Entwicklung eines Teams sind.",CONCEPT,53456.0,5.0
553,49396,"Es wurde erkannt, dass der Manager auch nach dem Delegieren der Arbeiten immer noch für diese eine Verantwortung trägt.",CONCEPT,36501.0,5.0
554,66797,"Es wurde erkannt, dass die Theorie X von McGregor einen Teufelskreis darstellt, weil sie davon ausgeht, dass Mitarbeiter von Natur aus faul und unwillig zur Arbeit sind, was zu autoritärer Führung führt, die wiederum Misstrauen und geringe Mitarbeitermotivation verstärken kann.",CONCEPT,53467.0,5.0
555,66806,"Es wurde erkannt, dass die Verbesserung der Hygienefaktoren zu einer Reduktion der Unzufriedenheit führt.",CONCEPT,53480.0,5.0
556,66770,"Es wurde erkannt, was ein Grund/Gründe für eine Rückdelegation sein können.",CONCEPT,53431.0,5.0
557,67464,"Es wurde erkannt, dass es in einem Konflikt sinnvoll ist, die Perspektive zu wechseln. ",CONCEPT,54325.0,
558,268192,"Es wurde erkannt, dass die Bedrohung durch Ersatzprodukte den Gewinn eines Unternehmens beeinträchtigen kann.",CONCEPT,215798.0,5.0
559,268186,"Es wurde erkannt, dass die Bedrohung durch neue Wettbewerber den Gewinn eines Unternehmens beeinträchtigen kann.",CONCEPT,215795.0,5.0
560,268194,"Es wurde erkannt, dass die Rivalität unter den bestehenden Wettbewerbern den Gewinn eines Unternehmens beeinträchtigen kann.",CONCEPT,215799.0,5.0
561,268188,"Es wurde erkannt, dass die Verhandlungsmacht der Lieferanten den Gewinn eines Unternehmens beeinträchtigen kann.",CONCEPT,215796.0,5.0
562,268190,"Es wurde erkannt, dass die Verhandlungsstärke der Abnehmer den Gewinn eines Unternehmens beeinträchtigen kann.",CONCEPT,215797.0,5.0
563,268212,"Es wurde erkannt, dass eine spezifische Innovation als Ergebnis der Notsituation beschrieben wurde.",CONCEPT,215808.0,5.0
564,268210,"Es wurde erkannt, dass eine Notsituation als Ausgangspunkt für das Beispiel dient.",CONCEPT,215807.0,5.0
565,268214,"Es wurde erkannt, dass die Verbindung zwischen der Notsituation und dem daraus resultierenden Innovationsschub dargestellt wurde.",CONCEPT,215809.0,5.0
566,301134,"Bei der Begrüssung sollte auf jeden Fall einen Namen der Person wie bspw. ""Frau Müller, Herr Schranz, Thomas oder Sabrina"" erwähnt werden",CONCEPT,260988.0,
567,301136,Die Sprache sollte auf jeden Fall sehr freundlich und interessiert wirken,CONCEPT,261004.0,
568,277126,"Der Student hat erkannt, dass die Geschichte zeigt, wie spezifische Bedürfnisse in der Konsumgesellschaft künstlich geschaffen werden können.",CONCEPT,235243.0,
569,277130,"Der Student hat erkannt, dass der Verkäufer in der Geschichte extreme Verkaufsfähigkeiten demonstriert, indem er Produkte verkauft, die ursprünglich als unnötig angesehen wurden.",CONCEPT,235245.0,
570,277128,"Der Student hat erkannt, dass der Aufbau der Fabrik im Wald zu Umweltverschmutzung führt und die die dort lebenden Elche direkt betrifft.",CONCEPT,235244.0,
571,277132,"Der Student hat erkannt, dass die Entscheidung, eine Fabrik zu bauen, die Umgebung verändert und die Elche dazu zwingt, Gasmasken zu kaufen.",CONCEPT,235246.0,
572,312940,"Der Lernende kann ein Beispiel geben, das die Anwendung von Rechts- und Handlungsfähigkeit illustriert, z.B. der Kauf in einem Laden als volljährige Person.",CONCEPT,272746.0,
573,312938,"Der Lernende versteht, was Handlungsfähigkeit ist und kann diese korrekt definieren als die Fähigkeit, rechtlich bedeutsame Handlungen selbstständig auszuführen.",CONCEPT,272745.0,
574,312936,"Der Lernende kann erklären, was Rechtsfähigkeit bedeutet und erkennt, dass diese von der Geburt bis zum Tod besteht.",CONCEPT,272744.0,
575,313042,"Der Lernende kann Sachtexte korrekt als Texte definieren, die darauf abzielen, Informationen sachlich und wahrheitsgetreu darzustellen.",CONCEPT,272856.0,
576,313044,"Der Lernende erwähnt die Kategorisierung von Sachtexten in private, halböffentliche und öffentliche Texte.",CONCEPT,272862.0,
577,313116,"Der Lernende kann literarische Texte als kreative oder erdachte Darstellungen definieren, die eine erfundene Wirklichkeit schaffen.",CONCEPT,272932.0,
578,313394,"Der Lernende kennt die Einteilung literarischer Texte in die Gattungen Epik, Lyrik und Dramatik.",CONCEPT,273205.0,
579,295338,"Der Lernende zeigt, dass er die Bedeutung einer gründlichen und seriösen Vorbereitung für ein Verkaufsgespräch versteht.",CONCEPT,261421.0,
580,295340,"Der Lernende demonstriert die Fähigkeit, aktiv zuzuhören, was essentiell für das Verstehen der Kundenbedürfnisse ist.",CONCEPT,261420.0,
581,295342,Der Lernende kann sein Fachwissen klar und verständlich während des Verkaufsgesprächs kommunizieren.,CONCEPT,261422.0,
582,295344,Der Lernende erkennt die Wichtigkeit eines professionellen Erscheinungsbildes im Verkaufskontext.,CONCEPT,261424.0,
583,295346,"Der Lernende stellt relevante und gezielte Fragen, um mehr über die spezifischen Bedürfnisse des Kunden zu erfahren.",CONCEPT,261423.0,
584,295348,"Der Lernende folgt einem klaren und strukturierten Ansatz im Verkaufsgespräch, was zur Effektivität des Gesprächs beiträgt. Aspect Name: Angemessene Mimik und Gestik",CONCEPT,255274.0,
585,277067,Das Verb im Indikativ im Hauptsatz ist an das Subjekt angeglichen.,CONCEPT,234650.0,16.0
586,114949,Die/Der Lernende kann starke Verben ins Präsens setzen.,CONCEPT,76886.0,10.0
587,224682,Die Antwort entspricht der Aufgabenstellung.,CONCEPT,165207.0,8.0
588,223149,Die Struktur der Antwort entspricht der Musterlösung.,CONCEPT,70635.0,15.0
589,111251,Die/Der Lernende kann das Objekt des Aktivsatzes in das Subjekt eines Passivsatzes umformen.,CONCEPT,73522.0,11.0
590,111406,Die/Der Lernende kann das Hilfsverb „werden“ in die richtige Form setzen.,CONCEPT,73618.0,11.0
591,112101,Die/Der Lernende kann das konjugierte Verb in Aussagesätzen an zweiter Position (nach dem Subjekt) positionieren.,CONCEPT,73877.0,9.0
592,114929,Die/Der Lernende kann das Hilfsverb „sein“ ins Präsens setzen.,CONCEPT,76832.0,10.0
593,224672,Die Antwort hat einen Inhalt.,CONCEPT,165111.0,3.0
594,224652,Die Antwort ist im Rahmen der Aufgabenstellung.,CONCEPT,70826.0,13.0
595,224680,Die Antwort enthält keine Rechtschreibfehler.,CONCEPT,55135.0,7.0
596,224683,Die/Der Lernende hat keine Satzintegritätsfehler gemacht.,CONCEPT,76757.0,7.0
597,109986,Die/Der Lernende kann Modalverben ins Präsens setzen.,CONCEPT,72550.0,10.0
598,113590,Die/Der Lernende kann das Partizip II schwacher Verben bilden.,CONCEPT,74980.0,11.0
599,110913,Die/Der Lernende kann das Hilfsverb „werden“ im Passiv ins Präsens setzen.,CONCEPT,73422.0,10.0
600,111401,"Die/Der Lernende kann das Hilfsverb ""werden"" im Passiv ins Präteritum setzen.",CONCEPT,73616.0,10.0
601,109994,Die/Der Lernende kann das Hilfsverb „werden“ im Passiv in den Infinitiv setzen.,CONCEPT,72554.0,11.0
602,111415,Die/Der Lernende kann Modalverben ins Präteritum setzen.,CONCEPT,73637.0,10.0
603,92068,"Der/Die Lernende hat verstanden, dass der Dampfdruck gleich dem Umgebungsdruck sein muss.",CONCEPT,55174.0,5.0
604,92484,"Der/Die Lernende hat verstanden, dass es beim Verdampfen um Dampfdruck geht.",CONCEPT,55241.0,5.0
605,92482,"Der/Die Lernende hat verstanden, dass die Flüssigkeit beim Verdampfen vom Flüssigen in den Gasförmigen/Dampfförmigen Zustand wechselt.",CONCEPT,55240.0,5.0
606,100739,"Der/Die Lernende hat verstanden, dass Verdampfen in der ganzen/gesamten Flüssigkeit passiert.",CONCEPT,64156.0,
607,92487,"Der/Die Lernende hat verstanden, dass beim Verdampfen Energie zugeführt werden muss, damit die Flüssigkeit in den Gasförmigen Zustand wechselt.",CONCEPT,55242.0,5.0
608,92133,"Der/Die Lernende hat verstanden, dass bei der indirekten Beheizung die Energie in Form von Wärme übertragen wird. ",CONCEPT,55198.0,5.0
609,92280,"Der/Die Lernende hat verstanden, dass bei der direkten Beheizung der wärmeaufnehmende Stoff direkt in Kontakt mit der Wärmequelle kommt.",CONCEPT,55181.0,5.0
610,92135,"Der/Die Lernende hat verstanden, dass beim Verdampfen Lösungsmitteldampf oder Produktdampf gewonnen wird.",CONCEPT,55182.0,5.0
611,92358,"Der/Die Lernende hat verstanden, dass beim Eindampfen die Gewinnung einer konzentrierten Lösung gewünscht ist.",CONCEPT,55220.0,5.0
612,92360,"Der/Die Lernende hat verstanden, dass beim Abdampfen ein Feststoff gewonnen wird.",CONCEPT,55221.0,5.0
613,92137,"Der/Die Lernende hat das Verständnis, dass sich der Gesamtdampfdruck aus den Partialdampfdrücken zusammensetzt. ",CONCEPT,55183.0,5.0
614,92521,"Der/Die Lernende hat das Verständnis, dass es bei homogenen Flüssigkeitsgemischen um den Gesamtdampfdruck geht.",CONCEPT,64018.0,5.0
615,92187,"Der/Die Lernende versteht, dass das Siede-Tau-Diagramm Informationen über die Zusammensetzung des Flüssigkeitsgemisches bereitstellt.",CONCEPT,55184.0,5.0
616,92585,"Der/Die Lernende versteht, dass das Siede-Tau-Diagramm Informationen über die Eigenschaften der Dampfphase liefert.",CONCEPT,55255.0,
617,92581,"Der/Die Lernende versteht, dass das Siede-Tau-Diagramm die Temperatur kennzeichnet, ab der das Flüssigkeitsgemisch zu sieden beginnt.",CONCEPT,55253.0,
618,92602,"Der/Die Lernende weiss, dass die fraktionierte Destillation von Flüssigkeitsgemischen zu mehreren Teilgemische führt.",CONCEPT,55258.0,5.0
619,92598,"Der/Die Lernende weiss, dass die fraktionierte Destillation eine Methode zur Trennung von Flüssigkeitsgemischen ist.",CONCEPT,55256.0,5.0
620,92653,"Der/Die Lernende versteht, dass die Destillation nur einen Zyklus (einmaliges Verdampfen und Kondensieren) beinhaltet.",CONCEPT,64163.0,5.0
621,92367,"Der/Die Lernende versteht, dass bei der Destillation ein einmaliges Verdampfen, Kondensieren und Abführen eines Flüssigkeitsgemischs erfolgt.",CONCEPT,55222.0,5.0
622,92657,"Der/Die Lernende versteht, dass die Destillation eine Trennung von Flüssigkeitskomponenten in einem Gemisch ist.",CONCEPT,64164.0,5.0
623,92192,"Der/Die Lernende hat verstanden, dass sich die Partialdampfdrücke in nicht mischbaren Flüssigkeitsgemischen addieren. ",CONCEPT,55186.0,5.0
624,92613,"Der/Die Lernende hat verstanden, dass die die Addition der Partialdampfdrücke unabhängig vom jeweiligen Anteil der Komponenten im Gemisch erfolgt.",CONCEPT,55260.0,5.0
625,109548,"Der/Die Lernende hat verstanden, dass der Siedepunkt des Flüssigkeitsgemisches immer unterhalb des Siedepunkts der am leichtesten siedenden Komponente liegt.",CONCEPT,71935.0,5.0
626,92194,"Der/Die Lernende weiss, dass die Siedetemperatur bei einem Siedepunktminimum am azeotropen Punkt unterhalb der des reinen Leichtsieders liegt.",CONCEPT,55187.0,5.0
627,92315,"Der/Die Lernende weiss, dass die Konzentrationen der Gas- und Flüssigphase am Siedepunktminimum gleich sind. ",CONCEPT,55208.0,5.0
628,100733,"Der/Die Lernende versteht, dass sich beim Verdampfen die Gasphase nicht mehr weiter mit Leichtsieder anreichert. ",CONCEPT,64098.0,5.0
629,100736,"Der/Die Lernende weiss, dass sich das Azeotrop am Kopf der Kolonne befindet.",CONCEPT,64110.0,5.0
630,92196,"Der/Die Lernende versteht, dass in der Rektifikation das Flüssigkeitsgemisch mehrfach verdampft und kondensiert wird.",CONCEPT,64166.0,5.0
631,92663,"Der/Die Lernende versteht, dass die Rektifikation einen gezielten Rücklauf verwendet, um die Trennung zu optimieren.",CONCEPT,55270.0,5.0
632,92655,"Der/Die Lernende versteht, dass die Rektifikation mehrere Zyklen (mehrfaches Verdampfen und Kondensieren) beinhaltet.",CONCEPT,64165.0,5.0
633,92659,"Der/Die Lernende versteht, dass die Rektifikation eine präzisere Trennung von Flüssigkeitskomponenten durch wiederholte Verdampfungs- und Kondensationszyklen mit gezieltem Rücklauf. ist.",CONCEPT,64167.0,5.0
634,92661,"Der/Die Lernende versteht, dass bei der Destillation kein spezieller Rücklaufprozess erfolgt.",CONCEPT,55269.0,5.0
635,92394,Der/Die Lernende kann feste Kolonneneinbauten benennen.,CONCEPT,55225.0,5.0
636,92396,Der/Die Lernende kann lose Kolonneneinbauten benennen.,CONCEPT,55226.0,5.0
637,92198,"Der/Die Lernende kann die Erkenntnis, dass bei losen Einbauten die Trennleistung aufgrund der größeren Austauschfläche höher ist, umsetzen.",CONCEPT,64144.0,5.0
638,92200,"Der/Die Lernende hat verstanden, dass fallende Temperaturen im siedenden Sumpf dazu führen, dass sich Leichtsieder im Sumpf anreichern.",CONCEPT,55190.0,5.0
639,92693,"Der/Die Lernende versteht, dass die Erhöhung der Verdampferleistung und die Absenkung des Rücklaufverhältnisses zur Verbesserung der Trennleistung führen.",CONCEPT,55273.0,5.0
640,92202,"Der/Die Lernende hat verstanden, dass beim Fluten der Druck der aufsteigenden Brüden größer als der hydrostatische Druck der kondensierten Brüden ist und sich somit zunehmend ein Kolonnenboden mit kondensiertem Brüden füllt und flutet. ",CONCEPT,55191.0,5.0
641,92323,"Der/Die Lernende hat die MSR-technischen Faktoren erkannt. Das Fluten einer Kolonne erkennt man an einem schließenden Sumpfstandregelventil, an einem stetig steigenden Differenzdruck und einer stetig steigenden Temperatur unterhalb des flutenden Bodens.",CONCEPT,55211.0,5.0
642,92252,"Der/Die Lernende weiss, dass bei der kontinuierlichen Rektifikation erst durch die Inbetriebnahme des Rücklaufverhältnisses ein thermodynamisches Gleichgewicht möglich und erreichbar wird.",CONCEPT,55192.0,5.0
643,92405,"Der/Die Lernende weiss, dass bei der diskontinuierlichen Rektifikation das thermodynamische Gleichgewicht im totalen Rücklauf erreicht wird. ",CONCEPT,55229.0,5.0
644,349804,"The student understands that non-fiction texts aim to convey information, facts, or knowledge based on real events or scientific findings.",CONCEPT,309609.0,8.0
645,349806,The student understands that literary texts prioritize artistic and aesthetic goals and can be fictional or semi-fictional.,CONCEPT,309610.0,8.0
646,349751,Der Schüler schreibt den Satz mit der richtigen Schreibweise,CONCEPT,309575.0,2.0
647,349854,The student demonstrates understanding of the ability to hold rights and obligations from birth until death.,CONCEPT,309729.0,8.0
648,349856,The student understands that this requires being of legal age and mentally capable of understanding the significance of their actions.,CONCEPT,309730.0,8.0
649,361005,"Gesetze, die einflussreiche Bestimmungen für Berater und Institutionen in der Welt der Kapitalanlagen enthalten, umfassen das Wertpapierhandelsgesetz (WpHG), das Kapitalanlagegesetzbuch (KAGB), und das Bürgerliche Gesetzbuch (BGB) in Bezug auf Anlageberatung und Vermögensverwaltung.",CONCEPT,321085.0,8.0
650,360967,"Der Studierende benennt Gesetze, die wichtige Bestimmungen für Kapitalanlagen enthalten.",CONCEPT,321045.0,8.0
651,361075,"The student understands that fast fashion is a business model in the fashion industry characterized by rapid production, frequent collection changes, and low prices to meet ever-changing consumer trends.",CONCEPT,321212.0,8.0
652,361077,The student explains the negative effects of Fast Fashion on the living and working conditions in developing countries.,CONCEPT,321213.0,8.0
653,361159,The student includes relevant examples to illustrate the discussed content.,CONCEPT,321304.0,
654,347365,Die Antwort entspricht der Musterlösung.,CONCEPT,306992.0,8.0
655,391809,Der Student verwendet eine korrekte Anrede im Bewerbungsschreiben.,CONCEPT,359893.0,8.0
656,391811,"Der Student strukturiert das Bewerbungsschreiben korrekt mit Einleitung, Hauptteil und Schluss.",CONCEPT,359894.0,8.0
657,391813,Der Student drückt klar seine Motivation für die Stelle aus.,CONCEPT,359895.0,8.0
658,391815,Der Student stellt einen Bezug zum Unternehmen her.,CONCEPT,327962.0,8.0
659,391816,Der Student beschreibt relevante Erfahrungen und Fähigkeiten für die Stelle.,CONCEPT,359896.0,8.0
660,391818,Der Student schließt das Bewerbungsschreiben höflich und mit einer korrekten Verabschiedung ab.,CONCEPT,359897.0,8.0
661,391820,Der Student verwendet einen angemessenen Sprachstil und die Sprache ist grammatisch korrekt.,CONCEPT,359898.0,8.0
662,394865,Der Student verwendet eine angemessene Anrede im Bewerbungsschreiben.,CONCEPT,363086.0,8.0
663,394867,Der Student schließt das Bewerbungsschreiben höflich ab und gibt Informationen zur Kontaktaufnahme.,CONCEPT,363087.0,8.0
664,394869,Der Student verwendet korrekte Rechtschreibung und Grammatik.,CONCEPT,363088.0,8.0
665,367629,The student uses formal language to demonstrate professionalism in a cover letter.,CONCEPT,327960.0,8.0
666,367631,"The student includes a clear structure with an introduction, body, and conclusion in their application letter.",CONCEPT,327961.0,8.0
667,367633,The student establishes a connection to the company and demonstrates why they are suitable for the position.,CONCEPT,327962.0,8.0
668,367635,The application letter is specifically tailored to the job and company.,CONCEPT,327963.0,8.0
669,367637,The student writes a cover letter that is concise and ideally not longer than one page.,CONCEPT,327964.0,8.0
